order_id,customer_id,order_date,total_amount,currency,payment_method,status,channel,ai_suggested_crosssell,notes,created_at,updated_at
O0007841,5222,2025-09-17 03:07:45,1222569.1,VND,E-Wallet,Completed,Instagram,"[{""product_id"": ""Bộ 3 Bàn Chải Đánh Răng Sensodyne Chăm Sóc Răng Ê Buốt"", ""title"": ""Sensodyne""}]",,2025-09-17 01:57:45,2025-09-17 19:21:45
O0007842,5223,2025-10-01 10:39:25,4009103.6,VND,COD,Completed,Website,"[{""product_id"": ""Bông Tẩm Dung Dịch Tẩy Trang & Rửa Mặt Purederm 1 Miếng"", ""title"": ""Purederm""}, {""product_id"": ""Kem Nền Australis Bắt Sáng Che Phủ Cao Màu Fairest 30ml"", ""title"": ""australis""}]",,2025-10-01 10:02:25,2025-10-02 06:42:25
O0007843,5224,2025-07-12 19:10:32,2128000.0,VND,Credit Card,Completed,Instagram,"[{""product_id"": ""Combo 2 Dầu Gội Khô Girlz Only Hương Hoa Quyến Rũ 100ml"", ""title"": ""Girlz Only""}, {""product_id"": ""Combo Cocoon Nước Bí Đao Cân Bằng Da 310ml + Nước Tẩy Trang Bí Đao 140ml"", ""title"": ""Cocoon""}, {""product_id"": ""Bảng Phấn Mắt Australis 12 Màu Dream Of Me 9g"", ""title"": ""australis""}]",,2025-07-12 18:22:32,2025-07-13 10:52:32
O0007844,5225,2024-08-19 03:16:21,1914611.69,VND,E-Wallet,Cancelled,Website,"[{""product_id"": ""[Mini] Combo 2 Nước Tẩy Trang L'Oreal Siêu Cấp Ẩm 95ml"", ""title"": ""L'Oreal""}, {""product_id"": ""Nước Hoa Nữ Kiss My Body Hương Candy Lust 50ml"", ""title"": ""Kiss My Body""}]",Đổi địa chỉ nhận hàng,2024-08-19 01:58:21,2024-08-19 15:07:21
O0007845,5225,2025-02-09 20:09:55,2092855.28,VND,Bank Transfer,Pending,Website,"[{""product_id"": ""Kem Đánh Răng Closeup Muối Biển Detox Trắng Răng 230g"", ""title"": ""Closeup""}, {""product_id"": ""Sữa Tắm Purité Sáng Mịn Da Hương Hoa Anh Đào 850ml"", ""title"": ""Purité By Prôvence""}, {""product_id"": ""Son Bóng Maybelline 120 Punchy – Gỗ Nâu 4.2ml"", ""title"": ""Maybelline""}]",,2025-02-09 18:45:55,2025-02-10 13:55:55
O0007846,5226,2025-04-03 23:29:03,646000.0,VND,Credit Card,Completed,TikTok Shop,"[{""product_id"": ""Sữa Rửa Mặt Eucerin Dịu Nhẹ Cho Da Nhạy Cảm 400ml"", ""title"": ""Eucerin""}]",,2025-04-03 22:21:03,2025-04-04 16:55:03
O0007847,5226,2024-06-06 11:33:52,1308587.55,VND,COD,Completed,Zalo,"[{""product_id"": ""Sữa Dưỡng Thể B.O.M Hương Nước Hoa Peony Garden 200ml"", ""title"": ""B.O.M""}, {""product_id"": ""Combo Simple Nước Tẩy Trang 200ml + Gel Rửa Mặt 150ml + Serum Cấp Ẩm 30ml"", ""title"": ""Simple""}]",,2024-06-06 10:26:52,2024-06-06 20:25:52
O0007848,5227,2024-04-17 17:37:06,119010.68,VND,E-Wallet,Returned,Website,"[{""product_id"": ""Nước Hoa Nữ Laura Anne Diamond Femme 45ml (Trắng)"", ""title"": ""Laura Anne""}]",,2024-04-17 16:03:06,2024-04-18 13:23:06
O0007849,5227,2024-03-03 04:24:50,1786000.0,VND,E-Wallet,Completed,Zalo,"[{""product_id"": ""Phấn Má Hồng Vacosi Lolipop 13 Caramel Fig 7.3g"", ""title"": ""Vacosi""}, {""product_id"": ""Kem Chống Nắng Cosrx Mỏng Nhẹ, Trong Suốt 50ml"", ""title"": ""Cosrx""}, {""product_id"": ""Sữa Rửa Mặt Bio-essence Dưỡng Sáng Da 100g"", ""title"": ""Bio-essence""}]",,2024-03-03 04:03:50,2024-03-03 22:28:50
O0007850,5228,2025-02-01 12:00:28,2947997.31,VND,E-Wallet,Completed,Website,"[{""product_id"": ""[HSD 05/2026] Gel Rửa Mặt & Tắm Gội A-Derma Dịu Nhẹ Cho Da 200ml"", ""title"": ""A-Derma""}, {""product_id"": ""Bảng Phấn Mắt Lilybyred 10 Ô Màu M04 Cool Membership 10.5g"", ""title"": ""Lilybyred""}, {""product_id"": ""[HSD 04/2026] Mặt Nạ Pekah Chiết Xuất Ốc Sên Phục Hồi Và Tái Tạo Da 25ml"", ""title"": ""Pekah""}]",,2025-02-01 11:16:28,2025-02-01 15:17:28
O0007851,5229,2025-07-09 01:07:29,970000.0,VND,COD,Completed,Zalo,"[{""product_id"": ""Kem Lót Australis Cho Da Mụn 30ml"", ""title"": ""australis""}]",,2025-07-08 23:25:29,2025-07-09 05:20:29
O0007852,5230,2025-09-25 14:49:57,88000.0,VND,E-Wallet,Completed,Website,"[{""product_id"": ""Bộ 2 Bàn Chải Đánh Răng Colgate (Màu Ngẫu Nhiên)"", ""title"": ""Colgate""}]",,2025-09-25 13:17:57,2025-09-26 12:47:57
O0007853,5231,2025-09-13 01:35:43,1072227.58,VND,E-Wallet,Completed,TikTok Shop,"[{""product_id"": ""Combo 2 Son Dưỡng LipIce Thỏ Bảy Màu Hương Trà Đào, Hồng Cam + Hương Choco Mint, Hồng Ửng Đỏ 2.4g"", ""title"": ""LipIce""}]",,2025-09-13 00:11:43,2025-09-13 13:59:43
O0007854,5232,2025-08-28 08:48:21,785000.0,VND,COD,Completed,Website,"[{""product_id"": ""Serum Dưỡng Thể Vaseline Chống Nắng Phổ Rộng SPF50 PA+++ 260ml"", ""title"": ""Vaseline""}]",Yêu cầu gói quà,2025-08-28 07:11:21,2025-08-28 23:49:21
O0007855,5232,2024-11-20 12:13:48,1069965.08,VND,COD,Completed,TikTok Shop,"[{""product_id"": ""Mặt Nạ Gội L'Oréal Professionnel 2in1 Ngừa Bết Tóc 75ml"", ""title"": ""L'Oreal Professionnel""}]",Khuyến mãi livestream,2024-11-20 10:46:48,2024-11-21 09:36:48
O0007856,5233,2025-07-15 18:56:10,1428000.0,VND,Credit Card,Completed,Facebook,"[{""product_id"": ""Nước Tẩy Trang JMsolution Làm Sạch, Bổ Sung Độ Ẩm 850ml"", ""title"": ""JMsolution""}]",,2025-07-15 18:26:10,2025-07-16 01:03:10
O0007857,5234,2025-03-15 06:11:44,879000.0,VND,COD,Completed,Website,"[{""product_id"": ""Son Kem L'Oreal Mịn Lì Nhẹ Môi 220 I Wonder - Hồng Đất 7ml"", ""title"": ""L'Oreal""}]",,2025-03-15 04:20:44,2025-03-16 01:52:44
O0007858,5234,2024-12-29 20:46:55,2364000.0,VND,Bank Transfer,Completed,Instagram,"[{""product_id"": ""Kem Che Khuyết Điểm The Saem - 1.5 Natural Beige 9.5g"", ""title"": ""The SAEM""}]",,2024-12-29 19:43:55,2024-12-30 04:16:55
O0007859,5234,2025-06-03 09:58:26,2421000.0,VND,E-Wallet,Completed,Website,"[{""product_id"": ""Nước Súc Miệng Listerine Hơi Thở Thơm Mát 750ml"", ""title"": ""Listerine""}, {""product_id"": ""Bảng Phấn Mắt Silkygirl 5 Màu - 02 Fruity Berry 10g"", ""title"": ""Silkygirl""}, {""product_id"": ""Son Kem Bùn & Má Hồng Into You - 302 Đỏ Nhung Túi 1g"", ""title"": ""Into You""}]",Yêu cầu gói quà,2025-06-03 08:56:26,2025-06-04 03:34:26
O0007860,5235,2025-07-29 14:57:53,2119715.32,VND,COD,Completed,Zalo,"[{""product_id"": ""Sữa Rửa Mặt Cetaphil Dịu Lành Cho Da Nhạy Cảm 125ml (Mới)"", ""title"": ""Cetaphil""}, {""product_id"": ""Xịt Thơm Miệng Wolf On Vị Dưa Hấu Mát Lạnh Ngọt Thanh 20ml"", ""title"": ""Wolf On""}]",,2025-07-29 13:06:53,2025-07-30 13:23:53
O0007861,5235,2025-02-23 16:19:23,2048565.81,VND,E-Wallet,Completed,TikTok Shop,"[{""product_id"": ""[HSD 04/2026] Dầu Gội Pantene Sạch Sâu Chắc Khoẻ 700ml"", ""title"": ""Pantene""}, {""product_id"": ""Set 2 Son Trang Điểm Flawsome (Đỏ Nâu 3g + Cam Gạch 3g)"", ""title"": ""Flawsome""}, {""product_id"": ""Combo 2 Sữa Chống Nắng Anessa Dưỡng Da Kiềm Dầu 20ml (Mới)"", ""title"": ""Anessa""}]",,2025-02-23 15:17:23,2025-02-24 11:23:23
O0007862,5236,2025-06-24 14:32:30,1330320.65,VND,Bank Transfer,Completed,TikTok Shop,"[{""product_id"": ""Phấn Nước Nookoi Che Phủ - W23 Sand Tông Da Ấm 12g"", ""title"": ""Nookoi""}]",Đổi địa chỉ nhận hàng,2025-06-24 13:45:30,2025-06-24 19:02:30
O0007863,5237,2025-10-06 22:48:25,568446.19,VND,COD,Completed,Instagram,"[{""product_id"": ""Bút Kẻ Mắt Nước Judydoll Siêu Mảnh - 04 Nâu Xám 0.4g"", ""title"": ""Judydoll""}]",,2025-10-06 22:45:25,2025-10-07 21:28:25
O0007864,5238,2025-08-01 14:12:53,1701870.04,VND,COD,Completed,Instagram,"[{""product_id"": ""Tinh Dầu Dưỡng Tóc Raip Bóng Mượt Hương Baby Powder 100ml"", ""title"": ""Raip""}, {""product_id"": ""Gel Tắm Corine de Farme Hương Dừa Dưỡng Ẩm Và Bảo Vệ 750ml"", ""title"": ""Corine de Farme""}]",,2025-08-01 13:11:53,2025-08-02 06:38:53
O0007865,5238,2025-08-21 08:34:59,1305776.83,VND,E-Wallet,Completed,TikTok Shop,"[{""product_id"": ""Nước Tẩy Trang Hatomugi Chiết Xuất Hạt Ý Dĩ 500ml"", ""title"": ""Hatomugi""}]",,2025-08-21 07:45:59,2025-08-22 00:01:59
O0007866,5239,2025-07-18 04:57:47,7691495.19,VND,COD,Completed,Walk-in,"[{""product_id"": ""Son Kem Maybelline 15 Skinny Dip - Hồng Đất 5ml"", ""title"": ""Maybelline""}]",,2025-07-18 03:20:47,2025-07-18 12:32:47
O0007867,5239,2025-04-28 00:05:16,540138.62,VND,COD,Completed,Website,"[{""product_id"": ""Nước Hoa Nam Gota Iconic Eau de Parfum 50ml"", ""title"": ""Gota""}]",Đổi địa chỉ nhận hàng,2025-04-27 22:30:16,2025-04-28 16:45:16
O0007868,5239,2025-09-07 16:56:47,3366000.0,VND,COD,Completed,Facebook,"[{""product_id"": ""Combo L'Oreal Serum Cấp Ẩm 30ml + Nước Tẩy Trang Căng Mịn Da 400ml"", ""title"": ""L'Oreal""}]",Yêu cầu gói quà,2025-09-07 16:18:47,2025-09-08 10:11:47
O0007869,5239,2024-07-20 18:51:16,2288883.55,VND,Credit Card,Pending,Website,"[{""product_id"": ""Son Thỏi 3CE Căng Bóng Milky Shadow - Nâu Tự Nhiên 1.7g"", ""title"": ""3CE""}]",,2024-07-20 17:23:16,2024-07-21 12:45:16
O0007870,5240,2024-02-24 19:17:41,960882.7,VND,E-Wallet,Completed,Instagram,"[{""product_id"": ""Kem Dưỡng Ẩm Bioderma Chuyên Sâu Cho Da Rất Khô 75ml"", ""title"": ""Bioderma""}, {""product_id"": ""Combo Garnier Nước Tẩy Trang 400ml + Serum 30ml Cho Da Dầu, Mụn"", ""title"": ""Garnier""}, {""product_id"": ""Bộ Đôi Nivea Sữa Dưỡng Thể Dưỡng Ẩm & Làm Mịn Da 600mlx2"", ""title"": ""Nivea""}]",Khuyến mãi livestream,2024-02-24 19:07:41,2024-02-24 20:11:41
O0007871,5241,2024-08-25 17:53:18,1745258.84,VND,Credit Card,Completed,Instagram,"[{""product_id"": ""Combo Sữa Dưỡng Thể Vaseline Sáng Da Chuyên Sâu Ban Đêm 330ml + Nước Tẩy Trang Simple Làm Sạch Trang Điểm 200ml"", ""title"": ""Vaseline""}]",Dùng ví điện tử,2024-08-25 16:27:18,2024-08-26 11:05:18
O0007872,5242,2025-06-27 13:29:02,2903000.0,VND,E-Wallet,Completed,TikTok Shop,"[{""product_id"": ""Kem Nền Judydoll 24H Lâu Trôi - P00 Fair 30g"", ""title"": ""Judydoll""}, {""product_id"": ""Son Trang Điểm Flawsome 7 Days - Hồng Cam Trầm 3g"", ""title"": ""Flawsome""}]",,2025-06-27 12:27:02,2025-06-27 21:20:02
O0007873,5243,2025-06-18 11:57:18,789000.0,VND,E-Wallet,Returned,Walk-in,"[{""product_id"": ""Bút Kẻ Mắt Lemonade Siêu Mảnh 02 Brown Nâu Đậm 1g"", ""title"": ""Lemonade""}, {""product_id"": ""Son Kem Bùn & Má Hồng Into You - 302 Đỏ Nhung 5g (Hũ)"", ""title"": ""Into You""}]",,2025-06-18 10:03:18,2025-06-18 22:52:18
O0007874,5244,2025-10-02 10:35:59,1622549.66,VND,COD,Completed,Instagram,"[{""product_id"": ""Kem Đánh Răng Colgate Sáng Răng Từ Tinh Thể Khoáng Trắng 100g"", ""title"": ""Colgate""}]",,2025-10-02 09:14:59,2025-10-03 08:53:59
O0007875,5244,2025-09-08 10:51:06,624000.0,VND,COD,Cancelled,Website,"[{""product_id"": ""Combo 3 Gel Rửa Mặt Compliment 3 In 1 BHA Ngừa Mụn Kiềm Dầu 200ml"", ""title"": ""Compliment""}, {""product_id"": ""Phấn Nước Lemonade Kiềm Dầu A00 Trắng Sáng 15g (Vỏ Mới)"", ""title"": ""Lemonade""}]",,2025-09-08 08:53:06,2025-09-09 09:52:06
O0007876,5245,2025-04-18 00:01:16,997623.76,VND,E-Wallet,Completed,Website,"[{""product_id"": ""Mặt Nạ Ngủ Elixir Phục Hồi Độ Ẩm, Ngừa Lão Hóa 105g"", ""title"": ""Elixir""}]",,2025-04-17 22:24:16,2025-04-18 00:12:16
O0007877,5246,2024-03-05 18:07:58,1955000.0,VND,Credit Card,Completed,Website,"[{""product_id"": ""Sữa Rửa Mặt Bio-essence Dưỡng Sáng Da 100g"", ""title"": ""Bio-essence""}, {""product_id"": ""Sữa Rửa Mặt CeraVe Làm Sạch & Tẩy Tế Bào Chết Dịu Nhẹ 236ml"", ""title"": ""CeraVe""}]",,2024-03-05 17:40:58,2024-03-05 23:32:58
O0007878,5247,2025-10-07 22:10:43,604076.94,VND,E-Wallet,Completed,TikTok Shop,"[{""product_id"": ""Combo Cocoon Dầu Gội 310ml + Nước Dưỡng Tóc 140ml Tinh Dầu Bưởi"", ""title"": ""Cocoon""}]",Khuyến mãi livestream,2025-10-07 22:05:43,2025-10-08 09:21:43
O0007879,5248,2025-09-28 04:47:40,590000.0,VND,E-Wallet,Completed,Website,"[{""product_id"": ""Son Tint Nookoi Căng Mọng Màu T12 Hồng Dâu 3.8g"", ""title"": ""Nookoi""}, {""product_id"": ""Combo Dr.G Kem Dưỡng Cấp Ẩm, Phục Hồi 70ml & Kem Chống Nắng Sáng Da 20ml"", ""title"": ""Dr.G""}]",,2025-09-28 04:03:40,2025-09-28 06:07:40
O0007880,5248,2024-07-03 15:35:47,963000.0,VND,E-Wallet,Completed,Website,"[{""product_id"": ""Combo 3 Kem Đánh Răng P/S Trắng Răng Baking Soda Hương Thảo 230g"", ""title"": ""P/S""}]",,2024-07-03 14:42:47,2024-07-04 00:31:47
O0007881,5248,2024-09-26 01:06:06,2294287.19,VND,COD,Completed,Website,"[{""product_id"": ""Dầu Gội Dove Biotin Giảm Gãy Rụng 640g (Mới)"", ""title"": ""Dove""}, {""product_id"": ""Combo L'Oreal Kem Chống Nắng X20 Thoáng Da Mỏng Nhẹ 50ml + Nước Tẩy Trang Sạch Sâu Trang Điểm 400ml"", ""title"": ""L'Oreal""}]",,2024-09-25 23:47:06,2024-09-26 16:12:06
O0007882,5249,2024-07-22 23:11:14,3246000.0,VND,E-Wallet,Completed,Website,"[{""product_id"": ""Bút Kẻ Mắt Nước Judydoll Siêu Mảnh - 01 Đen 0.4g"", ""title"": ""Judydoll""}, {""product_id"": ""Tinh Chất Dưỡng Môi Torriden Căng Mọng, Cấp Ẩm 11ml"", ""title"": ""Torriden""}]",,2024-07-22 23:05:14,2024-07-23 08:27:14
O0007883,5250,2024-07-03 19:28:54,471000.0,VND,E-Wallet,Completed,Website,"[{""product_id"": ""Nước Tẩy Trang JMsolution Hyaluronic Acid Mọi Loại Da 850ml"", ""title"": ""JMsolution""}]",Khuyến mãi livestream,2024-07-03 19:03:54,2024-07-04 05:03:54
O0007884,5251,2025-08-19 18:17:05,3282000.0,VND,E-Wallet,Completed,TikTok Shop,"[{""product_id"": ""Serum Chống Nắng Dưỡng Thể Bioré Sáng Da Mịn Màng 50ml"", ""title"": ""Bioré""}]",,2025-08-19 17:09:05,2025-08-20 05:59:05
O0007885,5252,2025-02-23 21:40:51,2236000.0,VND,COD,Completed,TikTok Shop,"[{""product_id"": ""Nước Tẩy Trang L'Oreal Dưỡng Ẩm Cho Da Thường, Khô 400ml"", ""title"": ""L'Oreal""}, {""product_id"": ""Sữa Dưỡng Thể Hatomugi Làm Sáng Da Chiết Xuất Ý Dĩ 250ml"", ""title"": ""Hatomugi""}]",Yêu cầu gói quà,2025-02-23 20:46:51,2025-02-24 02:31:51
O0007886,5253,2025-08-14 11:06:39,1156000.0,VND,Bank Transfer,Completed,Zalo,"[{""product_id"": ""[HSD 05/2026] Son Kem Lì 2In1 Silkygirl 02 Tender Rose Màu Hồng Phấn 3.8ml"", ""title"": ""Silkygirl""}]",,2025-08-14 10:07:39,2025-08-15 08:39:39
O0007887,5254,2024-08-13 12:38:37,2171459.06,VND,COD,Completed,TikTok Shop,"[{""product_id"": ""Sữa Rửa Mặt Cetaphil Dịu Lành Cho Da Nhạy Cảm 125ml (Mới)"", ""title"": ""Cetaphil""}]",,2024-08-13 11:50:37,2024-08-14 12:11:37
O0007888,5254,2024-01-19 15:55:01,1394000.0,VND,E-Wallet,Completed,Website,"[{""product_id"": ""Combo Maybelline Bút Kẻ Mắt Nước Màu Đen 0.4g + Chì Kẻ Mày Màu Nâu Đậm 0.25g"", ""title"": ""Maybelline""}, {""product_id"": ""Bút Kẻ Mắt Lemonade SuperNatural Eyeliner Màu Đen 1g"", ""title"": ""Lemonade""}]",Đổi địa chỉ nhận hàng,2024-01-19 14:08:01,2024-01-20 02:17:01
O0007889,5254,2025-09-19 15:17:01,2211198.66,VND,Credit Card,Cancelled,Website,"[{""product_id"": ""Phấn Nước Lime Dưỡng Ẩm No.10 Rose Beige Da Trắng Sáng 20g"", ""title"": ""Lime""}, {""product_id"": ""Nước Hoa Nam Armaf Club De Nuit Intense Man EDT 105ml"", ""title"": ""Armaf""}]",,2025-09-19 14:49:01,2025-09-19 20:14:01
O0007890,5255,2025-09-02 23:31:39,1580000.0,VND,E-Wallet,Completed,Website,"[{""product_id"": ""[HSD 05/2026] Nước Tẩy Trang Silkygirl Làm Sạch Da Dịu Nhẹ 105ml"", ""title"": ""Silkygirl""}, {""product_id"": ""Xịt Khoá Makeup City Color Kiểm Soát Dầu 75ml"", ""title"": ""City Color""}]",,2025-09-02 23:20:39,2025-09-03 19:28:39
O0007891,5255,2024-08-31 06:32:44,1790829.42,VND,Credit Card,Completed,TikTok Shop,"[{""product_id"": ""Kem Đánh Răng Colgate Maxfresh Tinh Chất Than Tre 225g + Bàn Chải Lông Tơ"", ""title"": ""Colgate""}, {""product_id"": ""Combo Vichy Ngừa Thâm Nám, Lão Hóa Da 3 Món"", ""title"": ""Vichy""}]",,2024-08-31 05:26:44,2024-08-31 23:23:44
O0007892,5256,2024-03-14 11:31:29,1405813.07,VND,Credit Card,Completed,Instagram,"[{""product_id"": ""Combo Cetaphil Sữa Tắm Gội & Sữa Dưỡng Ẩm Dịu Lành Cho Bé Tinh Chất Hoa Cúc 400mlx2"", ""title"": ""Cetaphil""}, {""product_id"": ""[HSD 07/2026] Bút Kẻ Mắt Nước Silkygirl Lâu Trôi 0.5g"", ""title"": ""Silkygirl""}]",,2024-03-14 11:05:29,2024-03-14 22:16:29
O0007893,5257,2024-07-26 17:51:44,2257000.0,VND,Bank Transfer,Returned,Website,"[{""product_id"": ""Combo Kem Chống Nắng Dermablock Phổ Rộng Mỏng Nhẹ Vô Hình 35ml + Sữa Rửa Mặt Tia'm Ốc Sên 200ml"", ""title"": ""Dermablock""}, {""product_id"": ""Essence Chống Nắng Bioré Màng Nước Dưỡng Ẩm Da 50g"", ""title"": ""Bioré""}]",,2024-07-26 16:25:44,2024-07-27 15:56:44
O0007894,5258,2025-03-29 03:05:16,769000.0,VND,E-Wallet,Completed,Instagram,"[{""product_id"": ""Combo L'Oreal Kem Chống Nắng X20 Thoáng Da Mỏng Nhẹ 50ml + Nước Tẩy Trang Sạch Sâu Trang Điểm 400ml"", ""title"": ""L'Oreal""}]",,2025-03-29 01:12:16,2025-03-29 16:39:16
O0007895,5259,2025-03-10 13:07:35,1708253.82,VND,E-Wallet,Cancelled,Instagram,"[{""product_id"": ""Son Dưỡng Có Màu Vaseline Đỏ Tươi Tắn 3g"", ""title"": ""Vaseline""}]",,2025-03-10 11:54:35,2025-03-10 15:36:35
O0007896,5260,2024-05-13 21:30:51,1634371.48,VND,Credit Card,Completed,TikTok Shop,"[{""product_id"": ""Tắm Gội Trẻ Em Pigeon Dịu Nhẹ Hương Hoa Hướng Dương 200ml"", ""title"": ""Pigeon""}, {""product_id"": ""Nước Hoa Nữ Burberry Her Blossom EDT 100ml"", ""title"": ""Burberry""}]",,2024-05-13 20:16:51,2024-05-14 12:29:51
O0007897,5261,2024-08-24 18:22:59,845857.75,VND,E-Wallet,Completed,Instagram,"[{""product_id"": ""Dầu Gội Khô Girlz Only Tóc Bồng Bềnh Tức Thì 200ml"", ""title"": ""Girlz Only""}]",,2024-08-24 17:52:59,2024-08-25 13:50:59
O0007898,5262,2024-08-08 23:52:40,370000.0,VND,E-Wallet,Completed,Website,"[{""product_id"": ""Combo 2 Son Dưỡng LipIce Hương Trà Sữa, Màu Hồng Cam Đất + Hương Trà Dâu - Màu Đỏ Cam 2.4g"", ""title"": ""LipIce""}]",Yêu cầu gói quà,2024-08-08 23:34:40,2024-08-09 13:56:40
O0007899,5263,2025-03-08 20:04:14,2148000.0,VND,Credit Card,Completed,TikTok Shop,"[{""product_id"": ""Combo Simple Nước Tẩy Trang 200ml + Gel Rửa Mặt 150ml + Serum Cấp Ẩm 30ml"", ""title"": ""Simple""}]",,2025-03-08 18:09:14,2025-03-08 23:44:14
O0007900,5264,2025-09-30 11:46:59,1617975.98,VND,COD,Cancelled,Website,"[{""product_id"": ""Combo 2 Nước Tẩy Trang Bí Đao Cocoon Làm Sạch & Giảm Dầu 500ml"", ""title"": ""Cocoon""}]",Dùng ví điện tử,2025-09-30 10:38:59,2025-10-01 02:16:59
O0007901,5264,2024-10-05 17:11:18,646258.88,VND,Credit Card,Completed,Instagram,"[{""product_id"": ""Mặt Nạ Lebelage Lô Hội Dưỡng Da Mịn Màng, Rạng Rỡ 25g"", ""title"": ""Lebelage""}]",,2024-10-05 16:17:18,2024-10-06 00:53:18
O0007902,5264,2024-02-27 00:31:42,1908000.0,VND,Credit Card,Completed,Walk-in,"[{""product_id"": ""Máy Tăm Nước Gấp Gọn Havatek Cao Cấp Màu Xanh Mint"", ""title"": ""Havatek""}, {""product_id"": ""Combo GlowCode Kem Tẩy Lông Giúp Lông Mọc Thưa + Kem Dưỡng Thể Sáng Mịn, Mờ Thâm 70g+30g"", ""title"": ""GlowCode""}]",,2024-02-26 23:04:42,2024-02-27 23:34:42
O0007903,5264,2025-10-07 03:40:43,492335.01,VND,Credit Card,Completed,TikTok Shop,"[{""product_id"": ""Son Bóng Maybelline 130 Extra - Đỏ Nâu Đất 4.2ml"", ""title"": ""Maybelline""}]",,2025-10-07 02:08:43,2025-10-07 04:29:43
O0007904,5265,2024-09-02 15:10:36,1048635.47,VND,COD,Completed,Facebook,"[{""product_id"": ""Combo Vichy Xịt Khoáng 50ml + Kem Chống Nắng Kiềm Dầu 50ml"", ""title"": ""Vichy""}, {""product_id"": ""Nước Xịt Dưỡng Tóc Double Rich Chuyên Sâu Cho Tóc Nhuộm 120ml"", ""title"": ""Double Rich""}]",,2024-09-02 14:37:36,2024-09-02 16:48:36
O0007905,5266,2025-08-19 10:40:50,708000.0,VND,Credit Card,Completed,TikTok Shop,"[{""product_id"": ""Nước Tẩy Trang L'Oreal Dưỡng Ẩm Cho Da Thường, Khô 400ml"", ""title"": ""L'Oreal""}]",,2025-08-19 10:20:50,2025-08-19 22:31:50
O0007906,5267,2025-01-01 22:45:49,1960000.0,VND,E-Wallet,Cancelled,TikTok Shop,"[{""product_id"": ""Combo 3 Nước Tẩy Trang L'Oreal Tươi Mát Cho Da Dầu, Hỗn Hợp 400ml"", ""title"": ""L'Oreal""}]",,2025-01-01 21:46:49,2025-01-02 06:55:49
O0007907,5267,2024-12-24 10:58:53,1557682.52,VND,COD,Cancelled,Zalo,"[{""product_id"": ""Nước Hoa Nam Gota Iconic Eau de Parfum 50ml"", ""title"": ""Gota""}, {""product_id"": ""[Mini] Bộ innisfree Dưỡng Ẩm Từ Trà Xanh 3 Món"", ""title"": ""innisfree""}]",,2024-12-24 09:37:53,2024-12-25 00:20:53
O0007908,5268,2024-06-04 05:31:27,334000.0,VND,E-Wallet,Completed,TikTok Shop,"[{""product_id"": ""Sữa Chống Nắng La Roche-Posay Dưỡng Sáng Mờ Thâm SPF50+ 50ml"", ""title"": ""La Roche-Posay""}]",,2024-06-04 05:11:27,2024-06-04 14:01:27
O0007909,5269,2025-07-29 19:08:15,166000.0,VND,E-Wallet,Completed,Website,"[{""product_id"": ""Tinh Chất Chống Nắng d program Kiềm Dầu SPF 50 PA+++ 40ml"", ""title"": ""dProgram""}]",,2025-07-29 18:10:15,2025-07-29 21:26:15
O0007910,5270,2025-10-07 22:01:18,1071000.0,VND,COD,Completed,TikTok Shop,"[{""product_id"": ""Mặt Nạ BNBG Vita Complex Dưỡng Sáng Da, Mờ Thâm Nám 30ml"", ""title"": ""BNBG""}, {""product_id"": ""Combo Mlen Diary Lông Mi Giả Anime Hộp Lớn + Mascara 2 Đầu 4 Trong 1 8g"", ""title"": ""Mlen Diary""}]",,2025-10-07 21:40:18,2025-10-08 03:33:18
O0007911,5270,2025-09-10 17:52:55,826000.0,VND,Credit Card,Completed,TikTok Shop,"[{""product_id"": ""Dầu Gội Khô Spes Dạng Xịt Hương Trà Bá Tước 150ml"", ""title"": ""Spes""}]",,2025-09-10 17:13:55,2025-09-11 02:17:55
O0007912,5271,2024-04-01 04:52:51,1551000.0,VND,COD,Completed,TikTok Shop,"[{""product_id"": ""[Mua 1 Tặng 1] Sữa Tắm Bioré Ẩm Mịn Làn Da Hương Sữa 530g+200g"", ""title"": ""Bioré""}]",,2024-04-01 04:12:51,2024-04-01 14:51:51
O0007913,5271,2025-08-20 21:04:01,2067357.56,VND,E-Wallet,Cancelled,TikTok Shop,"[{""product_id"": ""Kem Nền Silkygirl Skin Perfect 01 Light Màu Sáng 25ml"", ""title"": ""Silkygirl""}, {""product_id"": ""Dầu Dừa Milaganics Ép Lạnh Tinh Khiết 100ml"", ""title"": ""Milaganics""}]",,2025-08-20 19:50:01,2025-08-21 20:18:01
O0007914,5272,2025-09-21 09:05:12,431000.0,VND,Credit Card,Completed,Website,"[{""product_id"": ""Nước Tẩy Trang Swiss Image Cho Da Hỗn Hợp & Da Dầu 400ml"", ""title"": ""Swiss Image""}]",,2025-09-21 08:19:12,2025-09-22 01:59:12
