order_id,customer_id,order_date,total_amount,currency,payment_method,status,channel,ai_suggested_crosssell,notes,created_at,updated_at
O0006221,4159,2024-06-27 11:57:22,1125000.0,VND,COD,Cancelled,Website,"[{""product_id"": ""Bàn Chải Điện P/S S100 Pro Sạch Mảng Bám Tới 10X Màu Đen"", ""title"": ""P/S""}]",,2024-06-27 10:42:22,2024-06-28 04:55:22
O0006222,4159,2025-10-08 10:22:28,2318222.14,VND,Bank Transfer,Completed,TikTok Shop,"[{""product_id"": ""Combo 2 Dầu Gội Xả Palmolive Dưỡng Ẩm Tóc Từ Sữa Dừa 180ml+600ml"", ""title"": ""Palmolive""}, {""product_id"": ""Mặt Nạ Foodaholic Chiết Xuất Tổ Yến Cấp Nước, Nâng Cơ 23g"", ""title"": ""Foodaholic""}]",,2025-10-08 08:55:28,2025-10-09 09:17:28
O0006223,4160,2024-11-03 20:47:51,2980599.3,VND,Credit Card,Completed,Walk-in,"[{""product_id"": ""Nước Hoa Nam Coach Green EDT 40ml"", ""title"": ""Coach""}, {""product_id"": ""Son Kem Bùn & Má Hồng Into You - EM11 Hồng Nâu Túi 1g"", ""title"": ""Into You""}, {""product_id"": ""Mặt Nạ Đen Sexylook Tràm Trà Kiểm Soát Dầu Và Mụn 28ml"", ""title"": ""Sexylook""}]",Dùng ví điện tử,2024-11-03 19:50:51,2024-11-03 23:07:51
O0006224,4160,2024-09-18 01:58:06,1190743.06,VND,Credit Card,Cancelled,Website,"[{""product_id"": ""Sữa Tắm Purité Dưỡng Da Mềm Mịn Hương Hoa Hồng 500ml"", ""title"": ""Purité By Prôvence""}]",Đổi địa chỉ nhận hàng,2024-09-18 01:51:06,2024-09-18 03:15:06
O0006225,4161,2025-09-17 07:38:58,2902905.83,VND,E-Wallet,Completed,TikTok Shop,"[{""product_id"": ""Son Lụa Diễm Cỏ Mềm Mịn Mướt Môi Màu 108 Đỏ Cherry 4g"", ""title"": ""Cỏ Mềm""}]",,2025-09-17 06:39:58,2025-09-17 22:28:58
O0006226,4161,2025-09-13 10:11:15,1797265.76,VND,Bank Transfer,Completed,TikTok Shop,"[{""product_id"": ""Mặt Nạ innisfree Làm Mịn & Sáng Da Hương Lựu 22ml (Mới)"", ""title"": ""innisfree""}]",,2025-09-13 09:47:15,2025-09-13 11:07:15
O0006227,4162,2024-12-14 23:27:11,1199937.45,VND,Credit Card,Completed,TikTok Shop,"[{""product_id"": ""Mặt Nạ Gội L'Oréal Professionnel 2in1 Ngừa Bết Tóc 75ml"", ""title"": ""L'Oreal Professionnel""}]",,2024-12-14 22:19:11,2024-12-15 10:46:11
O0006228,4162,2025-03-06 22:01:27,2806163.14,VND,E-Wallet,Cancelled,Instagram,"[{""product_id"": ""[HSD 06/2026] Son Tint Joocyee Màu 743 Clear Late Wind 5.2g"", ""title"": ""Joocyee""}, {""product_id"": ""Dầu Xả Rejoice Siêu Mềm Mượt 3 Trong 1 300ml (Mới)"", ""title"": ""Rejoice""}, {""product_id"": ""Kẻ Mắt Nước Maybelline 48H Lâu Trôi - Hồng Pastel 2.1ml"", ""title"": ""Maybelline""}]",,2025-03-06 21:07:27,2025-03-07 00:32:27
O0006229,4162,2025-10-07 04:53:12,958000.0,VND,COD,Completed,Website,"[{""product_id"": ""Bảng Che Khuyết Điểm Judydoll 3 Màu - 02 Che Quầng Thâm 2.7g"", ""title"": ""Judydoll""}]",,2025-10-07 03:50:12,2025-10-07 12:50:12
O0006230,4162,2025-10-04 21:42:46,1734000.0,VND,E-Wallet,Pending,Walk-in,"[{""product_id"": ""Dầu Tẩy Trang Hada Labo Sạch Sâu Dưỡng Ẩm Tối Ưu 200ml"", ""title"": ""Hada Labo""}]",,2025-10-04 21:31:46,2025-10-05 03:12:46
O0006231,4162,2024-04-01 13:53:30,207000.0,VND,E-Wallet,Cancelled,Zalo,"[{""product_id"": ""Kem Đánh Răng Median IQ 93% Trắng Răng Màu Xanh Ngọc 120g"", ""title"": ""Median""}]",,2024-04-01 13:13:30,2024-04-01 14:16:30
O0006232,4163,2025-07-30 13:48:50,1417854.25,VND,COD,Completed,Website,"[{""product_id"": ""Xịt Giảm Mụn Lưng Angel's Liquid Dưỡng Sáng Cơ Thể 150ml"", ""title"": ""Angel's Liquid""}]",,2025-07-30 13:47:50,2025-07-30 14:40:50
O0006233,4163,2024-10-14 15:21:59,1362000.0,VND,E-Wallet,Completed,TikTok Shop,"[{""product_id"": ""Kem Chống Nắng SVR Làm Giảm Mụn SPF50+ 40ml"", ""title"": ""SVR""}, {""product_id"": ""Son Thỏi 3CE Căng Bóng Milky Shadow - Nâu Tự Nhiên 1.7g"", ""title"": ""3CE""}]",Yêu cầu gói quà,2024-10-14 14:20:59,2024-10-15 10:31:59
O0006234,4164,2024-11-28 08:29:14,4478438.06,VND,Credit Card,Completed,TikTok Shop,"[{""product_id"": ""Combo TRESemmé Dầu Gội 850g + Serum Dưỡng Tóc 97ml Vào Nếp Suôn Mượt"", ""title"": ""TRESemmé""}, {""product_id"": ""Sữa Rửa Mặt Cerave Cho Da Dầu Mụn 88ml"", ""title"": ""CeraVe""}, {""product_id"": ""Nước Tẩy Trang Bí Đao Cocoon Làm Sạch & Giảm Dầu 500ml"", ""title"": ""Cocoon""}]",,2024-11-28 07:34:14,2024-11-28 22:59:14
O0006235,4165,2024-06-21 09:44:43,350000.0,VND,Bank Transfer,Completed,TikTok Shop,"[{""product_id"": ""Nước Tẩy Trang SVR Micellar Giúp Loại Bỏ Dầu Cho Da 400ml"", ""title"": ""SVR""}]",,2024-06-21 08:13:43,2024-06-21 10:41:43
O0006236,4165,2024-05-25 12:38:58,1343504.31,VND,Bank Transfer,Completed,Facebook,"[{""product_id"": ""Combo 4 Kem Đánh Răng Colgate Optic White Công Nghệ Sắc Tím 100g"", ""title"": ""Colgate""}, {""product_id"": ""Combo 10 Mặt Nạ Foodaholic Vitamin A Sáng Da, Ngừa Lão Hóa 23g"", ""title"": ""Foodaholic""}]",,2024-05-25 11:24:58,2024-05-26 12:15:58
O0006237,4165,2025-01-22 02:42:45,3452000.0,VND,E-Wallet,Completed,Website,"[{""product_id"": ""Combo L'Oreal Kem Chống Nắng X20 Thoáng Da Mỏng Nhẹ 50ml + Nước Tẩy Trang Căng Mịn Da 400ml"", ""title"": ""L'Oreal""}]",,2025-01-22 02:27:45,2025-01-22 06:49:45
O0006238,4166,2025-07-28 02:52:02,754229.92,VND,Credit Card,Completed,TikTok Shop,"[{""product_id"": ""Son Bóng Joocyee Màu 08 Caramel Milk Tea 3.2g"", ""title"": ""Joocyee""}]",,2025-07-28 02:10:02,2025-07-28 12:53:02
O0006239,4167,2024-02-18 20:39:14,534000.0,VND,COD,Cancelled,Facebook,"[{""product_id"": ""Son Kem Black Rouge FV01 Pink Rest - Hồng Đào 3.5g"", ""title"": ""Black Rouge""}]",,2024-02-18 19:52:14,2024-02-19 13:22:14
O0006240,4167,2024-06-27 21:01:14,3196000.0,VND,E-Wallet,Completed,Website,"[{""product_id"": ""Son Bóng 3CE Dạng Gel Màu Youth 4g"", ""title"": ""3CE""}]",,2024-06-27 20:52:14,2024-06-28 02:49:14
O0006241,4168,2024-09-08 09:11:46,2437795.94,VND,E-Wallet,Cancelled,TikTok Shop,"[{""product_id"": ""Combo Milaganics Dầu Gội 250ml + Serum Bưởi Kích Thích Mọc Tóc 100ml"", ""title"": ""Milaganics""}, {""product_id"": ""Dầu Gội Khô Spes Dạng Xịt Hương Bưởi 150ml"", ""title"": ""Spes""}]",,2024-09-08 07:49:46,2024-09-08 20:14:46
O0006242,4169,2024-09-21 20:28:39,1136000.0,VND,COD,Completed,TikTok Shop,"[{""product_id"": ""Nước Hoa Vùng Kín Foellie Hương Hoa Anh Đào 5ml"", ""title"": ""Foellie""}]",,2024-09-21 19:19:39,2024-09-22 17:57:39
O0006243,4170,2025-04-11 20:18:45,2272000.0,VND,E-Wallet,Completed,Facebook,"[{""product_id"": ""Sữa Dưỡng Thể Kissme Cấp Ẩm Không Mùi Hương Cho Bé 200g"", ""title"": ""Kissme""}]",,2025-04-11 19:23:45,2025-04-12 18:23:45
O0006244,4171,2025-10-03 21:49:52,1055302.15,VND,Credit Card,Completed,TikTok Shop,"[{""product_id"": ""Nước Hoa Nam Dolce & Gabbana The One Gold PH EDP Intense 50ml"", ""title"": ""Dolce & Gabbana""}]",,2025-10-03 19:53:52,2025-10-04 15:20:52
O0006245,4172,2025-09-30 16:48:15,2115000.0,VND,E-Wallet,Completed,TikTok Shop,"[{""product_id"": ""Sữa Rửa Mặt Tia'm Ốc Sên Làm Dịu & Phục Hồi Da 200ml"", ""title"": ""TIA'M""}]",,2025-09-30 15:56:15,2025-10-01 08:40:15
O0006246,4173,2025-01-18 12:42:43,253000.0,VND,Credit Card,Completed,TikTok Shop,"[{""product_id"": ""Combo 10 Mặt Nạ Wonjin Cấp Ẩm Cấp Tốc 30ml"", ""title"": ""WonJin""}]",Ưu tiên giao nhanh,2025-01-18 11:47:43,2025-01-19 08:24:43
O0006247,4174,2025-10-07 22:54:22,3748000.0,VND,Credit Card,Completed,TikTok Shop,"[{""product_id"": ""Combo 2 Nước Tẩy Trang Eveline Hyaluron Clinic B5 Cấp Ẩm 500ml"", ""title"": ""Eveline""}]",,2025-10-07 22:15:22,2025-10-08 15:58:22
O0006248,4175,2025-03-02 22:10:38,1424000.0,VND,E-Wallet,Completed,TikTok Shop,"[{""product_id"": ""Gel Rửa Mặt Elixir Hỗ Trợ Làm Sạch Sâu, Ngừa Lão Hóa 105g"", ""title"": ""Elixir""}]",,2025-03-02 21:42:38,2025-03-03 09:35:38
O0006249,4175,2024-11-20 09:55:39,504000.0,VND,Credit Card,Cancelled,Facebook,"[{""product_id"": ""Mascara Maybelline Tơi Dài Mi Không Giới Hạn"", ""title"": ""Maybelline""}]",,2024-11-20 09:18:39,2024-11-21 07:02:39
O0006250,4175,2025-06-28 04:06:22,2088465.42,VND,E-Wallet,Completed,Website,"[{""product_id"": ""Dầu Tẩy Trang Frankly BHA/LHA Sạch Bã Nhờn, Mụn Đầu Đen 200ml"", ""title"": ""Frankly""}, {""product_id"": ""Dầu Gội TRESemmé Ngăn Tóc Gãy Rụng 850g"", ""title"": ""TRESemmé""}]",,2025-06-28 02:27:22,2025-06-28 15:49:22
O0006251,4175,2024-08-15 05:43:45,4203000.0,VND,COD,Completed,TikTok Shop,"[{""product_id"": ""Dầu Xả Pantene 3 Phút Diệu Kỳ Ngăn Rụng Tóc 480ml"", ""title"": ""Pantene""}]",,2024-08-15 05:05:45,2024-08-15 14:11:45
O0006252,4175,2025-01-09 18:08:57,2195943.74,VND,E-Wallet,Completed,Website,"[{""product_id"": ""Combo Garnier Nước Tẩy Trang Cho Da Dầu Mụn 400ml + Gel Rửa Mặt Sạch Thoáng Dịu Nhẹ 120ml + 2 Serum Giảm Mụn Mờ Thâm 7.5ml"", ""title"": ""Garnier""}, {""product_id"": ""Combo 2 Sữa Rửa Mặt d program Tạo Bọt Dưỡng Da 120g"", ""title"": ""dProgram""}]",,2025-01-09 16:43:57,2025-01-10 17:02:57
O0006253,4175,2024-12-25 22:15:37,5160000.0,VND,COD,Completed,Walk-in,"[{""product_id"": ""Khăn Tẩy Trang Acnes 20 Miếng"", ""title"": ""Acnes""}, {""product_id"": ""Combo L'Oréal Professionnel Dầu Gội 300ml + Dầu Dưỡng Tóc 90ml Phục Hồi Hư Tổn"", ""title"": ""L'Oreal Professionnel""}]",,2024-12-25 21:26:37,2024-12-25 22:44:37
O0006254,4176,2024-06-04 21:26:49,1186000.0,VND,COD,Pending,TikTok Shop,"[{""product_id"": ""Combo 10 Mặt Nạ Emmié Sáng Da Mịn Màng Từ Cam Thảo 23g"", ""title"": ""Emmié by Happy Skin""}]",,2024-06-04 20:29:49,2024-06-04 22:24:49
O0006255,4177,2025-02-01 23:31:44,1770259.99,VND,E-Wallet,Completed,Website,"[{""product_id"": ""Kem Nền Maybelline 30H Lâu Trôi Che Phủ Cao #120 30ml"", ""title"": ""Maybelline""}, {""product_id"": ""Son Kem Lì Black Rouge A28 Mango Tulip - Cam Tulip 4.5g"", ""title"": ""Black Rouge""}, {""product_id"": ""Sữa Rửa Mặt Melano CC Dưỡng Sáng, Sạch Sâu 130g"", ""title"": ""Melano CC""}]",,2025-02-01 21:46:44,2025-02-02 00:18:44
O0006256,4178,2025-03-31 09:47:36,1197901.08,VND,COD,Completed,Instagram,"[{""product_id"": ""Combo Dr.G Kem Dưỡng Cấp Ẩm, Phục Hồi 70ml & Kem Chống Nắng Sáng Da 20ml"", ""title"": ""Dr.G""}, {""product_id"": ""Kem Đánh Răng Bamboo Salt Muối Hồng Himalaya (Tím) 100g"", ""title"": ""Bamboo Salt""}, {""product_id"": ""Combo Simple Nước Tẩy Trang 200ml + Gel Rửa Mặt Thanh Khiết, Giảm Bóng Nhờn 150ml"", ""title"": ""Simple""}]",,2025-03-31 09:21:36,2025-03-31 12:33:36
O0006257,4179,2024-04-29 08:50:06,2420782.56,VND,Credit Card,Completed,Walk-in,"[{""product_id"": ""Combo TRESemmé Dầu Xả 620g + Serum Dưỡng Tóc Vào Nếp Bóng Mượt 97ml"", ""title"": ""TRESemmé""}, {""product_id"": ""Tinh Dầu Dưỡng Tóc Menitems Hương Nước Hoa 30ml"", ""title"": ""Menitems""}, {""product_id"": ""[HSD 03/2026] Son Tint Judydoll Căng Mọng - 11 Hồng Đất 2.4g"", ""title"": ""Judydoll""}]",,2024-04-29 08:45:06,2024-04-29 17:37:06
O0006258,4179,2025-09-26 22:50:29,378000.0,VND,E-Wallet,Completed,Website,"[{""product_id"": ""Bộ 3 Bàn Chải Đánh Răng Sensodyne Chăm Sóc Răng Ê Buốt"", ""title"": ""Sensodyne""}]",,2025-09-26 22:24:29,2025-09-27 19:55:29
O0006259,4180,2024-02-15 16:18:02,154000.0,VND,E-Wallet,Completed,Instagram,"[{""product_id"": ""Má Hồng Silkygirl Dạng Thỏi Màu Hồng Đào 01 Peach 4g"", ""title"": ""Silkygirl""}]",,2024-02-15 15:54:02,2024-02-16 15:40:02
O0006260,4180,2025-09-26 18:53:03,915320.55,VND,COD,Pending,TikTok Shop,"[{""product_id"": ""Dầu Gội Khô Evoluderm 200ml"", ""title"": ""Evoluderm""}]",,2025-09-26 18:07:03,2025-09-26 22:30:03
O0006261,4180,2025-09-07 09:26:57,1034000.0,VND,COD,Completed,Website,"[{""product_id"": ""Combo 10 Mặt Nạ Foodaholic Chiết Xuất Ngọc Trai Dưỡng Ẩm Da 23g"", ""title"": ""Foodaholic""}]",,2025-09-07 08:48:57,2025-09-08 03:48:57
O0006262,4181,2025-09-21 14:34:01,896000.0,VND,COD,Completed,TikTok Shop,"[{""product_id"": ""[HSD 05/2026] Son Kem Lì 2In1 Silkygirl 01 Honey Peach Cam Đào Nude 3.8ml"", ""title"": ""Silkygirl""}]",Dùng ví điện tử,2025-09-21 12:57:01,2025-09-22 01:02:01
O0006263,4181,2025-02-11 02:57:59,1131000.0,VND,E-Wallet,Completed,Website,"[{""product_id"": ""Combo 2 Nước Tẩy Trang L'Oreal Căng Mịn Da 400ml+95ml"", ""title"": ""L'Oreal""}, {""product_id"": ""Son Tint Colorkey Gương Bóng P770 Đỏ Hồng 1.7g"", ""title"": ""Colorkey""}]",,2025-02-11 02:08:59,2025-02-11 13:31:59
O0006264,4182,2025-10-01 01:27:04,2170000.0,VND,E-Wallet,Completed,TikTok Shop,"[{""product_id"": ""Dầu Gội Tsubaki Bóng Mượt, Phục Hồi Tóc 450ml (Mới)"", ""title"": ""Tsubaki""}, {""product_id"": ""Combo 2 Kem Chống Nắng Cocoon Bí Đao Quang Phổ Rộng 50ml"", ""title"": ""Cocoon""}]",Dùng ví điện tử,2025-10-01 00:38:04,2025-10-01 08:49:04
O0006265,4183,2024-10-30 21:23:27,2792851.99,VND,E-Wallet,Completed,Website,"[{""product_id"": ""Mặt Nạ Dermal Chiết Xuất Q10 Ngừa Lão Hóa Da 23g"", ""title"": ""Dermal""}, {""product_id"": ""Kem Đánh Răng Colgate Sáng Răng Từ Khoáng Núi Lửa 100g"", ""title"": ""Colgate""}, {""product_id"": ""Mặt Nạ Mediheal Tinh Chất Trà Xanh Làm Dịu Da Giảm Mụn 24ml"", ""title"": ""Mediheal""}]",,2024-10-30 19:24:27,2024-10-31 19:59:27
O0006266,4184,2025-09-05 12:54:24,3040297.52,VND,E-Wallet,Completed,Zalo,"[{""product_id"": ""Combo 2 Nước Tẩy Trang Eveline Hyaluron Clinic B5 Cấp Ẩm 500ml"", ""title"": ""Eveline""}]",,2025-09-05 12:16:24,2025-09-05 19:19:24
O0006267,4185,2024-08-07 22:52:02,2249000.0,VND,COD,Completed,TikTok Shop,"[{""product_id"": ""Nước Hoa Nam Lacoste Original EDP 60ml"", ""title"": ""Lacoste""}, {""product_id"": ""Combo 2 Sữa Tắm Johnson's Adult 2 Trong 1 Cấp Ẩm Cho Người Lớn 750ml"", ""title"": ""Johnson's""}]",,2024-08-07 21:47:02,2024-08-08 21:30:02
O0006268,4185,2024-12-05 02:50:39,2157614.07,VND,E-Wallet,Completed,Website,"[{""product_id"": ""Bút Kẻ Mày Cathy Doll Dạng Sợi 02 Ash Brown 2g"", ""title"": ""Cathy Doll""}]",,2024-12-05 00:55:39,2024-12-05 05:06:39
O0006269,4185,2024-07-28 19:43:15,3769000.0,VND,E-Wallet,Completed,Instagram,"[{""product_id"": ""Combo 2 Son Dưỡng LipIce Hiệu Chỉnh Sắc Môi - Hồng Đất + Đỏ Gạch 2.4g"", ""title"": ""LipIce""}]",,2024-07-28 18:15:15,2024-07-29 05:59:15
O0006270,4186,2025-09-24 03:01:44,1078896.53,VND,COD,Pending,Facebook,"[{""product_id"": ""Dầu Gội The Cafuné Bưởi, Bồ Kết Giảm Gãy Rụng 480ml"", ""title"": ""The Cafuné""}]",,2025-09-24 03:00:44,2025-09-25 00:42:44
O0006271,4187,2025-05-15 03:30:38,1948000.0,VND,Bank Transfer,Completed,TikTok Shop,"[{""product_id"": ""Son Lì Naris Ailus Mịn Môi Màu 02 Đỏ Cam 4g"", ""title"": ""Naris Cosmetics""}]",,2025-05-15 01:38:38,2025-05-16 01:13:38
O0006272,4187,2025-04-05 20:50:14,1290000.0,VND,Credit Card,Completed,Website,"[{""product_id"": ""Dưỡng Môi Đa Năng Pure Paw Paw Từ Đu Đủ Hương Dưa Hấu 25g"", ""title"": ""Pure Paw Paw""}]",,2025-04-05 19:20:14,2025-04-06 19:12:14
O0006273,4188,2025-09-11 09:07:27,196000.0,VND,COD,Completed,Facebook,"[{""product_id"": ""[HSD 08/2026] Chì Gel Kẻ Mắt Vacosi VM26 01 Màu Đen"", ""title"": ""Vacosi""}]",Đổi địa chỉ nhận hàng,2025-09-11 07:35:27,2025-09-11 20:59:27
O0006274,4189,2025-09-26 22:39:05,2993336.84,VND,COD,Completed,Website,"[{""product_id"": ""Mặt Nạ Derladie Cây Phỉ Giảm Mụn, Dưỡng Sáng Da 30ml"", ""title"": ""Derladie""}]",,2025-09-26 21:33:05,2025-09-27 15:12:05
O0006275,4190,2025-10-03 03:52:58,3052412.14,VND,Credit Card,Cancelled,Zalo,"[{""product_id"": ""Mặt Nạ Mayan 3D Hồng Sâm Linh Chi 25ml"", ""title"": ""Mayan""}]",Khuyến mãi livestream,2025-10-03 02:49:58,2025-10-03 17:18:58
O0006276,4191,2025-08-29 06:36:01,513000.0,VND,E-Wallet,Completed,Website,"[{""product_id"": ""Combo d'Alba Serum Dạng Xịt Căng Bóng & Kem Chống Nắng Nâng Tông Tím 100ml+50ml"", ""title"": ""d'Alba""}]",,2025-08-29 06:29:01,2025-08-29 13:36:01
O0006277,4191,2025-07-30 07:06:00,3891310.35,VND,E-Wallet,Completed,Walk-in,"[{""product_id"": ""Combo Cocoon Tinh Chất Nghệ Hưng Yên 30ml + Nước Tẩy Trang Bí Đao 500ml"", ""title"": ""Cocoon""}, {""product_id"": ""Combo 10 Mặt Nạ Foodaholic Vitamin D Phục Hồi, Tái Tạo Da 23g"", ""title"": ""Foodaholic""}]",,2025-07-30 05:10:00,2025-07-30 08:53:00
O0006278,4192,2024-04-18 15:43:25,1064733.64,VND,Bank Transfer,Completed,TikTok Shop,"[{""product_id"": ""Combo 10 Mặt Nạ Foodaholic Chiết Xuất Ngọc Trai Dưỡng Ẩm Da 23g"", ""title"": ""Foodaholic""}]",,2024-04-18 14:04:25,2024-04-19 08:10:25
O0006279,4192,2024-10-29 06:09:37,1462000.0,VND,COD,Completed,Website,"[{""product_id"": ""Mặt Nạ Foodaholic Chiết Xuất Tổ Yến Cấp Nước, Nâng Cơ 23g"", ""title"": ""Foodaholic""}]",,2024-10-29 04:15:37,2024-10-29 14:27:37
O0006280,4193,2025-09-11 11:59:51,685000.0,VND,E-Wallet,Returned,Zalo,"[{""product_id"": ""Dầu Gội L'Oreal Ngăn Gãy Rụng Tóc 620ml"", ""title"": ""L'Oreal""}]",Ưu tiên giao nhanh,2025-09-11 11:34:51,2025-09-11 23:04:51
O0006281,4194,2025-04-29 00:52:51,1697371.49,VND,E-Wallet,Completed,TikTok Shop,"[{""product_id"": ""Combo Nước Tẩy Trang Garnier Cho Da Dầu Mụn 50ml + 2 Nước Tẩy Trang 50ml (Màu Ngẫu Nhiên)"", ""title"": ""Garnier""}, {""product_id"": ""Dầu Gội L'Oreal Giảm Gãy Rụng Tóc Giúp Tóc Chắc Khỏe 440ml"", ""title"": ""L'Oreal""}]",,2025-04-29 00:17:51,2025-04-29 06:41:51
O0006282,4195,2025-07-18 21:18:28,765000.0,VND,E-Wallet,Completed,Walk-in,"[{""product_id"": ""Kem Chống Nắng Pekah Vật Lý Bảo Vệ Khỏi Tia UV 70ml"", ""title"": ""Pekah""}]",,2025-07-18 20:59:28,2025-07-19 07:08:28
O0006283,4196,2025-01-15 22:47:16,1140000.0,VND,E-Wallet,Pending,Website,"[{""product_id"": ""Chì Kẻ Mắt Lilybyred Siêu Mảnh Lâu Trôi 01 Đen Tuyền 0.14g"", ""title"": ""Lilybyred""}]",,2025-01-15 21:42:16,2025-01-16 05:41:16
O0006284,4196,2025-10-05 18:45:57,496147.93,VND,E-Wallet,Completed,Website,"[{""product_id"": ""Kem Chống Nắng B.O.M Nâng Tông Dịu Nhẹ 50ml"", ""title"": ""B.O.M""}, {""product_id"": ""Combo Pond's Nước Tẩy Trang Sạch Sâu 400ml + Tinh Chất Sáng Da 30g"", ""title"": ""Pond's""}]",,2025-10-05 17:53:57,2025-10-06 00:58:57
O0006285,4197,2025-06-07 18:35:15,2334063.69,VND,COD,Cancelled,TikTok Shop,"[{""product_id"": ""Bảng Phấn Mắt Judydoll 3 Màu - 03 Oatmilk Latte 2.5g"", ""title"": ""Judydoll""}]",,2025-06-07 18:26:15,2025-06-08 07:37:15
O0006286,4198,2025-09-11 19:26:51,2776000.0,VND,E-Wallet,Completed,TikTok Shop,"[{""product_id"": ""Combo Xịt Thơm & Sữa Dưỡng Thể B.O.M Hương Nước Hoa Petit Fig 110ml+200ml"", ""title"": ""B.O.M""}, {""product_id"": ""Sữa Rửa Mặt CeraVe Làm Sạch & Tẩy Tế Bào Chết Dịu Nhẹ 236ml"", ""title"": ""CeraVe""}, {""product_id"": ""Dầu Xả L'Oreal Dưỡng Tóc Suôn Mượt Tóc Cao Cấp 440ml"", ""title"": ""L'Oreal""}]",,2025-09-11 18:18:51,2025-09-12 11:28:51
O0006287,4198,2025-10-06 14:18:01,578675.19,VND,E-Wallet,Completed,TikTok Shop,"[{""product_id"": ""Gel Rửa Mặt & Tắm Gội A-Derma Dịu Nhẹ Cho Da 200ml"", ""title"": ""A-Derma""}]",,2025-10-06 12:55:01,2025-10-07 02:40:01
O0006288,4199,2025-09-04 23:24:06,1669322.28,VND,E-Wallet,Completed,TikTok Shop,"[{""product_id"": ""Combo 2 Kem Chống Nắng Beplain Nâng Tông, Cấp Ẩm Căng Bóng 50ml"", ""title"": ""Beplain""}, {""product_id"": ""Kem Nền Australis Bắt Sáng Che Phủ Cao Màu Fairest 30ml"", ""title"": ""australis""}, {""product_id"": ""[HSD 08/2026] Nước Tẩy Trang Bí Đao Cocoon Làm Sạch & Giảm Dầu Bản Giới Hạn 500ml"", ""title"": ""Cocoon""}]",,2025-09-04 22:41:06,2025-09-05 03:04:06
O0006289,4199,2025-07-15 01:27:58,2750000.0,VND,COD,Completed,TikTok Shop,"[{""product_id"": ""Sữa Tắm On: The Body Dưỡng Ẩm Hương Tinh Tế 500g"", ""title"": ""On: The Body""}, {""product_id"": ""Dầu Xả Gennie Bưởi Ngăn Rụng, Kích Thích Mọc Tóc 400ml"", ""title"": ""Gennie""}]",,2025-07-14 23:58:58,2025-07-15 22:23:58
O0006290,4200,2025-03-11 07:49:14,2315230.52,VND,Bank Transfer,Cancelled,TikTok Shop,"[{""product_id"": ""Tắm Gội Trẻ Em Pigeon Dịu Nhẹ Hương Hoa Hướng Dương 700ml"", ""title"": ""Pigeon""}, {""product_id"": ""Sữa Dưỡng Thể Kiss My Body Sáng Da Adore You 226g"", ""title"": ""Kiss My Body""}, {""product_id"": ""Sữa Rửa Mặt Hazeline Dưỡng Ẩm Sáng Da Yến Mạch & Dâu Tằm 100g"", ""title"": ""Hazeline""}]",,2025-03-11 05:57:14,2025-03-11 22:43:14
O0006291,4201,2025-09-29 21:02:47,1634861.6,VND,E-Wallet,Completed,TikTok Shop,"[{""product_id"": ""Kem Đánh Răng Closeup Thơm Mát Tự Nhiên Dầu Quất Detox 230g"", ""title"": ""Closeup""}, {""product_id"": ""Dầu Tẩy Trang Klairs Làm Sạch Sâu Cho Mọi Loại Da 150ml"", ""title"": ""Klairs""}, {""product_id"": ""Chì Kẻ Mắt Lilybyred Siêu Mảnh Lâu Trôi 02 Nâu Đen 0.14g"", ""title"": ""Lilybyred""}]",,2025-09-29 19:49:47,2025-09-30 00:55:47
O0006292,4202,2025-03-05 21:52:06,3254387.14,VND,COD,Completed,Instagram,"[{""product_id"": ""Combo 2 Nước Tẩy Trang L'Oreal Căng Mịn Da 400ml"", ""title"": ""L'Oreal""}, {""product_id"": ""Kem Xả Tsubaki Dưỡng Tóc Bóng Mượt 180g"", ""title"": ""Tsubaki""}]",,2025-03-05 21:18:06,2025-03-06 18:14:06
O0006293,4202,2024-05-01 13:26:45,3083000.0,VND,COD,Completed,Website,"[{""product_id"": ""Dầu Gội Himalaya Pink Salt Sạch Gàu, Mềm Mượt Óng Ả 200ml"", ""title"": ""Himalaya Pink Salt""}, {""product_id"": ""Sữa Tắm Hazeline Nâng Tông Da Sữa Chua Hương Linh Lan 670g"", ""title"": ""Hazeline""}, {""product_id"": ""Phấn Highlight Australis Dạng Thỏi #Bombshell Vàng Đồng 7.3g"", ""title"": ""australis""}]",,2024-05-01 13:07:45,2024-05-02 11:08:45
O0006294,4203,2024-08-06 23:23:51,5930000.0,VND,E-Wallet,Completed,Website,"[{""product_id"": ""Combo 10 Mặt Nạ Emmié Sáng Da Mịn Màng Từ Cam Thảo 23g"", ""title"": ""Emmié by Happy Skin""}]",,2024-08-06 22:06:51,2024-08-07 07:29:51
O0006295,4204,2025-02-01 07:46:43,2455106.14,VND,COD,Completed,TikTok Shop,"[{""product_id"": ""Combo 3 Kem Đánh Răng P/S Trắng Răng Baking Soda Hương Thảo 230g"", ""title"": ""P/S""}, {""product_id"": ""Mặt Nạ L'Oreal Dưỡng Chất Căng Mướt Da 25g"", ""title"": ""L'Oreal""}]",,2025-02-01 07:03:43,2025-02-01 08:32:43
