customer_id,first_purchase_date,acquisition_channel,campaign_type,acquisition_cost,recency,frequency_90d,monetary_90d,avg_order_value,product_diversity,return_rate,email_open_rate,support_ticket_count,CLV_target,money_unit_note
C04247,2023-05-05,Email,Retargeting,2.67,884,6,3691322,615220,1,0.17,0.45,0,2214793,same unit as product_data_base.price_current
C04248,2025-05-20,Meta,Retargeting,8.96,210,1,192991,192991,1,0.32,0.33,2,115794,same unit as product_data_base.price_current
C04249,2023-10-07,Affiliate,Retargeting,10.76,801,1,438223,438223,1,0.38,0.18,1,262934,same unit as product_data_base.price_current
C04250,2025-07-05,Meta,Retargeting,3.04,164,1,583708,583708,1,0.0,0.38,0,1281538,same unit as product_data_base.price_current
C04251,2024-09-13,Meta,Retargeting,8.17,459,1,743977,743977,1,0.22,0.39,1,446386,same unit as product_data_base.price_current
C04252,2025-04-25,Direct,Organic,0.0,235,1,652563,652563,1,0.05,0.36,0,391538,same unit as product_data_base.price_current
C04253,2024-11-04,Email,Retargeting,3.08,340,4,1153366,288342,1,0.0,0.29,0,692020,same unit as product_data_base.price_current
C04254,2023-11-10,Meta,Prospecting,19.72,767,1,148323,148323,1,0.0,0.53,0,88994,same unit as product_data_base.price_current
C04255,2023-11-28,Meta,Prospecting,9.92,749,1,938449,938449,1,0.0,0.33,0,563069,same unit as product_data_base.price_current
C04256,2023-02-05,Email,Retargeting,1.53,900,7,1860494,265785,1,0.08,0.42,1,1116296,same unit as product_data_base.price_current
C04257,2025-11-11,Meta,Prospecting,3.58,35,1,989897,989897,1,0.0,0.26,0,4405877,same unit as product_data_base.price_current
C04258,2023-07-25,Direct,Organic,0.0,785,7,2041317,291617,1,0.0,0.42,1,1224790,same unit as product_data_base.price_current
C04259,2024-09-30,Email,Retargeting,2.83,442,1,242781,242781,1,0.0,0.62,0,145669,same unit as product_data_base.price_current
C04260,2025-04-27,Meta,Retargeting,3.07,129,2,457830,228915,1,0.0,0.49,0,988994,same unit as product_data_base.price_current
C04261,2024-03-15,Google,Prospecting,12.65,641,1,698631,698631,1,0.0,0.29,0,419179,same unit as product_data_base.price_current
C04262,2024-12-29,Google,Prospecting,19.91,352,1,419016,419016,1,0.13,0.42,0,251410,same unit as product_data_base.price_current
C04263,2025-07-29,Google,Prospecting,17.01,7,5,4292320,858464,1,0.3,0.35,1,12896700,same unit as product_data_base.price_current
C04264,2023-06-13,Direct,Organic,0.0,722,14,7499603,535686,1,0.0,0.36,1,4499762,same unit as product_data_base.price_current
C04265,2023-05-28,Affiliate,Prospecting,8.59,886,2,284589,142295,1,0.32,0.29,0,170754,same unit as product_data_base.price_current
C04266,2023-10-21,Google,Prospecting,11.97,708,7,4847848,692550,1,0.0,0.37,0,2908709,same unit as product_data_base.price_current
C04267,2023-07-14,Google,Prospecting,7.19,703,16,9470299,591894,1,0.28,0.33,4,5682179,same unit as product_data_base.price_current
C04268,2024-10-24,Meta,Prospecting,14.3,295,7,2689896,384271,1,0.09,0.4,2,1613938,same unit as product_data_base.price_current
C04269,2024-04-24,Email,Retargeting,1.1,601,1,1864043,1864043,1,0.0,0.35,0,1118426,same unit as product_data_base.price_current
C04270,2023-05-03,Email,Retargeting,2.22,900,1,637093,637093,1,0.0,0.34,0,382256,same unit as product_data_base.price_current
C04271,2024-11-29,Email,Retargeting,1.09,382,1,285236,285236,1,0.0,0.39,0,171141,same unit as product_data_base.price_current
C04272,2025-08-22,Meta,Prospecting,12.1,7,5,2222914,444583,1,0.45,0.32,1,6009350,same unit as product_data_base.price_current
C04273,2024-10-22,Direct,Organic,0.0,267,2,1394779,697390,1,0.0,0.48,0,836867,same unit as product_data_base.price_current
C04274,2024-12-10,Meta,Retargeting,11.15,371,1,1096500,1096500,1,0.04,0.23,0,657900,same unit as product_data_base.price_current
C04275,2024-01-31,Email,Retargeting,1.97,481,11,6805563,618688,1,0.0,0.54,0,4083338,same unit as product_data_base.price_current
C04276,2025-06-30,Email,Retargeting,1.16,3,3,2489098,829699,1,0.13,0.6,0,15609956,same unit as product_data_base.price_current
C04277,2025-10-01,Email,Retargeting,2.2,76,1,390073,390073,1,0.1,0.78,0,1032438,same unit as product_data_base.price_current
C04278,2023-11-13,Google,Retargeting,6.5,764,1,503707,503707,1,0.21,0.09,0,302224,same unit as product_data_base.price_current
C04279,2024-11-11,Google,Prospecting,10.48,400,1,173680,173680,1,0.23,0.22,0,104208,same unit as product_data_base.price_current
C04280,2024-05-09,Meta,Retargeting,6.07,520,4,1712134,428033,1,0.09,0.24,0,1027280,same unit as product_data_base.price_current
C04281,2024-07-09,Direct,Organic,0.0,356,10,5699526,569953,1,0.0,0.31,0,3419716,same unit as product_data_base.price_current
C04282,2024-09-01,Meta,Retargeting,9.72,471,1,276010,276010,1,0.0,0.15,0,165606,same unit as product_data_base.price_current
C04283,2023-04-19,Google,Prospecting,20.23,819,5,2652278,530456,1,0.26,0.3,0,1591367,same unit as product_data_base.price_current
C04284,2024-01-07,Meta,Prospecting,11.91,709,1,214629,214629,1,0.16,0.17,0,128777,same unit as product_data_base.price_current
C04285,2025-05-04,Direct,Organic,0.0,146,5,2133083,426617,1,0.07,0.43,0,3280544,same unit as product_data_base.price_current
C04286,2024-09-07,Google,Prospecting,7.51,360,3,2386500,795500,1,0.0,0.37,0,1431900,same unit as product_data_base.price_current
C04287,2025-02-06,Email,Retargeting,2.39,313,1,138765,138765,1,0.0,0.6,0,83259,same unit as product_data_base.price_current
C04288,2023-07-25,Email,Retargeting,2.18,875,1,53748,53748,1,0.0,0.34,0,32249,same unit as product_data_base.price_current
C04289,2025-04-26,Direct,Organic,0.0,139,6,3825990,637665,1,0.34,0.49,0,9675201,same unit as product_data_base.price_current
C04290,2023-02-12,Meta,Prospecting,3.24,900,1,288462,288462,1,0.0,0.4,0,173077,same unit as product_data_base.price_current
C04291,2025-05-14,Email,Retargeting,0.61,216,1,611450,611450,1,0.11,0.52,1,461901,same unit as product_data_base.price_current
C04292,2025-02-23,Google,Prospecting,27.01,296,1,340622,340622,1,0.0,0.38,0,204373,same unit as product_data_base.price_current
C04293,2024-04-20,Meta,Prospecting,14.92,605,1,552351,552351,1,0.0,0.51,0,331410,same unit as product_data_base.price_current
C04294,2023-03-24,Meta,Retargeting,1.82,900,1,145157,145157,1,0.16,0.36,0,87094,same unit as product_data_base.price_current
C04295,2023-07-09,Meta,Prospecting,19.82,891,1,277891,277891,1,0.3,0.62,0,166735,same unit as product_data_base.price_current
C04296,2025-03-10,Meta,Prospecting,20.3,177,7,2764566,394938,1,0.0,0.21,0,3968444,same unit as product_data_base.price_current
C04297,2025-07-24,Meta,Prospecting,8.74,145,1,357963,357963,1,0.0,0.1,1,509419,same unit as product_data_base.price_current
C04298,2023-09-08,Meta,Prospecting,7.46,678,8,2866305,358288,1,0.06,0.32,2,1719783,same unit as product_data_base.price_current
C04299,2023-10-18,Google,Prospecting,16.56,686,5,1533966,306793,1,0.3,0.31,0,920380,same unit as product_data_base.price_current
C04300,2023-11-22,Meta,Prospecting,13.96,608,5,3896614,779323,1,0.31,0.43,0,2337968,same unit as product_data_base.price_current
C04301,2025-04-16,Meta,Retargeting,5.53,244,1,887518,887518,1,0.29,0.33,0,532511,same unit as product_data_base.price_current
C04302,2024-05-22,Direct,Organic,0.0,471,4,1037489,259372,1,0.0,0.6,0,622493,same unit as product_data_base.price_current
C04303,2024-12-31,Google,Retargeting,3.25,265,7,2336103,333729,1,0.07,0.33,0,1401662,same unit as product_data_base.price_current
C04304,2023-03-13,Meta,Prospecting,10.89,900,10,6895131,689513,1,0.0,0.5,1,4137078,same unit as product_data_base.price_current
C04305,2024-10-02,Google,Prospecting,13.03,440,1,97545,97545,1,0.0,0.42,0,58527,same unit as product_data_base.price_current
C04306,2025-07-28,Meta,Prospecting,4.07,141,1,1231227,1231227,1,0.07,0.25,0,1523105,same unit as product_data_base.price_current
C04307,2024-08-30,Meta,Retargeting,8.97,266,9,3679106,408790,1,0.0,0.43,2,2207463,same unit as product_data_base.price_current
C04308,2024-07-19,Meta,Prospecting,6.63,461,2,821773,410887,1,0.0,0.32,0,493064,same unit as product_data_base.price_current
C04309,2023-02-23,Affiliate,Prospecting,11.42,900,4,760279,190070,1,0.0,0.15,1,456167,same unit as product_data_base.price_current
C04310,2024-06-11,Email,Retargeting,1.92,391,10,4767506,476751,1,0.18,0.66,2,2860504,same unit as product_data_base.price_current
C04311,2024-09-02,Direct,Organic,0.0,470,1,268419,268419,1,0.25,0.53,2,161051,same unit as product_data_base.price_current
C04312,2023-07-12,Affiliate,Retargeting,5.57,807,8,5165147,645643,1,0.0,0.48,0,3099088,same unit as product_data_base.price_current
C04313,2023-02-27,Direct,Organic,0.0,900,6,3566823,594470,1,0.0,0.52,0,2140094,same unit as product_data_base.price_current
C04314,2023-05-09,Email,Retargeting,2.11,878,4,1112746,278186,1,0.0,0.57,0,667648,same unit as product_data_base.price_current
C04315,2024-12-06,Email,Retargeting,1.69,315,5,5133764,1026753,1,0.0,0.36,2,3080258,same unit as product_data_base.price_current
C04316,2025-05-01,Meta,Retargeting,9.97,78,2,1140158,570079,1,0.0,0.33,0,3466548,same unit as product_data_base.price_current
C04317,2023-01-08,Meta,Prospecting,25.73,900,1,2148197,2148197,1,0.24,0.44,0,1288918,same unit as product_data_base.price_current
C04318,2023-01-29,Google,Prospecting,18.75,900,1,289762,289762,1,0.2,0.32,0,173857,same unit as product_data_base.price_current
C04319,2025-08-04,Google,Prospecting,14.75,134,1,749829,749829,1,0.0,0.16,0,1831918,same unit as product_data_base.price_current
C04320,2023-05-11,Affiliate,Retargeting,12.31,900,1,1006449,1006449,1,0.37,0.12,2,603869,same unit as product_data_base.price_current
C04321,2023-07-07,Google,Prospecting,14.57,742,11,5038924,458084,1,0.0,0.29,0,3023354,same unit as product_data_base.price_current
C04322,2024-12-09,Email,Retargeting,1.38,128,8,4971604,621450,1,0.19,0.74,1,12375119,same unit as product_data_base.price_current
C04323,2023-07-31,Google,Prospecting,24.61,869,1,549513,549513,1,0.32,0.31,0,329708,same unit as product_data_base.price_current
C04324,2023-10-03,Meta,Prospecting,18.04,731,4,1487573,371893,1,0.0,0.25,2,892544,same unit as product_data_base.price_current
C04325,2023-08-31,Google,Prospecting,12.4,773,9,5892905,654767,1,0.29,0.4,0,3535743,same unit as product_data_base.price_current
C04326,2025-09-13,Google,Prospecting,18.2,5,17,9358081,550475,1,0.08,0.43,1,35241518,same unit as product_data_base.price_current
C04327,2024-11-15,Google,Prospecting,13.59,226,6,3365357,560893,1,0.0,0.32,1,2019214,same unit as product_data_base.price_current
C04328,2023-06-20,Google,Prospecting,20.23,848,4,2386148,596537,1,0.0,0.57,0,1431689,same unit as product_data_base.price_current
C04329,2024-10-14,Meta,Prospecting,16.03,259,5,1966264,393253,1,0.0,0.3,1,1179758,same unit as product_data_base.price_current
C04330,2023-07-07,Google,Prospecting,7.05,621,11,7015108,637737,1,0.05,0.28,0,4209065,same unit as product_data_base.price_current
C04331,2023-02-21,Google,Prospecting,16.29,900,1,345355,345355,1,0.0,0.21,0,207213,same unit as product_data_base.price_current
C04332,2023-04-21,Google,Prospecting,5.61,804,8,4098746,512343,1,0.0,0.39,0,2459248,same unit as product_data_base.price_current
C04333,2025-05-26,Google,Prospecting,6.04,116,5,793760,158752,1,0.12,0.2,0,2839837,same unit as product_data_base.price_current
C04334,2023-07-30,Meta,Prospecting,10.04,738,2,340413,170207,1,0.0,0.28,0,204248,same unit as product_data_base.price_current
C04335,2025-05-07,Meta,Retargeting,4.21,184,2,551744,275872,1,0.0,0.22,0,444785,same unit as product_data_base.price_current
C04336,2024-09-18,Meta,Prospecting,2.74,296,3,1640066,546688,1,0.04,0.27,0,984039,same unit as product_data_base.price_current
C04337,2025-11-15,Google,Prospecting,7.69,31,1,262441,262441,1,0.0,0.18,0,779697,same unit as product_data_base.price_current
C04338,2023-10-26,Google,Prospecting,5.21,782,1,444850,444850,1,0.09,0.13,1,266910,same unit as product_data_base.price_current
C04339,2025-07-12,Direct,Organic,0.0,157,1,224596,224596,1,0.0,0.44,0,353783,same unit as product_data_base.price_current
C04340,2023-05-17,Meta,Prospecting,8.55,900,1,317753,317753,1,0.15,0.09,1,190652,same unit as product_data_base.price_current
C04341,2025-11-09,Meta,Retargeting,7.58,37,1,250733,250733,1,0.0,0.22,0,1101878,same unit as product_data_base.price_current
C04342,2024-03-15,Google,Prospecting,26.34,641,1,207633,207633,1,0.2,0.51,0,124580,same unit as product_data_base.price_current
C04343,2023-07-30,Google,Retargeting,10.7,790,3,1377208,459069,1,0.07,0.38,1,826325,same unit as product_data_base.price_current
C04344,2025-01-21,Google,Prospecting,19.04,64,5,1236884,247377,1,0.11,0.43,0,5389359,same unit as product_data_base.price_current
C04345,2024-03-10,Direct,Organic,0.0,646,1,245773,245773,1,0.0,0.6,0,147464,same unit as product_data_base.price_current
C04346,2025-02-18,Direct,Organic,0.0,60,14,7534754,538197,1,0.0,0.49,0,38973403,same unit as product_data_base.price_current
C04347,2024-03-14,Meta,Prospecting,15.26,514,4,1817613,454403,1,0.0,0.15,0,1090568,same unit as product_data_base.price_current
C04348,2024-10-27,Direct,Organic,0.0,415,1,188963,188963,1,0.0,0.54,0,113378,same unit as product_data_base.price_current
C04349,2024-02-15,Meta,Prospecting,12.36,670,1,240955,240955,1,0.41,0.42,0,144573,same unit as product_data_base.price_current
C04350,2025-03-16,Google,Retargeting,6.65,206,2,137097,68548,1,0.0,0.2,0,82258,same unit as product_data_base.price_current
C04351,2024-09-01,Email,Retargeting,2.91,371,8,5962711,745339,1,0.42,0.4,0,3577627,same unit as product_data_base.price_current
C04352,2024-03-02,Email,Retargeting,2.29,566,11,4954065,450370,1,0.0,0.28,2,2972439,same unit as product_data_base.price_current
C04353,2025-06-20,Meta,Retargeting,6.6,179,1,224686,224686,1,0.0,0.37,0,464002,same unit as product_data_base.price_current
C04354,2025-07-30,Meta,Prospecting,2.47,25,10,4094629,409463,1,0.21,0.48,1,13666892,same unit as product_data_base.price_current
C04355,2025-01-11,Google,Prospecting,21.1,213,3,1891279,630426,1,0.04,0.4,0,1644050,same unit as product_data_base.price_current
C04356,2023-11-24,Meta,Prospecting,17.45,753,1,1058031,1058031,1,0.0,0.31,0,634819,same unit as product_data_base.price_current
C04357,2023-02-21,Meta,Retargeting,4.14,900,1,49654,49654,1,0.25,0.19,0,29793,same unit as product_data_base.price_current
C04358,2024-01-11,Google,Prospecting,17.58,626,5,2842969,568594,1,0.0,0.29,0,1705782,same unit as product_data_base.price_current
C04359,2023-09-20,Google,Prospecting,15.06,672,7,4801006,685858,1,0.0,0.42,0,2880603,same unit as product_data_base.price_current
C04360,2023-09-24,Email,Retargeting,1.37,707,3,2622176,874059,1,0.0,0.33,0,1573305,same unit as product_data_base.price_current
C04361,2023-12-25,Meta,Prospecting,15.46,594,9,4997747,555305,1,0.0,0.38,0,2998648,same unit as product_data_base.price_current
C04362,2024-10-13,Direct,Organic,0.0,261,8,5246204,655776,1,0.37,0.53,2,3147723,same unit as product_data_base.price_current
C04363,2023-02-15,Meta,Prospecting,6.51,900,3,508097,169366,1,0.13,0.31,2,304858,same unit as product_data_base.price_current
C04364,2024-08-22,Direct,Organic,0.0,259,7,2662913,380416,1,0.09,0.24,0,1597748,same unit as product_data_base.price_current
C04365,2024-12-20,Google,Prospecting,30.27,151,2,2667974,1333987,1,0.61,0.35,0,3883477,same unit as product_data_base.price_current
C04366,2024-08-23,Google,Prospecting,19.72,480,1,245314,245314,1,0.0,0.41,0,147188,same unit as product_data_base.price_current
C04367,2024-01-16,Direct,Organic,0.0,577,4,2247452,561863,1,0.0,0.12,1,1348471,same unit as product_data_base.price_current
C04368,2023-04-28,Meta,Retargeting,5.67,900,1,476493,476493,1,0.33,0.42,0,285896,same unit as product_data_base.price_current
C04369,2023-04-26,Meta,Prospecting,18.75,855,10,5400436,540044,1,0.06,0.45,0,3240261,same unit as product_data_base.price_current
C04370,2023-09-17,Google,Prospecting,21.49,735,17,7782643,457803,1,0.0,0.38,1,4669586,same unit as product_data_base.price_current
C04371,2023-11-01,Meta,Prospecting,8.53,776,1,706934,706934,1,0.0,0.22,0,424160,same unit as product_data_base.price_current
C04372,2023-01-07,Google,Prospecting,12.46,900,1,482550,482550,1,0.0,0.06,0,289530,same unit as product_data_base.price_current
C04373,2024-01-01,Meta,Prospecting,0.5,634,3,781762,260587,1,0.0,0.17,0,469057,same unit as product_data_base.price_current
C04374,2024-06-06,Direct,Organic,0.0,441,3,1475318,491773,1,0.0,0.39,0,885191,same unit as product_data_base.price_current
C04375,2024-03-04,Google,Retargeting,3.25,652,1,603146,603146,1,0.0,0.16,0,361888,same unit as product_data_base.price_current
C04376,2025-03-01,Meta,Retargeting,8.0,290,1,1055718,1055718,1,0.02,0.4,0,633431,same unit as product_data_base.price_current
C04377,2025-01-16,Direct,Organic,0.0,230,13,5678196,436784,1,0.06,0.4,0,3772712,same unit as product_data_base.price_current
C04378,2024-01-02,Meta,Retargeting,6.55,714,1,308658,308658,1,0.19,0.36,0,185195,same unit as product_data_base.price_current
C04379,2023-11-09,Meta,Retargeting,4.52,611,6,4267036,711173,1,0.0,0.45,0,2560221,same unit as product_data_base.price_current
C04380,2024-06-21,Google,Prospecting,18.43,455,4,880272,220068,1,0.05,0.27,0,528163,same unit as product_data_base.price_current
C04381,2025-07-09,Google,Prospecting,12.28,160,1,1159110,1159110,1,0.0,0.39,0,1276323,same unit as product_data_base.price_current
C04382,2025-05-14,Google,Prospecting,5.84,69,10,3659712,365971,1,0.0,0.35,2,9651402,same unit as product_data_base.price_current
C04383,2025-02-20,Google,Prospecting,9.37,196,5,1460545,292109,1,0.08,0.44,0,1421576,same unit as product_data_base.price_current
C04384,2023-11-30,Meta,Prospecting,26.77,566,12,7328143,610679,1,0.0,0.33,1,4396886,same unit as product_data_base.price_current
C04385,2025-03-08,Affiliate,Prospecting,7.04,283,1,202404,202404,1,0.0,0.53,0,121442,same unit as product_data_base.price_current
C04386,2023-12-14,Email,Retargeting,1.72,733,1,1100872,1100872,1,0.0,0.45,0,660523,same unit as product_data_base.price_current
C04387,2023-09-30,Meta,Retargeting,7.57,680,3,1482498,494166,1,0.0,0.42,1,889499,same unit as product_data_base.price_current
C04388,2025-08-20,Email,Retargeting,2.58,118,1,131961,131961,1,0.0,0.54,0,267221,same unit as product_data_base.price_current
C04389,2024-12-20,Google,Retargeting,6.21,238,5,2858582,571716,1,0.24,0.33,1,1715149,same unit as product_data_base.price_current
C04390,2024-05-14,Meta,Retargeting,9.33,455,3,1150128,383376,1,0.0,0.26,0,690077,same unit as product_data_base.price_current
C04391,2024-11-15,Meta,Prospecting,11.68,231,3,1311580,437193,1,0.47,0.29,1,786948,same unit as product_data_base.price_current
C04392,2023-03-20,Meta,Retargeting,5.97,742,12,4376284,364690,1,0.22,0.35,1,2625771,same unit as product_data_base.price_current
C04393,2024-09-13,Direct,Organic,0.0,459,1,522172,522172,1,0.32,0.4,3,313303,same unit as product_data_base.price_current
C04394,2025-08-04,Google,Prospecting,12.63,7,4,1774121,443530,1,0.0,0.51,0,12912100,same unit as product_data_base.price_current
C04395,2023-12-24,Meta,Prospecting,17.61,459,9,4135853,459539,1,0.0,0.16,1,2481512,same unit as product_data_base.price_current
C04396,2024-09-09,Meta,Prospecting,4.71,362,8,2897493,362187,1,0.0,0.1,0,1738496,same unit as product_data_base.price_current
C04397,2024-05-21,Google,Prospecting,17.6,331,4,2120714,530179,1,0.08,0.18,0,1272429,same unit as product_data_base.price_current
C04398,2024-07-29,Google,Retargeting,9.07,262,3,2161133,720378,1,0.0,0.54,0,1296680,same unit as product_data_base.price_current
C04399,2023-09-01,Email,Retargeting,2.62,728,4,2671571,667893,1,0.2,0.35,1,1602942,same unit as product_data_base.price_current
C04400,2024-05-20,Affiliate,Prospecting,9.14,478,5,2128446,425689,1,0.0,0.51,1,1277067,same unit as product_data_base.price_current
C04401,2024-02-26,Google,Prospecting,9.56,659,1,507108,507108,1,0.12,0.16,0,304265,same unit as product_data_base.price_current
C04402,2023-08-05,Google,Prospecting,20.04,864,1,95276,95276,1,0.15,0.35,0,57166,same unit as product_data_base.price_current
C04403,2025-10-05,Google,Retargeting,9.59,72,1,926094,926094,1,0.32,0.19,0,2096060,same unit as product_data_base.price_current
C04404,2023-11-26,Direct,Organic,0.0,751,1,1711098,1711098,1,0.0,0.33,0,1026659,same unit as product_data_base.price_current
C04405,2024-10-11,Meta,Prospecting,16.89,297,5,1709295,341859,1,0.07,0.37,0,1025577,same unit as product_data_base.price_current
C04406,2024-01-26,Meta,Prospecting,11.56,690,1,326990,326990,1,0.0,0.18,0,196194,same unit as product_data_base.price_current
C04407,2024-01-16,Email,Retargeting,1.68,612,6,3390887,565148,1,0.0,0.6,0,2034532,same unit as product_data_base.price_current
C04408,2025-01-11,Meta,Prospecting,18.97,339,1,667678,667678,1,0.0,0.29,0,400607,same unit as product_data_base.price_current
C04409,2025-03-30,Meta,Prospecting,13.01,118,8,3124507,390563,1,0.0,0.56,1,9056423,same unit as product_data_base.price_current
C04410,2024-11-03,Email,Retargeting,1.04,408,1,761083,761083,1,0.0,0.51,0,456650,same unit as product_data_base.price_current
C04411,2024-05-27,Meta,Prospecting,10.54,354,5,2691668,538334,1,0.0,0.51,1,1615001,same unit as product_data_base.price_current
C04412,2025-08-06,Meta,Prospecting,21.95,86,4,1065392,266348,1,0.11,0.41,0,3378769,same unit as product_data_base.price_current
C04413,2025-07-18,Google,Prospecting,6.59,151,1,876490,876490,1,0.0,0.23,0,1588563,same unit as product_data_base.price_current
C04414,2025-07-01,Google,Retargeting,11.55,82,3,1734806,578269,1,0.0,0.46,0,7187013,same unit as product_data_base.price_current
C04415,2024-10-05,Meta,Retargeting,6.07,437,1,484141,484141,1,0.14,0.5,1,290485,same unit as product_data_base.price_current
C04416,2024-03-02,Direct,Organic,0.0,590,3,2105739,701913,1,0.15,0.4,0,1263443,same unit as product_data_base.price_current
C04417,2024-05-16,Meta,Prospecting,5.05,450,7,2449980,349997,1,0.06,0.28,2,1469988,same unit as product_data_base.price_current
C04418,2024-12-30,Email,Retargeting,2.43,220,5,3477978,695596,1,0.14,0.59,1,2086787,same unit as product_data_base.price_current
C04419,2023-03-12,Meta,Prospecting,8.73,900,1,25866,25866,1,0.0,0.23,0,15519,same unit as product_data_base.price_current
C04420,2024-04-22,Google,Prospecting,16.66,603,1,522329,522329,1,0.0,0.5,0,313397,same unit as product_data_base.price_current
C04421,2024-04-01,Meta,Retargeting,0.5,399,26,16132076,620464,1,0.02,0.46,3,9679246,same unit as product_data_base.price_current
C04422,2023-07-08,Meta,Prospecting,21.07,803,6,3100104,516684,1,0.08,0.38,0,1860062,same unit as product_data_base.price_current
C04423,2023-10-18,Meta,Prospecting,11.24,790,1,91621,91621,1,0.0,0.15,0,54972,same unit as product_data_base.price_current
C04424,2025-07-08,Google,Retargeting,4.85,161,1,963253,963253,1,0.15,0.49,0,1514018,same unit as product_data_base.price_current
C04425,2023-10-19,Google,Prospecting,17.34,703,6,2075785,345964,1,0.0,0.14,1,1245471,same unit as product_data_base.price_current
C04426,2025-01-25,Meta,Prospecting,18.31,153,8,4874386,609298,1,0.0,0.33,1,5886506,same unit as product_data_base.price_current
C04427,2024-01-12,Affiliate,Retargeting,6.93,704,1,159940,159940,1,0.1,0.06,2,95964,same unit as product_data_base.price_current
C04428,2024-05-22,Meta,Prospecting,18.12,382,6,2085505,347584,1,0.0,0.3,0,1251303,same unit as product_data_base.price_current
C04429,2024-06-11,Google,Prospecting,15.82,415,6,2349971,391662,1,0.18,0.22,0,1409982,same unit as product_data_base.price_current
C04430,2024-07-12,Meta,Prospecting,13.53,522,1,260322,260322,1,0.0,0.25,0,156193,same unit as product_data_base.price_current
C04431,2025-11-20,Google,Prospecting,10.4,26,1,278663,278663,1,0.0,0.2,0,530173,same unit as product_data_base.price_current
C04432,2023-09-17,Email,Retargeting,2.65,732,6,3981954,663659,1,0.38,0.5,0,2389173,same unit as product_data_base.price_current
C04433,2024-02-25,Google,Prospecting,20.69,660,1,344741,344741,1,0.0,0.06,0,206844,same unit as product_data_base.price_current
C04434,2023-10-31,Meta,Prospecting,16.29,777,1,356404,356404,1,0.0,0.22,0,213842,same unit as product_data_base.price_current
C04435,2025-07-30,Meta,Prospecting,19.4,54,8,5619477,702435,1,0.2,0.54,1,29246411,same unit as product_data_base.price_current
C04436,2025-11-28,Email,Retargeting,0.96,18,1,360955,360955,1,0.0,0.47,0,1828419,same unit as product_data_base.price_current
C04437,2024-06-25,Meta,Prospecting,13.43,539,1,482217,482217,1,0.0,0.26,0,289330,same unit as product_data_base.price_current
C04438,2023-04-18,Google,Prospecting,23.76,900,3,1080216,360072,1,0.25,0.41,1,648130,same unit as product_data_base.price_current
C04439,2023-09-25,Meta,Prospecting,12.79,729,11,5983152,543923,1,0.0,0.47,0,3589891,same unit as product_data_base.price_current
C04440,2023-08-10,Meta,Prospecting,13.89,859,1,245641,245641,1,0.1,0.24,1,147384,same unit as product_data_base.price_current
C04441,2024-11-23,Meta,Retargeting,6.36,388,1,231837,231837,1,0.0,0.41,0,139102,same unit as product_data_base.price_current
C04442,2023-09-12,Direct,Organic,0.0,826,1,65284,65284,1,0.0,0.53,0,39170,same unit as product_data_base.price_current
C04443,2023-09-10,Email,Retargeting,2.18,828,1,301776,301776,1,0.06,0.34,0,181065,same unit as product_data_base.price_current
C04444,2023-09-14,Google,Prospecting,2.54,750,4,1022583,255646,1,0.26,0.18,2,613550,same unit as product_data_base.price_current
C04445,2024-01-18,Meta,Prospecting,13.71,698,1,569743,569743,1,0.53,0.25,2,341846,same unit as product_data_base.price_current
C04446,2024-03-17,Google,Prospecting,18.78,538,5,2483822,496764,1,0.0,0.42,0,1490293,same unit as product_data_base.price_current
C04447,2024-08-21,Google,Prospecting,18.75,292,2,1027887,513943,1,0.0,0.55,0,616732,same unit as product_data_base.price_current
C04448,2024-01-25,Google,Prospecting,27.2,482,2,512131,256066,1,0.0,0.5,0,307279,same unit as product_data_base.price_current
C04449,2024-08-04,Meta,Prospecting,9.49,374,3,1514969,504990,1,0.0,0.39,0,908981,same unit as product_data_base.price_current
C04450,2024-08-20,Affiliate,Prospecting,12.44,308,7,3515953,502279,1,0.0,0.29,0,2109572,same unit as product_data_base.price_current
C04451,2023-01-19,Google,Retargeting,5.73,900,1,1133192,1133192,1,0.0,0.29,0,679915,same unit as product_data_base.price_current
C04452,2024-08-29,Direct,Organic,0.0,401,4,644380,161095,1,0.3,0.34,2,386628,same unit as product_data_base.price_current
C04453,2023-02-02,Meta,Prospecting,4.91,900,12,6461540,538462,1,0.0,0.37,0,3876924,same unit as product_data_base.price_current
C04454,2025-05-11,Meta,Retargeting,10.52,89,11,5970639,542785,1,0.21,0.27,3,15869666,same unit as product_data_base.price_current
C04455,2023-06-04,Meta,Prospecting,19.32,900,1,27360,27360,1,0.0,0.34,0,16416,same unit as product_data_base.price_current
C04456,2025-06-23,Direct,Organic,0.0,176,1,622173,622173,1,0.0,0.49,1,730258,same unit as product_data_base.price_current
C04457,2024-02-09,Meta,Prospecting,13.82,526,9,4287770,476419,1,0.06,0.32,1,2572662,same unit as product_data_base.price_current
C04458,2025-04-23,Direct,Organic,0.0,155,19,8023254,422277,1,0.22,0.46,1,22252800,same unit as product_data_base.price_current
C04459,2025-01-16,Direct,Organic,0.0,261,5,1933794,386759,1,0.16,0.49,1,1160276,same unit as product_data_base.price_current
C04460,2023-09-28,Email,Retargeting,1.33,810,1,1447515,1447515,1,0.0,0.26,0,868509,same unit as product_data_base.price_current
C04461,2025-02-08,Email,Retargeting,1.63,311,1,1866143,1866143,1,0.0,0.57,0,1119686,same unit as product_data_base.price_current
