order_id,customer_id,order_date,order_value,num_items
O0018884,C04712,2025-07-15,514000,2
O0018885,C04712,2025-08-06,606000,4
O0018886,C04712,2025-08-07,554000,3
O0018887,C04712,2025-08-27,1000000,4
O0018888,C04713,2025-05-01,189000,1
O0018889,C04714,2023-12-05,296000,3
O0018890,C04714,2023-12-24,1598000,5
O0018891,C04714,2024-01-12,347000,3
O0018892,C04714,2024-02-03,367000,3
O0018893,C04715,2025-09-05,99000,1
O0018894,C04716,2025-08-13,412000,3
O0018895,C04717,2025-06-12,567000,3
O0018896,C04718,2023-06-03,404000,3
O0018897,C04718,2023-06-24,404000,2
O0018898,C04718,2023-07-31,1043000,4
O0018899,C04718,2023-08-01,392000,3
O0018900,C04718,2023-08-21,498000,2
O0018901,C04719,2024-01-19,68000,1
O0018902,C04720,2023-08-08,116000,1
O0018903,C04720,2023-08-17,763000,3
O0018904,C04720,2023-08-23,164000,1
O0018905,C04720,2023-08-31,303000,3
O0018906,C04720,2023-09-30,127000,1
O0018907,C04720,2023-10-14,617000,3
O0018908,C04721,2024-01-08,263000,1
O0018909,C04721,2024-02-10,864000,4
O0018910,C04721,2024-02-12,67000,1
O0018911,C04722,2025-11-04,307000,1
O0018912,C04723,2023-08-05,1024000,4
O0018913,C04724,2025-08-08,378000,2
O0018914,C04725,2023-07-02,208000,3
O0018915,C04726,2023-10-14,118000,1
O0018916,C04726,2023-10-28,131000,3
O0018917,C04726,2023-10-30,507000,3
O0018918,C04726,2023-11-05,132000,2
O0018919,C04726,2023-11-07,220000,3
O0018920,C04726,2023-11-30,774000,4
O0018921,C04727,2025-08-02,737000,5
O0018922,C04728,2025-07-26,478000,2
O0018923,C04728,2025-07-28,776000,3
O0018924,C04728,2025-07-31,846000,5
O0018925,C04728,2025-08-01,775000,8
O0018926,C04728,2025-08-14,50000,1
O0018927,C04729,2024-04-11,406000,3
O0018928,C04730,2023-11-01,1202000,8
O0018929,C04731,2023-04-21,404000,4
O0018930,C04731,2023-04-24,1043000,4
O0018931,C04731,2023-06-10,144000,1
O0018932,C04732,2025-10-10,1026000,4
O0018933,C04733,2023-09-01,460000,3
O0018934,C04733,2023-09-14,545000,3
O0018935,C04733,2023-10-07,1404000,3
O0018936,C04733,2023-10-11,376000,2
O0018937,C04733,2023-11-08,90000,1
O0018938,C04733,2023-11-12,315000,4
O0018939,C04734,2024-08-17,132000,1
O0018940,C04734,2024-08-21,866000,6
O0018941,C04734,2024-08-25,348000,2
O0018942,C04734,2024-08-28,98000,2
O0018943,C04734,2024-09-06,621000,3
O0018944,C04734,2024-10-01,257000,1
O0018945,C04734,2024-10-13,625000,1
O0018946,C04734,2024-10-30,490000,2
O0018947,C04734,2024-11-12,556000,5
O0018948,C04735,2023-07-15,1426000,6
O0018949,C04735,2023-07-22,278000,2
O0018950,C04735,2023-08-08,189000,1
O0018951,C04735,2023-08-11,840000,6
O0018952,C04735,2023-08-22,735000,1
O0018953,C04735,2023-08-25,883000,5
O0018954,C04735,2023-08-27,341000,3
O0018955,C04735,2023-09-03,704000,4
O0018956,C04735,2023-09-10,659000,4
O0018957,C04736,2025-09-29,632000,4
O0018958,C04736,2025-09-30,650000,3
O0018959,C04736,2025-10-31,787000,3
O0018960,C04736,2025-11-01,185000,2
O0018961,C04736,2025-11-07,3560000,10
O0018962,C04736,2025-11-12,597000,5
O0018963,C04737,2025-11-11,527000,3
O0018964,C04737,2025-11-27,1155000,6
O0018965,C04737,2025-12-17,558000,3
O0018966,C04737,2026-01-04,90000,1
O0018967,C04738,2024-06-29,572000,4
O0018968,C04738,2024-07-16,68000,1
O0018969,C04738,2024-07-23,526000,3
O0018970,C04738,2024-07-23,108000,1
O0018971,C04738,2024-07-31,625000,1
O0018972,C04738,2024-08-10,90000,1
O0018973,C04738,2024-08-11,88000,1
O0018974,C04738,2024-08-18,108000,1
O0018975,C04738,2024-08-22,640000,5
O0018976,C04738,2024-08-31,228000,3
O0018977,C04738,2024-09-15,216000,2
O0018978,C04738,2024-09-19,258000,1
O0018979,C04739,2024-08-11,96000,2
O0018980,C04739,2024-09-11,189000,2
O0018981,C04739,2024-09-15,335000,2
O0018982,C04740,2024-06-01,1067000,4
O0018983,C04741,2025-07-15,437000,2
O0018984,C04741,2025-07-17,263000,2
O0018985,C04741,2025-08-16,239000,1
O0018986,C04741,2025-08-29,264000,2
O0018987,C04741,2025-09-02,69000,1
O0018988,C04742,2023-08-03,27000,1
O0018989,C04743,2023-05-16,245000,1
O0018990,C04743,2023-05-17,865000,4
O0018991,C04743,2023-06-14,764000,5
O0018992,C04743,2023-06-18,419000,2
O0018993,C04743,2023-06-20,99000,1
O0018994,C04743,2023-06-28,352000,2
O0018995,C04743,2023-07-18,683000,5
O0018996,C04743,2023-07-22,118000,2
O0018997,C04744,2023-10-12,305000,2
O0018998,C04745,2024-11-20,467000,3
O0018999,C04745,2024-11-22,132000,1
O0019000,C04745,2024-12-15,856000,3
O0019001,C04745,2025-01-04,713000,4
O0019002,C04745,2025-01-07,443000,3
O0019003,C04745,2025-01-26,454000,3
O0019004,C04746,2023-12-06,911000,5
O0019005,C04746,2023-12-08,288000,2
O0019006,C04746,2023-12-09,264000,2
O0019007,C04746,2023-12-16,1027000,6
O0019008,C04746,2023-12-22,643000,3
O0019009,C04746,2024-01-01,362000,2
O0019010,C04746,2024-01-19,118000,1
O0019011,C04746,2024-01-23,303000,3
O0019012,C04746,2024-02-23,264000,2
O0019013,C04747,2025-07-23,346000,3
O0019014,C04747,2025-07-30,125000,2
O0019015,C04747,2025-08-14,398000,4
O0019016,C04747,2025-08-16,175000,1
O0019017,C04747,2025-08-17,286000,1
O0019018,C04748,2025-07-04,791000,2
O0019019,C04748,2025-07-25,336000,2
O0019020,C04748,2025-07-25,112000,2
O0019021,C04748,2025-08-06,472000,3
O0019022,C04748,2025-08-10,304000,2
O0019023,C04748,2025-08-25,312000,2
O0019024,C04748,2025-08-26,335000,2
O0019025,C04748,2025-08-29,994000,6
O0019026,C04749,2023-03-19,1296000,4
O0019027,C04750,2025-08-10,952000,5
O0019028,C04750,2025-09-05,425000,3
O0019029,C04750,2025-09-09,501000,2
O0019030,C04750,2025-09-11,479000,2
O0019031,C04750,2025-09-11,249000,1
O0019032,C04750,2025-09-23,69000,1
O0019033,C04751,2024-11-18,116000,1
O0019034,C04751,2024-12-07,498000,2
O0019035,C04751,2024-12-29,304000,2
O0019036,C04751,2025-01-15,297000,2
O0019037,C04751,2025-01-18,947000,5
O0019038,C04751,2025-01-26,326000,2
O0019039,C04751,2025-02-14,227000,3
O0019040,C04752,2023-01-24,195000,1
O0019041,C04752,2023-02-02,116000,1
O0019042,C04752,2023-02-04,182000,1
O0019043,C04752,2023-02-16,1191000,6
O0019044,C04752,2023-02-28,230000,1
O0019045,C04752,2023-03-07,738000,3
O0019046,C04752,2023-03-07,147000,1
O0019047,C04752,2023-04-03,130000,1
O0019048,C04752,2023-04-05,142000,2
O0019049,C04752,2023-04-12,348000,2
O0019050,C04752,2023-04-15,663000,5
O0019051,C04753,2024-07-19,130000,1
O0019052,C04754,2025-04-13,622000,2
O0019053,C04754,2025-06-02,416000,4
O0019054,C04754,2025-06-29,369000,3
O0019055,C04754,2025-07-02,1427000,8
O0019056,C04755,2023-06-28,490000,2
O0019057,C04756,2025-06-23,179000,2
O0019058,C04757,2024-10-30,311000,1
O0019059,C04758,2023-07-17,276000,2
O0019060,C04758,2023-07-19,266000,1
O0019061,C04758,2023-08-16,289000,2
O0019062,C04758,2023-09-08,887000,4
O0019063,C04758,2023-09-22,263000,1
O0019064,C04759,2024-12-08,946000,4
O0019065,C04759,2024-12-12,310000,2
O0019066,C04759,2024-12-19,199000,2
O0019067,C04759,2025-01-01,144000,1
O0019068,C04759,2025-01-02,1418000,8
O0019069,C04759,2025-01-15,808000,6
O0019070,C04759,2025-01-15,378000,2
O0019071,C04759,2025-01-27,362000,4
O0019072,C04759,2025-02-02,583000,2
O0019073,C04759,2025-02-12,334000,2
O0019074,C04759,2025-02-26,266000,1
O0019075,C04759,2025-03-07,577000,1
O0019076,C04760,2025-12-10,304000,2
O0019077,C04760,2026-01-12,108000,1
O0019078,C04760,2026-01-24,332000,3
O0019079,C04760,2026-01-28,245000,1
O0019080,C04760,2026-02-08,230000,1
O0019081,C04761,2024-01-24,249000,1
O0019082,C04761,2024-02-23,917000,3
O0019083,C04761,2024-02-26,1518000,7
O0019084,C04761,2024-03-01,69000,1
O0019085,C04761,2024-03-11,305000,2
O0019086,C04761,2024-03-21,125000,1
O0019087,C04762,2024-01-23,516000,4
O0019088,C04762,2024-01-28,69000,1
O0019089,C04762,2024-02-01,350000,2
O0019090,C04762,2024-02-05,509000,3
O0019091,C04762,2024-02-07,781000,3
O0019092,C04762,2024-02-09,152000,1
O0019093,C04762,2024-02-10,1173000,5
O0019094,C04762,2024-02-12,158000,1
O0019095,C04762,2024-02-14,215000,1
O0019096,C04762,2024-02-15,108000,1
O0019097,C04762,2024-02-16,874000,5
O0019098,C04762,2024-02-28,253000,2
O0019099,C04762,2024-03-02,1000000,6
O0019100,C04762,2024-03-03,280000,2
O0019101,C04762,2024-03-05,180000,2
O0019102,C04762,2024-03-14,478000,2
O0019103,C04762,2024-03-18,132000,1
O0019104,C04762,2024-03-23,69000,1
O0019105,C04762,2024-03-26,261000,1
O0019106,C04762,2024-04-02,279000,2
O0019107,C04762,2024-04-05,691000,5
O0019108,C04762,2024-04-07,1974000,6
O0019109,C04762,2024-04-13,505000,4
O0019110,C04762,2024-04-13,167000,1
O0019111,C04762,2024-04-16,59000,1
O0019112,C04762,2024-04-20,335000,1
O0019113,C04763,2023-08-25,520000,3
O0019114,C04764,2024-09-07,118000,1
O0019115,C04765,2023-10-19,611000,4
O0019116,C04765,2023-10-23,717000,3
O0019117,C04765,2023-12-23,175000,1
O0019118,C04766,2023-01-02,239000,1
O0019119,C04766,2023-02-07,1250000,2
O0019120,C04766,2023-02-10,244000,2
O0019121,C04766,2023-02-18,318000,2
O0019122,C04766,2023-03-19,395000,5
O0019123,C04766,2023-03-26,359000,2
O0019124,C04767,2024-04-22,215000,1
O0019125,C04767,2024-04-30,398000,4
O0019126,C04767,2024-05-15,174000,1
O0019127,C04767,2024-05-30,713000,4
O0019128,C04767,2024-06-13,250000,2
O0019129,C04767,2024-07-03,59000,1
O0019130,C04767,2024-07-04,130000,1
O0019131,C04768,2025-08-25,147000,1
O0019132,C04768,2025-09-04,167000,1
O0019133,C04768,2025-09-18,446000,2
O0019134,C04768,2025-09-24,405000,3
O0019135,C04768,2025-09-28,168000,2
O0019136,C04768,2025-10-02,407000,3
O0019137,C04768,2025-10-02,303000,3
O0019138,C04768,2025-10-08,250000,2
O0019139,C04768,2025-11-01,129000,1
O0019140,C04768,2025-11-07,308000,1
O0019141,C04768,2025-11-10,147000,1
O0019142,C04768,2025-11-13,442000,2
O0019143,C04768,2025-11-20,625000,1
O0019144,C04769,2023-06-21,764000,2
O0019145,C04770,2025-04-27,77000,1
O0019146,C04770,2025-06-13,258000,2
O0019147,C04770,2025-06-20,674000,4
O0019148,C04770,2025-07-01,526000,2
O0019149,C04771,2024-11-23,512000,3
O0019150,C04771,2024-11-29,833000,4
O0019151,C04771,2024-12-04,27000,1
O0019152,C04771,2024-12-26,1181000,6
O0019153,C04771,2025-01-23,50000,1
O0019154,C04771,2025-01-29,116000,1
O0019155,C04771,2025-02-09,449000,4
O0019156,C04771,2025-02-16,417000,3
O0019157,C04772,2024-07-28,125000,1
O0019158,C04773,2023-06-14,534000,2
O0019159,C04774,2024-01-18,378000,2
O0019160,C04775,2023-09-15,686000,4
O0019161,C04775,2023-09-18,933000,3
O0019162,C04775,2023-09-28,1378000,8
O0019163,C04776,2023-08-12,245000,2
O0019164,C04777,2023-01-17,138000,2
O0019165,C04777,2023-02-08,359000,3
O0019166,C04777,2023-03-25,442000,4
O0019167,C04778,2024-01-07,1302000,7
O0019168,C04778,2024-03-12,245000,1
O0019169,C04779,2024-09-02,625000,3
O0019170,C04780,2023-05-09,309000,2
O0019171,C04780,2023-06-29,108000,1
O0019172,C04780,2023-07-06,202000,2
O0019173,C04780,2023-07-11,783000,2
O0019174,C04781,2024-04-02,544000,3
O0019175,C04781,2024-04-12,528000,3
O0019176,C04781,2024-04-13,69000,1
O0019177,C04781,2024-04-14,2471000,7
O0019178,C04781,2024-05-08,685000,3
O0019179,C04781,2024-05-26,597000,4
O0019180,C04781,2024-05-31,635000,3
O0019181,C04781,2024-06-02,522000,2
O0019182,C04781,2024-06-17,189000,1
O0019183,C04781,2024-06-19,208000,2
O0019184,C04782,2024-02-19,608000,5
O0019185,C04783,2025-06-10,622000,2
O0019186,C04783,2025-06-21,245000,1
O0019187,C04783,2025-06-22,154000,2
O0019188,C04783,2025-07-11,382000,4
O0019189,C04783,2025-07-14,288000,2
O0019190,C04783,2025-08-05,198000,1
O0019191,C04783,2025-08-06,149000,1
O0019192,C04783,2025-08-17,663000,5
O0019193,C04783,2025-08-26,217000,2
O0019194,C04783,2025-09-07,419000,3
O0019195,C04784,2025-11-13,288000,3
O0019196,C04785,2024-10-24,889000,7
O0019197,C04786,2024-12-18,263000,1
O0019198,C04786,2025-01-01,295000,2
O0019199,C04786,2025-01-05,56000,1
O0019200,C04786,2025-01-13,1199000,8
O0019201,C04786,2025-01-13,798000,3
O0019202,C04786,2025-01-14,1377000,3
O0019203,C04786,2025-01-22,1167000,6
O0019204,C04786,2025-01-27,174000,1
O0019205,C04786,2025-02-05,181000,1
O0019206,C04786,2025-02-11,657000,3
O0019207,C04786,2025-02-27,275000,2
O0019208,C04787,2025-12-14,604000,5
O0019209,C04787,2025-12-23,198000,2
O0019210,C04787,2026-02-02,276000,3
O0019211,C04788,2023-10-06,836000,8
O0019212,C04788,2023-10-06,1030000,8
O0019213,C04788,2023-10-08,230000,1
O0019214,C04788,2023-10-09,359000,3
O0019215,C04788,2023-10-11,735000,1
O0019216,C04788,2023-10-12,423000,3
O0019217,C04788,2023-10-25,1292000,4
O0019218,C04788,2023-10-27,190000,2
O0019219,C04788,2023-10-29,54000,2
O0019220,C04788,2023-11-02,860000,5
O0019221,C04788,2023-11-11,48000,1
O0019222,C04788,2023-11-21,272000,2
O0019223,C04788,2023-11-25,180000,2
O0019224,C04788,2023-12-04,338000,2
O0019225,C04788,2023-12-08,654000,4
O0019226,C04788,2023-12-14,100000,2
O0019227,C04788,2023-12-15,474000,4
O0019228,C04788,2023-12-18,167000,1
O0019229,C04788,2023-12-19,77000,1
O0019230,C04788,2023-12-22,274000,1
O0019231,C04789,2024-07-22,327000,3
O0019232,C04789,2024-07-30,108000,1
O0019233,C04790,2025-03-24,685000,3
O0019234,C04790,2025-03-25,268000,2
O0019235,C04790,2025-04-01,1879000,7
O0019236,C04790,2025-04-20,371000,4
O0019237,C04790,2025-04-21,319000,3
O0019238,C04790,2025-05-06,127000,1
O0019239,C04790,2025-05-08,992000,4
O0019240,C04790,2025-05-26,110000,1
O0019241,C04790,2025-06-09,118000,2
O0019242,C04790,2025-06-10,477000,4
O0019243,C04791,2023-09-04,334000,2
O0019244,C04792,2024-01-22,230000,1
O0019245,C04793,2024-12-02,314000,2
O0019246,C04794,2024-07-22,374000,2
O0019247,C04794,2024-08-04,768000,4
O0019248,C04794,2024-08-20,351000,2
O0019249,C04794,2024-08-22,459000,3
O0019250,C04794,2024-08-31,735000,1
O0019251,C04794,2024-09-15,1627000,8
O0019252,C04794,2024-09-24,306000,2
O0019253,C04795,2025-08-30,140000,1
O0019254,C04796,2025-09-16,553000,3
O0019255,C04796,2025-09-21,443000,3
O0019256,C04796,2025-10-13,402000,2
O0019257,C04796,2025-11-06,377000,3
O0019258,C04796,2025-11-22,356000,2
O0019259,C04796,2025-11-29,245000,1
O0019260,C04797,2024-01-27,423000,2
O0019261,C04797,2024-01-28,311000,1
O0019262,C04798,2025-02-04,147000,1
O0019263,C04798,2025-03-18,134000,2
O0019264,C04798,2025-04-11,215000,1
O0019265,C04799,2025-04-01,509000,3
O0019266,C04799,2025-04-10,96000,2
O0019267,C04799,2025-04-20,406000,3
O0019268,C04799,2025-04-23,1148000,5
O0019269,C04799,2025-05-08,175000,1
O0019270,C04800,2025-10-21,278000,1
O0019271,C04801,2024-06-29,599000,3
O0019272,C04802,2023-03-27,167000,1
O0019273,C04802,2023-04-14,248000,3
O0019274,C04802,2023-04-16,419000,4
O0019275,C04802,2023-04-21,239000,1
O0019276,C04802,2023-04-23,498000,2
O0019277,C04802,2023-04-30,127000,1
O0019278,C04802,2023-05-12,147000,1
O0019279,C04802,2023-05-16,306000,3
O0019280,C04802,2023-05-17,185000,3
O0019281,C04802,2023-05-27,308000,1
O0019282,C04802,2023-05-27,68000,1
O0019283,C04802,2023-06-08,229000,2
O0019284,C04802,2023-06-08,515000,2
O0019285,C04802,2023-06-14,304000,2
O0019286,C04803,2023-12-06,791000,3
O0019287,C04803,2023-12-08,294000,2
O0019288,C04803,2023-12-11,1631000,9
O0019289,C04803,2023-12-13,1122000,4
O0019290,C04803,2023-12-21,720000,4
O0019291,C04803,2023-12-24,768000,5
O0019292,C04803,2023-12-28,1117000,7
O0019293,C04803,2024-01-06,1054000,4
O0019294,C04803,2024-01-10,159000,1
O0019295,C04803,2024-01-28,404000,4
O0019296,C04803,2024-02-06,167000,3
O0019297,C04803,2024-02-09,263000,1
O0019298,C04803,2024-02-20,1158000,4
O0019299,C04803,2024-02-22,286000,1
O0019300,C04804,2025-07-15,90000,1
O0019301,C04804,2025-08-14,772000,4
O0019302,C04804,2025-08-28,479000,3
O0019303,C04804,2025-09-04,645000,5
O0019304,C04805,2024-05-16,501000,3
O0019305,C04805,2024-05-18,476000,3
O0019306,C04805,2024-05-26,48000,1
O0019307,C04805,2024-06-18,675000,3
O0019308,C04805,2024-06-24,222000,2
O0019309,C04805,2024-07-06,334000,3
O0019310,C04805,2024-07-06,180000,2
O0019311,C04805,2024-07-08,525000,2
O0019312,C04805,2024-07-22,308000,1
O0019313,C04806,2025-02-03,594000,4
O0019314,C04807,2025-07-09,625000,1
O0019315,C04808,2024-07-04,69000,1
O0019316,C04808,2024-07-30,661000,5
O0019317,C04808,2024-08-24,1263000,5
O0019318,C04809,2023-01-14,312000,2
O0019319,C04810,2024-01-29,335000,1
O0019320,C04810,2024-02-05,249000,1
O0019321,C04810,2024-02-09,520000,4
O0019322,C04810,2024-03-02,272000,2
O0019323,C04810,2024-03-07,490000,3
O0019324,C04810,2024-03-26,189000,1
O0019325,C04810,2024-04-19,378000,2
O0019326,C04810,2024-04-22,125000,1
O0019327,C04810,2024-04-25,357000,2
O0019328,C04811,2024-01-13,110000,1
O0019329,C04811,2024-01-26,626000,4
O0019330,C04811,2024-01-28,367000,2
O0019331,C04812,2024-02-23,258000,2
O0019332,C04812,2024-03-16,1100000,4
O0019333,C04812,2024-03-25,249000,1
O0019334,C04812,2024-04-10,1137000,5
O0019335,C04813,2025-08-31,577000,1
O0019336,C04814,2023-12-23,189000,1
O0019337,C04814,2024-01-03,230000,2
O0019338,C04814,2024-02-03,158000,2
O0019339,C04815,2024-09-16,215000,1
O0019340,C04815,2024-09-21,316000,3
O0019341,C04815,2024-10-03,462000,6
O0019342,C04815,2024-10-11,531000,3
O0019343,C04816,2025-01-30,132000,1
O0019344,C04816,2025-01-31,237000,2
O0019345,C04816,2025-02-12,625000,2
O0019346,C04816,2025-02-20,447000,3
O0019347,C04816,2025-02-26,138000,2
O0019348,C04816,2025-03-27,157000,2
O0019349,C04816,2025-04-03,772000,5
O0019350,C04816,2025-04-03,239000,1
O0019351,C04816,2025-04-16,194000,1
O0019352,C04817,2025-11-11,582000,3
O0019353,C04818,2023-10-18,108000,1
O0019354,C04819,2023-12-01,970000,7
O0019355,C04819,2023-12-12,498000,2
O0019356,C04819,2024-01-01,299000,2
O0019357,C04819,2024-01-18,378000,3
O0019358,C04820,2024-10-28,912000,3
O0019359,C04820,2024-11-09,398000,5
O0019360,C04820,2024-12-09,280000,2
O0019361,C04821,2024-09-22,889000,2
O0019362,C04821,2024-09-24,236000,2
O0019363,C04821,2024-09-26,971000,3
O0019364,C04821,2024-10-02,216000,2
O0019365,C04821,2024-10-09,403000,3
O0019366,C04821,2024-10-29,212000,2
O0019367,C04821,2024-11-05,203000,2
O0019368,C04821,2024-11-11,966000,4
O0019369,C04821,2024-11-20,592000,4
O0019370,C04821,2024-11-21,228000,3
O0019371,C04821,2024-11-27,488000,2
O0019372,C04821,2024-11-29,322000,3
O0019373,C04821,2024-11-30,566000,4
O0019374,C04821,2024-12-11,112000,2
O0019375,C04822,2025-07-30,605000,7
O0019376,C04822,2025-07-30,1254000,7
O0019377,C04822,2025-07-31,318000,2
O0019378,C04822,2025-07-31,490000,2
O0019379,C04822,2025-08-01,316000,2
O0019380,C04822,2025-08-13,286000,4
O0019381,C04822,2025-08-24,307000,1
O0019382,C04822,2025-08-27,445000,2
O0019383,C04822,2025-09-08,622000,2
O0019384,C04822,2025-10-08,353000,2
O0019385,C04822,2025-10-14,1450000,6
O0019386,C04822,2025-10-22,140000,1
O0019387,C04823,2025-05-15,140000,1
O0019388,C04823,2025-06-26,335000,1
O0019389,C04823,2025-07-25,189000,1
O0019390,C04824,2024-03-29,430000,2
O0019391,C04824,2024-04-03,278000,1
O0019392,C04824,2024-04-14,627000,5
O0019393,C04824,2024-05-06,335000,1
O0019394,C04824,2024-05-18,334000,2
O0019395,C04825,2024-05-17,482000,3
O0019396,C04825,2024-05-29,116000,1
O0019397,C04825,2024-07-05,1300000,3
O0019398,C04825,2024-07-23,125000,1
O0019399,C04825,2024-08-02,344000,2
O0019400,C04825,2024-08-03,272000,1
O0019401,C04825,2024-08-06,190000,2
O0019402,C04825,2024-08-09,673000,2
O0019403,C04825,2024-08-13,272000,1
O0019404,C04826,2023-05-10,176000,2
O0019405,C04827,2024-10-13,430000,5
O0019406,C04827,2024-10-18,334000,2
O0019407,C04827,2024-10-28,1000000,4
O0019408,C04828,2025-05-11,336000,2
O0019409,C04829,2024-08-22,775000,5
O0019410,C04829,2024-08-25,69000,1
O0019411,C04829,2024-11-04,90000,1
O0019412,C04829,2024-11-09,545000,3
O0019413,C04830,2025-09-25,625000,1
O0019414,C04831,2023-11-21,232000,2
O0019415,C04832,2024-03-23,90000,1
O0019416,C04833,2025-03-29,1250000,2
O0019417,C04834,2024-12-09,343000,2
O0019418,C04835,2023-10-02,490000,3
O0019419,C04835,2023-10-20,864000,4
O0019420,C04836,2024-09-03,285000,2
O0019421,C04837,2025-04-11,249000,1
O0019422,C04838,2024-11-04,835000,3
O0019423,C04839,2023-06-06,112000,1
O0019424,C04840,2023-09-08,303000,2
O0019425,C04841,2025-05-27,379000,2
O0019426,C04842,2024-07-05,405000,3
O0019427,C04842,2024-07-11,920000,4
O0019428,C04842,2024-07-15,67000,1
O0019429,C04842,2024-07-31,215000,1
O0019430,C04842,2024-08-07,59000,1
O0019431,C04842,2024-08-15,110000,1
O0019432,C04842,2024-08-27,1406000,7
O0019433,C04843,2023-12-09,850000,3
O0019434,C04843,2023-12-13,421000,2
O0019435,C04843,2023-12-17,398000,4
O0019436,C04843,2023-12-22,704000,5
O0019437,C04843,2024-01-05,490000,2
O0019438,C04843,2024-01-07,1343000,6
O0019439,C04843,2024-01-13,2018000,11
O0019440,C04843,2024-01-17,245000,1
O0019441,C04843,2024-01-17,164000,1
O0019442,C04843,2024-01-24,656000,3
O0019443,C04843,2024-02-05,1586000,4
O0019444,C04844,2025-08-24,836000,3
O0019445,C04844,2025-08-24,382000,2
O0019446,C04844,2025-09-18,472000,2
O0019447,C04844,2025-10-07,215000,1
O0019448,C04844,2025-10-07,1660000,5
O0019449,C04845,2025-06-15,108000,1
O0019450,C04845,2025-06-16,250000,2
O0019451,C04845,2025-06-19,310000,2
O0019452,C04845,2025-07-12,888000,4
O0019453,C04845,2025-08-04,56000,1
O0019454,C04845,2025-08-13,155000,2
O0019455,C04845,2025-08-13,659000,6
O0019456,C04845,2025-08-15,90000,1
O0019457,C04846,2023-04-07,478000,2
O0019458,C04847,2024-05-27,348000,2
O0019459,C04848,2023-08-25,156000,2
O0019460,C04848,2023-09-13,1018000,5
O0019461,C04848,2023-09-22,337000,3
O0019462,C04848,2023-10-15,311000,2
O0019463,C04849,2023-05-06,239000,1
O0019464,C04849,2023-05-18,68000,1
O0019465,C04849,2023-06-08,335000,3
O0019466,C04849,2023-06-24,278000,1
O0019467,C04849,2023-06-28,112000,2
O0019468,C04849,2023-06-28,210000,1
O0019469,C04849,2023-07-23,607000,4
O0019470,C04849,2023-07-28,274000,2
O0019471,C04850,2023-04-03,261000,1
O0019472,C04850,2023-04-10,1187000,5
O0019473,C04850,2023-04-19,393000,3
O0019474,C04850,2023-04-25,624000,3
O0019475,C04850,2023-05-27,883000,2
O0019476,C04851,2023-06-28,708000,6
O0019477,C04851,2023-07-29,188000,1
O0019478,C04851,2023-08-22,152000,1
O0019479,C04852,2023-10-11,583000,4
O0019480,C04853,2023-04-21,473000,2
O0019481,C04853,2023-04-23,548000,2
O0019482,C04853,2023-05-04,683000,6
O0019483,C04853,2023-05-11,220000,2
O0019484,C04853,2023-06-18,434000,3
O0019485,C04854,2023-09-26,625000,1
O0019486,C04854,2023-10-05,820000,3
O0019487,C04854,2023-10-10,598000,3
O0019488,C04854,2023-11-11,248000,2
O0019489,C04855,2023-11-14,1100000,5
O0019490,C04856,2025-03-12,605000,5
O0019491,C04857,2025-05-23,410000,3
O0019492,C04858,2024-04-20,260000,2
O0019493,C04858,2024-05-04,88000,1
O0019494,C04858,2024-06-06,1452000,4
O0019495,C04858,2024-06-14,206000,3
O0019496,C04858,2024-06-24,362000,2
O0019497,C04858,2024-07-02,318000,2
O0019498,C04858,2024-07-13,565000,3
O0019499,C04859,2024-09-16,142000,2
O0019500,C04860,2023-01-13,30000,1
O0019501,C04861,2025-11-07,516000,2
O0019502,C04861,2025-11-17,307000,2
O0019503,C04861,2025-11-21,110000,1
O0019504,C04861,2025-12-11,348000,2
O0019505,C04861,2026-01-11,158000,1
O0019506,C04861,2026-01-16,90000,1
O0019507,C04861,2026-01-25,651000,3
O0019508,C04862,2025-01-05,248000,1
O0019509,C04862,2025-02-15,456000,5
O0019510,C04863,2025-08-30,298000,2
O0019511,C04864,2023-04-23,660000,4
O0019512,C04864,2023-06-20,498000,2
O0019513,C04864,2023-07-10,953000,4
O0019514,C04865,2023-10-20,235000,1
O0019515,C04865,2023-11-09,1162000,6
O0019516,C04865,2023-11-09,327000,2
O0019517,C04866,2023-06-25,460000,2
O0019518,C04866,2023-06-28,69000,1
O0019519,C04866,2023-07-02,430000,3
O0019520,C04866,2023-08-08,56000,1
O0019521,C04867,2023-11-01,202000,2
O0019522,C04867,2023-12-09,258000,1
O0019523,C04867,2023-12-19,272000,1
O0019524,C04867,2024-01-05,215000,1
O0019525,C04867,2024-01-16,78000,1
O0019526,C04868,2023-07-11,1033000,5
O0019527,C04868,2023-07-12,152000,1
O0019528,C04868,2023-07-21,108000,1
O0019529,C04868,2023-07-25,991000,3
O0019530,C04868,2023-08-05,175000,1
O0019531,C04868,2023-08-10,405000,4
O0019532,C04868,2023-08-16,258000,2
O0019533,C04868,2023-08-22,266000,1
O0019534,C04868,2023-08-23,698000,5
O0019535,C04868,2023-09-02,50000,1
O0019536,C04868,2023-09-19,485000,3
O0019537,C04868,2023-09-21,260000,2
O0019538,C04868,2023-10-03,222000,2
O0019539,C04868,2023-10-04,820000,5
O0019540,C04869,2024-03-20,386000,2
O0019541,C04869,2024-03-29,332000,3
O0019542,C04869,2024-04-14,735000,1
O0019543,C04869,2024-04-14,318000,2
O0019544,C04869,2024-04-22,619000,3
O0019545,C04869,2024-04-30,215000,1
