date,daily_revenue_order,daily_revenue_line,weekday,month,year,is_weekend,is_holiday_window,season_autumn,season_spring,season_summer,season_winter,daily_revenue_order_lag_1,daily_revenue_order_lag_7,daily_revenue_order_lag_14,daily_revenue_order_roll_mean_7,daily_revenue_order_roll_mean_28,daily_revenue_line_lag_1,daily_revenue_line_lag_7,daily_revenue_line_lag_14,daily_revenue_line_roll_mean_7,daily_revenue_line_roll_mean_28
2022-05-23,26659975.37,26659975.37,0,5,2022,0,0,False,True,False,False,38333009.3,23571917.72,22190233.63,27823741.15,30685446.35464286,38333009.3,23571917.72,22190233.63,27823741.150000002,30685446.35464286
2022-05-24,27793933.05,27793933.05,1,5,2022,0,0,False,True,False,False,26659975.37,29691626.45,23481383.78,28264892.24285714,30815017.91892857,26659975.37,29691626.45,23481383.78,28264892.242857147,30815017.91892857
2022-05-25,26288244.83,26288244.83,2,5,2022,0,0,False,True,False,False,27793933.05,21737092.6,25015542.68,27993793.185714286,30710895.08678571,27793933.05,21737092.6,25015542.68,27993793.185714282,30710895.08678571
2022-05-26,19637916.65,19637916.65,3,5,2022,0,0,False,True,False,False,26288244.83,22780853.509999998,27712681.3,28643957.79,30149570.596785717,26288244.83,22780853.51,27712681.3,28643957.79,30149570.596785717
2022-05-27,38120059.95,38120059.95,4,5,2022,0,0,False,True,False,False,19637916.65,22335202.4,33699016.55,28194966.810000002,29423728.13892857,19637916.65,22335202.4,33699016.55,28194966.810000002,29423728.13892857
2022-05-28,42170860.84,42170860.839999996,5,5,2022,1,0,False,True,False,False,38120059.95,36316486.07,31895457.89,30449946.46,29221047.6025,38120059.95,36316486.07,31895457.89,30449946.46,29221047.602499995
2022-05-29,36916433.47,36916433.47,6,5,2022,1,0,False,True,False,False,42170860.84,38333009.3,28390496.1,31286285.71285714,29488865.16107143,42170860.839999996,38333009.3,28390496.1,31286285.712857146,29488865.161071427
2022-05-30,34617431.769999996,34617431.77,0,5,2022,0,0,False,True,False,False,36916433.47,26659975.37,23571917.72,31083917.737142857,29701563.540714286,36916433.47,26659975.37,23571917.72,31083917.737142857,29701563.540714286
2022-05-31,41115032.98,41115032.98,1,5,2022,0,0,False,True,False,False,34617431.769999996,27793933.05,29691626.45,32220697.222857144,29732588.808214284,34617431.77,27793933.05,29691626.45,32220697.222857144,29732588.808214284
2022-06-01,27087804.03,27087804.03,2,6,2022,0,0,False,False,True,False,41115032.98,26288244.83,21737092.6,34123711.498571426,29933268.313214283,41115032.98,26288244.83,21737092.6,34123711.49857143,29933268.313214283
2022-06-02,35623085.51,35623085.51,3,6,2022,0,0,False,False,True,False,27087804.03,19637916.65,22780853.509999998,34237934.24142857,29283689.848571427,27087804.03,19637916.65,22780853.51,34237934.24142857,29283689.848571427
2022-06-03,28810522.169999998,28810522.169999998,4,6,2022,0,0,False,False,True,False,35623085.51,38120059.95,22335202.4,36521529.79285714,29519021.86464286,35623085.51,38120059.95,22335202.4,36521529.79285715,29519021.864642855
2022-06-04,36978151.68,36978151.68,5,6,2022,1,0,False,False,True,False,28810522.169999998,42170860.84,36316486.07,35191595.824285716,29770579.159642857,28810522.169999998,42170860.839999996,36316486.07,35191595.82428571,29770579.159642857
2022-06-05,43317735.74,43317735.74,6,6,2022,1,0,False,False,True,False,36978151.68,36916433.47,38333009.3,34449780.230000004,30034956.085,36978151.68,36916433.47,38333009.3,34449780.23,30034956.085
2022-06-06,18094349.099999998,18094349.1,0,6,2022,0,0,False,False,True,False,43317735.74,34617431.769999996,26659975.37,35364251.982857145,30438863.85785714,43317735.74,34617431.77,26659975.37,35364251.982857145,30438863.85785714
2022-06-07,30121441.75,30121441.75,1,6,2022,0,0,False,False,True,False,18094349.099999998,41115032.98,27793933.05,33003811.60142857,30292582.267500002,18094349.1,41115032.98,27793933.05,33003811.601428572,30292582.267500002
2022-06-08,30737715.27,30737715.27,2,6,2022,0,0,False,False,True,False,30121441.75,27087804.03,26288244.83,31433298.568571426,30529727.195,30121441.75,27087804.03,26288244.83,31433298.568571426,30529727.195
2022-06-09,21252054.89,21252054.89,3,6,2022,0,0,False,False,True,False,30737715.27,35623085.51,19637916.65,31954714.46,30734090.501785714,30737715.27,35623085.51,19637916.65,31954714.46,30734090.501785714
2022-06-10,28472412.75,28472412.75,4,6,2022,0,0,False,False,True,False,21252054.89,28810522.169999998,38120059.95,29901710.085714288,30503353.844285715,21252054.89,28810522.169999998,38120059.95,29901710.085714284,30503353.844285715
2022-06-11,38808597.16,38808597.16,5,6,2022,1,0,False,False,True,False,28472412.75,36978151.68,42170860.84,29853408.740000002,30316689.42285714,28472412.75,36978151.68,42170860.839999996,29853408.740000002,30316689.422857143
2022-06-12,44646345.36,44646345.36,6,6,2022,1,0,False,False,True,False,38808597.16,43317735.74,36916433.47,30114900.951428566,30563587.253928572,38808597.16,43317735.74,36916433.47,30114900.95142857,30563587.253928572
2022-06-13,33515908.31,33515908.31,0,6,2022,0,0,False,False,True,False,44646345.36,18094349.099999998,34617431.769999996,30304702.325714286,31144153.298928566,44646345.36,18094349.1,34617431.77,30304702.325714283,31144153.29892857
2022-06-14,27257383.41,27257383.41,1,6,2022,0,0,False,False,True,False,33515908.31,30121441.75,41115032.98,32507782.212857146,31499295.82,33515908.31,30121441.75,41115032.98,32507782.21285714,31499295.82
2022-06-15,31174321.47,31174321.47,2,6,2022,0,0,False,False,True,False,27257383.41,30737715.27,27087804.03,32098631.021428574,31412358.568571426,27257383.41,30737715.27,27087804.03,32098631.021428566,31412358.568571426
2022-06-16,26590246.9,26590246.9,3,6,2022,0,0,False,False,True,False,31174321.47,21252054.89,35623085.51,32161003.335714284,31749402.456785712,31174321.47,21252054.89,35623085.51,32161003.33571428,31749402.456785716
2022-06-17,28745920.38,28745920.38,4,6,2022,0,0,False,False,True,False,26590246.9,28472412.75,28810522.169999998,32923602.194285713,31885452.220714282,26590246.9,28472412.75,28810522.169999998,32923602.194285713,31885452.220714282
2022-06-18,29293474.56,29293474.56,5,6,2022,1,0,False,False,True,False,28745920.38,38808597.16,36978151.68,32962674.712857146,32114406.43428571,28745920.38,38808597.16,36978151.68,32962674.71285714,32114406.43428571
2022-06-19,38978898.57,38978898.57,6,6,2022,1,0,False,False,True,False,29293474.56,44646345.36,43317735.74,31603371.484285712,31863584.594642855,29293474.56,44646345.36,43317735.74,31603371.484285712,31863584.594642855
2022-06-20,18881113.55,18881113.55,0,6,2022,0,0,False,False,True,False,38978898.57,33515908.31,18094349.099999998,30793736.228571426,31886652.068571426,38978898.57,33515908.31,18094349.1,30793736.228571422,31886652.068571426
2022-06-21,37478409.39,37478409.39,1,6,2022,0,0,False,False,True,False,18881113.55,27257383.41,30121441.75,28703051.262857143,31608835.575,18881113.55,27257383.41,30121441.75,28703051.262857143,31608835.574999996
2022-06-22,22600908.919999998,22600908.92,2,6,2022,0,0,False,False,True,False,37478409.39,31174321.47,30737715.27,30163197.83142857,31954709.73,37478409.39,31174321.47,30737715.27,30163197.83142857,31954709.729999997
2022-06-23,33787572.49,33787572.49,3,6,2022,0,0,False,False,True,False,22600908.919999998,26590246.9,21252054.89,28938424.609999996,31823019.161785714,22600908.92,26590246.9,21252054.89,28938424.609999996,31823019.161785714
2022-06-24,20990140.8,20990140.8,4,6,2022,0,0,False,False,True,False,33787572.49,28745920.38,28472412.75,29966613.979999997,32328364.013214286,33787572.49,28745920.38,28472412.75,29966613.98,32328364.013214286
2022-06-25,45726203.37,45726203.37,5,6,2022,1,0,False,False,True,False,20990140.8,29293474.56,38808597.16,28858645.46857143,31716581.18642857,20990140.8,29293474.56,38808597.16,28858645.46857143,31716581.186428573
2022-06-26,45013425.21,45013425.21,6,6,2022,1,0,False,False,True,False,45726203.37,38978898.57,44646345.36,31206178.15571428,31843557.705357138,45726203.37,38978898.57,44646345.36,31206178.155714285,31843557.70535714
2022-06-27,27615710.84,27615710.84,0,6,2022,0,0,False,False,True,False,45013425.21,18881113.55,33515908.31,32068253.389999997,32132735.981785715,45013425.21,18881113.55,33515908.31,32068253.389999997,32132735.981785715
2022-06-28,24226301.28,24226301.28,1,6,2022,0,0,False,False,True,False,27615710.84,37478409.39,27257383.41,33316053.00285714,31882674.520000003,27615710.84,37478409.39,27257383.41,33316053.002857145,31882674.52
2022-06-29,28225006.09,28225006.09,2,6,2022,0,0,False,False,True,False,24226301.28,22600908.919999998,31174321.47,31422894.70142857,31279505.530714285,24226301.28,22600908.92,31174321.47,31422894.70142857,31279505.530714285
2022-06-30,20735676.51,20735676.509999998,3,6,2022,0,0,False,False,True,False,28225006.09,33787572.49,26590246.9,32226337.154285718,31320119.889999997,28225006.09,33787572.49,26590246.9,32226337.15428571,31320119.889999997
2022-07-01,44153464.9,44153464.9,4,7,2022,0,0,False,False,True,False,20735676.51,20990140.8,28745920.38,30361780.585714284,30788426.71142857,20735676.509999998,20990140.8,28745920.38,30361780.585714284,30788426.71142857
2022-07-02,43489929.97,43489929.97,5,7,2022,1,0,False,False,True,False,44153464.9,45726203.37,29293474.56,33670826.885714285,31336388.951785713,44153464.9,45726203.37,29293474.56,33670826.885714285,31336388.951785713
2022-07-03,27113646.54,27113646.54,6,7,2022,1,0,False,False,True,False,43489929.97,45013425.21,38978898.57,33351359.257142853,31568952.46214286,43489929.97,45013425.21,38978898.57,33351359.25714286,31568952.462142855
2022-07-04,30401635.52,30401635.52,0,7,2022,0,0,False,False,True,False,27113646.54,27615710.84,18881113.55,30794248.01857143,30990234.990714286,27113646.54,27615710.84,18881113.55,30794248.01857143,30990234.990714286
2022-07-05,29531751.06,29531751.06,1,7,2022,0,0,False,False,True,False,30401635.52,24226301.28,37478409.39,31192237.258571427,31429780.93428571,30401635.52,24226301.28,37478409.39,31192237.258571424,31429780.93428571
2022-07-06,23347954.67,23347954.67,2,7,2022,0,0,False,False,True,False,29531751.06,28225006.09,22600908.919999998,31950158.655714285,31408720.552500002,29531751.06,28225006.09,22600908.92,31950158.65571428,31408720.5525
2022-07-07,24237959.009999998,24237959.01,3,7,2022,0,0,False,False,True,False,23347954.67,20735676.51,33787572.49,31253437.02428571,31144800.53107143,23347954.67,20735676.509999998,33787572.49,31253437.024285715,31144800.53107143
2022-07-08,23810942.83,23810942.83,4,7,2022,0,0,False,False,True,False,24237959.009999998,44153464.9,20990140.8,31753763.09571429,31251439.963928573,24237959.01,44153464.9,20990140.8,31753763.095714282,31251439.963928573
2022-07-09,33655652.8,33655652.8,5,7,2022,1,0,False,False,True,False,23810942.83,43489929.97,45726203.37,28847688.514285713,31084958.895357143,23810942.83,43489929.97,45726203.37,28847688.514285713,31084958.89535714
2022-07-10,43149185.27,43149185.27,6,7,2022,1,0,False,False,True,False,33655652.8,27113646.54,45013425.21,27442791.775714286,30900925.168214284,33655652.8,27113646.54,45013425.21,27442791.775714282,30900925.168214288
2022-07-11,34487016.55,34487016.55,0,7,2022,0,0,False,False,True,False,43149185.27,30401635.52,27615710.84,29733583.02285714,30847455.164999995,43149185.27,30401635.52,27615710.84,29733583.02285714,30847455.165
2022-07-12,25231899.57,25231899.57,1,7,2022,0,0,False,False,True,False,34487016.55,29531751.06,24226301.28,30317208.884285714,30882137.60214286,34487016.55,29531751.06,24226301.28,30317208.884285714,30882137.60214285
2022-07-13,32875703.45,32875703.45,2,7,2022,0,0,False,False,True,False,25231899.57,23347954.67,28225006.09,29702944.385714285,30809798.89357143,25231899.57,23347954.67,28225006.09,29702944.385714285,30809798.89357143
2022-07-14,21504027.119999997,21504027.12,3,7,2022,0,0,False,False,True,False,32875703.45,24237959.009999998,20735676.51,31064051.354285713,30870562.535714287,32875703.45,24237959.01,20735676.509999998,31064051.354285713,30870562.53571428
2022-07-15,46881255.54,46881255.54,4,7,2022,0,0,False,False,True,False,21504027.119999997,23810942.83,44153464.9,30673489.65571428,30688911.829285715,21504027.12,23810942.83,44153464.9,30673489.655714285,30688911.82928571
2022-07-16,41232512.46,41232512.46,5,7,2022,1,0,False,False,True,False,46881255.54,33655652.8,43489929.97,33969248.614285715,31336602.370714284,46881255.54,33655652.8,43489929.97,33969248.614285715,31336602.370714284
2022-07-17,50024875.91,50024875.91,6,7,2022,1,0,False,False,True,False,41232512.46,43149185.27,27113646.54,35051657.13714285,31762996.58142857,41232512.46,43149185.27,27113646.54,35051657.13714286,31762996.58142857
2022-07-18,31657495.53,31657495.53,0,7,2022,0,0,False,False,True,False,50024875.91,34487016.55,30401635.52,36033898.657142855,32157495.772142857,50024875.91,34487016.55,30401635.52,36033898.657142855,32157495.772142857
2022-07-19,25673220.47,25673220.47,1,7,2022,0,0,False,False,True,False,31657495.53,25231899.57,29531751.06,35629681.36857142,32613795.128571425,31657495.53,25231899.57,29531751.06,35629681.36857143,32613795.12857143
2022-07-20,33797460.05,33797460.05,2,7,2022,0,0,False,False,True,False,25673220.47,32875703.45,23347954.67,35692727.21142857,32192181.238571428,25673220.47,32875703.45,23347954.67,35692727.21142857,32192181.23857143
2022-07-21,25232920.53,25232920.53,3,7,2022,0,0,False,False,True,False,33797460.05,21504027.119999997,24237959.009999998,35824406.72571429,32592058.064642854,33797460.05,21504027.12,24237959.01,35824406.72571428,32592058.064642854
2022-07-22,42639596.24,42639596.24,4,7,2022,0,0,False,False,True,False,25232920.53,46881255.54,23810942.83,36357105.78428572,32286534.780357145,25232920.53,46881255.54,23810942.83,36357105.78428571,32286534.78035714
2022-07-23,32963146.15,32963146.15,5,7,2022,1,0,False,False,True,False,42639596.24,41232512.46,33655652.8,35751154.455714285,33059729.617500003,42639596.24,41232512.46,33655652.8,35751154.455714285,33059729.6175
2022-07-24,36082274.42,36082274.42,6,7,2022,1,0,False,False,True,False,32963146.15,50024875.91,43149185.27,34569816.41142857,32603906.145357143,32963146.15,50024875.91,43149185.27,34569816.41142857,32603906.14535714
2022-07-25,38187950.46,38187950.46,0,7,2022,0,0,False,False,True,False,36082274.42,31657495.53,34487016.55,32578016.198571432,32284936.474285714,36082274.42,31657495.53,34487016.55,32578016.198571425,32284936.474285714
2022-07-26,32837957.33,32837957.330000002,1,7,2022,0,0,False,False,True,False,38187950.46,25673220.47,25231899.57,33510938.33142857,32662516.460714284,38187950.46,25673220.47,25231899.57,33510938.33142857,32662516.460714288
2022-07-27,40150915.9,40150915.9,2,7,2022,0,0,False,False,True,False,32837957.33,33797460.05,32875703.45,34534472.16857143,32970075.605357144,32837957.330000002,33797460.05,32875703.45,34534472.16857143,32970075.60535714
2022-07-28,33369061.99,33369061.99,3,7,2022,0,0,False,False,True,False,40150915.9,25232920.53,21504027.119999997,35442108.71857143,33396000.955714285,40150915.9,25232920.53,21504027.12,35442108.71857143,33396000.955714285
2022-07-29,33101654.5,33101654.5,4,7,2022,0,0,False,False,True,False,33369061.99,42639596.24,46881255.54,36604414.64142857,33847193.294285715,33369061.99,42639596.24,46881255.54,36604414.641428575,33847193.294285715
2022-07-30,45723141.71,45723141.71,5,7,2022,1,0,False,False,True,False,33101654.5,32963146.15,41232512.46,35241851.53571428,33452485.78,33101654.5,32963146.15,41232512.46,35241851.53571428,33452485.779999997
2022-07-31,54577735.8,54577735.8,6,7,2022,1,0,False,False,True,False,45723141.71,36082274.42,50024875.91,37064708.044285715,33532243.342142854,45723141.71,36082274.42,50024875.91,37064708.044285715,33532243.342142858
2022-08-01,30174562.64,30174562.64,0,8,2022,0,0,False,False,True,False,54577735.8,38187950.46,31657495.53,39706916.81285714,34513103.67285714,54577735.8,38187950.46,31657495.53,39706916.81285714,34513103.67285714
2022-08-02,22562571.21,22562571.21,1,8,2022,0,0,False,False,True,False,30174562.64,32837957.33,25673220.47,38562147.12428571,34504993.92714286,30174562.64,32837957.330000002,25673220.47,38562147.12428571,34504993.92714286
2022-08-03,34706045.74,34706045.74,2,8,2022,0,0,False,False,True,False,22562571.21,40150915.9,33797460.05,37094234.821428575,34256094.646785714,22562571.21,40150915.9,33797460.05,37094234.821428575,34256094.646785714
2022-08-04,24897350.43,24897350.43,3,8,2022,0,0,False,False,True,False,34706045.74,33369061.99,25232920.53,36316396.227142856,34661740.75642857,34706045.74,33369061.99,25232920.53,36316396.22714286,34661740.75642857
2022-08-05,24011652.23,24011652.23,4,8,2022,0,0,False,False,True,False,24897350.43,33101654.5,42639596.24,35106151.71857143,34685290.45,24897350.43,33101654.5,42639596.24,35106151.71857143,34685290.45
2022-08-06,39973204.54,39973204.54,5,8,2022,1,0,False,False,True,False,24011652.23,45723141.71,32963146.15,33807579.96571429,34692458.64285714,24011652.23,45723141.71,32963146.15,33807579.96571429,34692458.64285714
2022-08-07,44053658.49,44053658.49,6,8,2022,1,0,False,False,True,False,39973204.54,54577735.8,36082274.42,32986160.37,34918085.49071429,39973204.54,54577735.8,36082274.42,32986160.37,34918085.49071429
2022-08-08,28021499.18,28021499.18,0,8,2022,0,0,False,False,True,False,44053658.49,30174562.64,38187950.46,31482720.75428572,34950388.105714284,44053658.49,30174562.64,38187950.46,31482720.75428572,34950388.105714284
2022-08-09,28152407.06,28152407.06,1,8,2022,0,0,False,False,True,False,28021499.18,22562571.21,32837957.33,31175140.259999998,34719476.77107143,28021499.18,22562571.21,32837957.330000002,31175140.259999998,34719476.77107143
2022-08-10,34557059.35,34557059.35,2,8,2022,0,0,False,False,True,False,28152407.06,34706045.74,40150915.9,31973688.238571428,34823780.61,28152407.06,34706045.74,40150915.9,31973688.238571428,34823780.61
2022-08-11,34602767.87,34602767.87,3,8,2022,0,0,False,False,True,False,34557059.35,24897350.43,33369061.99,31952404.468571432,34883829.035000004,34557059.35,24897350.43,33369061.99,31952404.468571432,34883829.035000004
2022-08-12,33729989.09,33729989.09,4,8,2022,0,0,False,False,True,False,34602767.87,24011652.23,33101654.5,33338892.674285714,35351641.204642855,34602767.87,24011652.23,33101654.5,33338892.674285714,35351641.204642855
2022-08-13,43599477.37,43599477.37,5,8,2022,1,0,False,False,True,False,33729989.09,39973204.54,45723141.71,34727226.51142857,34881953.117142856,33729989.09,39973204.54,45723141.71,34727226.51142857,34881953.117142856
2022-08-14,49319889.99,49319889.99,6,8,2022,1,0,False,False,True,False,43599477.37,44053658.49,54577735.8,35245265.48714285,34966487.57821428,43599477.37,44053658.49,54577735.8,35245265.48714285,34966487.57821429
2022-08-15,43345773.93,43345773.93,0,8,2022,0,0,False,False,True,False,49319889.99,28021499.18,30174562.64,35997584.272857144,34941309.509642854,49319889.99,28021499.18,30174562.64,35997584.272857144,34941309.509642854
2022-08-16,22325033.23,22325033.23,1,8,2022,0,0,False,False,True,False,43345773.93,28152407.06,22562571.21,38186766.38,35358748.023928575,43345773.93,28152407.06,22562571.21,38186766.38,35358748.02392857
2022-08-17,36881695.38,36881695.38,2,8,2022,0,0,False,False,True,False,22325033.23,34557059.35,34706045.74,37354284.404285714,35239169.908214286,22325033.23,34557059.35,34706045.74,37354284.404285714,35239169.908214286
2022-08-18,29492403.44,29492403.44,3,8,2022,0,0,False,False,True,False,36881695.38,34602767.87,24897350.43,37686375.26571429,35349321.17,36881695.38,34602767.87,24897350.43,37686375.26571429,35349321.17
2022-08-19,25759586.51,25759586.509999998,4,8,2022,0,0,False,False,True,False,29492403.44,33729989.09,24011652.23,36956323.20428572,35501445.55964286,29492403.44,33729989.09,24011652.23,36956323.20428572,35501445.55964286
2022-08-20,42364365.089999996,42364365.09,5,8,2022,1,0,False,False,True,False,25759586.51,43599477.37,39973204.54,35817694.26428572,34898588.06928571,25759586.509999998,43599477.37,39973204.54,35817694.26428571,34898588.06928571
2022-08-21,44309294.58,44309294.58,6,8,2022,1,0,False,False,True,False,42364365.089999996,49319889.99,44053658.49,35641249.65285714,35234345.888571426,42364365.09,49319889.99,44053658.49,35641249.65285714,35234345.88857143
2022-08-22,28973744.31,28973744.31,0,8,2022,0,0,False,False,True,False,44309294.58,43345773.93,28021499.18,34925450.30857143,35528168.03714286,44309294.58,43345773.93,28021499.18,34925450.30857143,35528168.03714286
2022-08-23,30611941.05,30611941.05,1,8,2022,0,0,False,False,True,False,28973744.31,22325033.23,28152407.06,32872303.220000003,35199089.24607143,28973744.31,22325033.23,28152407.06,32872303.220000003,35199089.24607143
2022-08-24,34674012.21,34674012.21,2,8,2022,0,0,False,False,True,False,30611941.05,36881695.38,34557059.35,34056147.19428571,35119588.664642856,30611941.05,36881695.38,34557059.35,34056147.19428571,35119588.664642856
2022-08-25,31836706.64,31836706.64,3,8,2022,0,0,False,False,True,False,34674012.21,29492403.44,34602767.87,33740763.88428571,34923984.96142857,34674012.21,29492403.44,34602767.87,33740763.88428571,34923984.961428575
2022-08-26,33991452.9,33991452.9,4,8,2022,0,0,False,False,True,False,31836706.64,25759586.51,33729989.09,34075664.34142857,34869257.984642856,31836706.64,25759586.509999998,33729989.09,34075664.34142857,34869257.984642856
2022-08-27,50293981.0,50293981.0,5,8,2022,1,0,False,False,True,False,33991452.9,42364365.089999996,43599477.37,35251645.254285716,34901036.49892857,33991452.9,42364365.09,43599477.37,35251645.254285716,34901036.49892857
2022-08-28,26746586.439999998,26746586.44,6,8,2022,1,0,False,False,True,False,50293981.0,44309294.58,49319889.99,36384447.52714286,35064280.75928571,50293981.0,44309294.58,49319889.99,36384447.52714286,35064280.75928571
2022-08-29,34409728.21,34409728.21,0,8,2022,0,0,False,False,True,False,26746586.439999998,28973744.31,43345773.93,33875489.221428566,34070311.13928571,26746586.44,28973744.31,43345773.93,33875489.22142857,34070311.13928572
2022-08-30,44794165.78,44794165.78,1,8,2022,0,1,False,False,True,False,34409728.21,30611941.05,22325033.23,34652058.35,34221567.0525,34409728.21,30611941.05,22325033.23,34652058.35,34221567.052499995
2022-08-31,44174004.05,44174004.05,2,8,2022,0,1,False,False,True,False,44794165.78,34674012.21,36881695.38,36678090.45428572,35015552.57285715,44794165.78,34674012.21,36881695.38,36678090.45428572,35015552.57285715
2022-09-01,45834915.81,45834915.81,3,9,2022,0,1,True,False,False,False,44174004.05,31836706.64,29492403.44,38035232.14571428,35353693.94107143,44174004.05,31836706.64,29492403.44,38035232.14571429,35353693.94107143
2022-09-02,25605780.56,25605780.56,4,9,2022,0,1,True,False,False,False,45834915.81,33991452.9,25759586.51,40034976.31285714,36101464.13321429,45834915.81,33991452.9,25759586.509999998,40034976.31285714,36101464.13321429
2022-09-03,52718628.7,52718628.7,5,9,2022,1,1,True,False,False,False,25605780.56,50293981.0,42364365.089999996,38837023.12142857,36158397.28785714,25605780.56,50293981.0,42364365.09,38837023.12142857,36158397.287857145
2022-09-04,44929385.56,44929385.56,6,9,2022,1,1,True,False,False,False,52718628.7,26746586.439999998,44309294.58,39183401.364285715,36613591.007857144,52718628.7,26746586.44,44309294.58,39183401.364285715,36613591.007857144
2022-09-05,36093322.65,36093322.65,0,9,2022,0,1,True,False,False,False,44929385.56,34409728.21,28973744.31,41780944.095714286,36644866.97464286,44929385.56,34409728.21,28973744.31,41780944.095714286,36644866.97464286
2022-09-06,26859513.16,26859513.16,1,9,2022,0,0,True,False,False,False,36093322.65,44794165.78,30611941.05,42021457.58714286,36933146.38428571,36093322.65,44794165.78,30611941.05,42021457.58714286,36933146.38428571
2022-09-07,26285928.59,26285928.59,2,9,2022,0,0,True,False,False,False,26859513.16,44174004.05,34674012.21,39459364.355714284,36886971.602142856,26859513.16,44174004.05,34674012.21,39459364.355714284,36886971.602142856
2022-09-08,23329616.09,23329616.09,3,9,2022,0,0,True,False,False,False,26285928.59,45834915.81,31836706.64,36903925.004285716,36591574.074999996,26285928.59,45834915.81,31836706.64,36903925.004285716,36591574.075
2022-09-09,28739155.66,28739155.66,4,9,2022,0,0,True,False,False,False,23329616.09,25605780.56,33991452.9,33688882.187142864,36188961.51142857,23329616.09,25605780.56,33991452.9,33688882.18714286,36188961.51142857
2022-09-10,41896530.63,41896530.63,5,9,2022,1,0,True,False,False,False,28739155.66,52718628.7,50293981.0,34136507.20142858,36010717.460357144,28739155.66,52718628.7,50293981.0,34136507.20142857,36010717.460357144
2022-09-11,36479560.3,36479560.3,6,9,2022,1,0,True,False,False,False,41896530.63,44929385.56,26746586.439999998,32590493.191428572,35949897.93392857,41896530.63,44929385.56,26746586.44,32590493.19142857,35949897.93392857
2022-09-12,35081889.36,35081889.36,0,9,2022,0,0,True,False,False,False,36479560.3,36093322.65,34409728.21,31383375.297142856,35491314.730714284,36479560.3,36093322.65,34409728.21,31383375.297142856,35491314.730714284
2022-09-13,28637760.83,28637760.83,1,9,2022,0,0,True,False,False,False,35081889.36,26859513.16,44794165.78,31238884.827142857,35196175.99607143,35081889.36,26859513.16,44794165.78,31238884.82714286,35196175.996071436
2022-09-14,31507749.39,31507749.39,2,9,2022,0,0,True,False,False,False,28637760.83,26285928.59,44174004.05,31492920.208571427,35421630.55321429,28637760.83,26285928.59,44174004.05,31492920.20857143,35421630.55321429
2022-09-15,19872019.61,19872019.61,3,9,2022,0,0,True,False,False,False,31507749.39,23329616.09,45834915.81,32238894.60857143,35229703.91071428,31507749.39,23329616.09,45834915.81,32238894.60857143,35229703.91071428
2022-09-16,30543374.7,30543374.7,4,9,2022,0,0,True,False,False,False,19872019.61,28739155.66,25605780.56,31744952.25428571,34886118.77392857,19872019.61,28739155.66,25605780.56,31744952.254285716,34886118.77392857
2022-09-17,31861559.03,31861559.03,5,9,2022,1,0,True,False,False,False,30543374.7,41896530.63,52718628.7,32002697.83142857,35056968.352142856,30543374.7,41896530.63,52718628.7,32002697.83142857,35056968.352142856
2022-09-18,20785767.95,20785767.95,6,9,2022,1,0,True,False,False,False,31861559.03,36479560.3,44929385.56,30569130.46,34681868.135714285,31861559.03,36479560.3,44929385.56,30569130.46,34681868.135714285
2022-09-19,29059484.09,29059484.09,0,9,2022,0,0,True,False,False,False,20785767.95,35081889.36,36093322.65,28327160.124285717,33841742.18464286,20785767.95,35081889.36,36093322.65,28327160.124285717,33841742.18464286
2022-09-20,16007126.91,16007126.91,1,9,2022,0,0,True,False,False,False,29059484.09,28637760.83,26859513.16,27466816.514285713,33844804.31964286,29059484.09,28637760.83,26859513.16,27466816.514285713,33844804.31964286
2022-09-21,25254539.9,25254539.9,2,9,2022,0,0,True,False,False,False,16007126.91,31507749.39,26285928.59,25662440.24,33323203.814642858,16007126.91,31507749.39,26285928.59,25662440.240000002,33323203.814642858
2022-09-22,29594190.57,29594190.57,3,9,2022,0,0,True,False,False,False,25254539.9,19872019.61,23329616.09,24769124.598571427,32986794.089285713,25254539.9,19872019.61,23329616.09,24769124.598571427,32986794.089285713
2022-09-23,24538965.81,24538965.81,4,9,2022,0,0,True,False,False,False,29594190.57,30543374.7,28739155.66,26158006.164285712,32906704.22964286,29594190.57,30543374.7,28739155.66,26158006.164285716,32906704.229642857
2022-09-24,40828667.91,40828667.91,5,9,2022,1,0,True,False,False,False,24538965.81,31861559.03,41896530.63,25300233.465714283,32569115.405,24538965.81,31861559.03,41896530.63,25300233.465714287,32569115.405
2022-09-25,59822792.21,59822792.21,6,9,2022,1,0,True,False,False,False,40828667.91,20785767.95,36479560.3,26581249.02,32231068.50892857,40828667.91,20785767.95,36479560.3,26581249.02,32231068.50892857
2022-09-26,35964259.6,35964259.6,0,9,2022,0,0,True,False,False,False,59822792.21,29059484.09,35081889.36,32157966.771428574,33412361.572142858,59822792.21,29059484.09,35081889.36,32157966.771428566,33412361.572142858
2022-09-27,30958182.38,30958182.38,1,9,2022,0,0,True,False,False,False,35964259.6,16007126.91,28637760.83,33144363.27285714,33467880.55035714,35964259.6,16007126.91,28637760.83,33144363.272857137,33467880.550357144
2022-09-28,22015053.79,22015053.79,2,9,2022,0,0,True,False,False,False,30958182.38,25254539.9,31507749.39,35280228.339999996,32973738.286071427,30958182.38,25254539.9,31507749.39,35280228.339999996,32973738.286071427
