order_id,customer_id,product_id,product_name,category,unit_price,quantity,line_value
O0015867,C03962,5c442dc1-c667-4a22-b063-51f417fff385,unknown,Chưa rõ,99000,1,99000
O0015867,C03962,a0f19895-e025-4c9c-8cea-ba64c4207418,unknown,Chưa rõ,158000,1,158000
O0015868,C03962,7a02f253-07c1-4f25-a171-3607b8fb5d3a,unknown,Chưa rõ,298000,1,298000
O0015869,C03962,cfd03bb1-7607-4f84-ab3b-a59ab7be6349,unknown,Chưa rõ,56000,2,112000
O0015869,C03962,fb1c1b39-78d0-4930-92a1-e65e72e6460f,unknown,Chưa rõ,129000,1,129000
O0015870,C03962,f7235c62-c436-4f85-b7b5-d5bbf903d0d2,unknown,Chưa rõ,188000,1,188000
O0015871,C03962,7f9d30c3-dcc2-4571-a427-6e1d1c4159a1,unknown,Chưa rõ,106000,2,212000
O0015871,C03962,aed8d280-3acd-4ec8-ac52-b60da87f6a95,unknown,Chưa rõ,50000,2,100000
O0015871,C03962,55349f36-9244-438a-b5f9-3ac5b18b1f2f,unknown,Chưa rõ,263000,2,526000
O0015871,C03962,3b8bb134-fbba-42c0-bd97-6ee479b5bf5b,unknown,Chưa rõ,152000,2,304000
O0015871,C03962,5cc6f248-00ff-4528-a325-1ebd742d12ec,unknown,Chưa rõ,189000,1,189000
O0015872,C03962,dbada5a6-817c-48dd-841d-f327e42cd01a,unknown,Chưa rõ,625000,1,625000
O0015872,C03962,f69486de-3d25-42e6-b2ae-a28eb57b086b,unknown,Chưa rõ,266000,1,266000
O0015872,C03962,e72e0263-cfec-41e6-83da-de623a7af1e5,unknown,Chưa rõ,118000,1,118000
O0015872,C03962,3b8bb134-fbba-42c0-bd97-6ee479b5bf5b,unknown,Chưa rõ,152000,1,152000
O0015873,C03962,3a1d945b-f3aa-46c1-8353-b6873599406e,unknown,Chưa rõ,187000,2,374000
O0015874,C03962,f7235c62-c436-4f85-b7b5-d5bbf903d0d2,unknown,Chưa rõ,188000,1,188000
O0015875,C03962,3b8bb134-fbba-42c0-bd97-6ee479b5bf5b,unknown,Chưa rõ,152000,1,152000
O0015876,C03962,a1825861-3d16-4853-ad20-8edbd11d45a0,unknown,Chưa rõ,78000,1,78000
O0015877,C03962,fad509cd-e996-4f54-b9f8-6359d05c0be1,unknown,Chưa rõ,174000,1,174000
O0015877,C03962,fad509cd-e996-4f54-b9f8-6359d05c0be1,unknown,Chưa rõ,174000,1,174000
O0015877,C03962,3fb5fc7c-6c10-486f-8ea7-7aa2259c7ffa,unknown,Chưa rõ,245000,1,245000
O0015877,C03962,17568161-76b2-42cf-a4d4-80dece7cfca1,unknown,Chưa rõ,154000,1,154000
O0015878,C03962,f69486de-3d25-42e6-b2ae-a28eb57b086b,unknown,Chưa rõ,266000,1,266000
O0015878,C03962,1897e1c5-4b2a-4125-ba70-f06507987f1a,unknown,Chưa rõ,116000,2,232000
O0015879,C03962,135e4a5f-64c4-405c-aa58-506e6cc471e4,unknown,Chưa rõ,249000,2,498000
O0015880,C03963,a383e733-de38-45df-903f-88acfda615d1,unknown,Chưa rõ,90000,1,90000
O0015880,C03963,3fb5fc7c-6c10-486f-8ea7-7aa2259c7ffa,unknown,Chưa rõ,245000,1,245000
O0015880,C03963,44f5371d-715d-4f55-a2ed-42ea04c4954d,unknown,Chưa rõ,90000,2,180000
O0015880,C03963,9dd75fca-4892-4423-852c-e76d8598f478,unknown,Chưa rõ,193000,1,193000
O0015881,C03964,ea66a53a-9c4c-4396-8d82-0cb99725baf8,unknown,Chưa rõ,189000,1,189000
O0015882,C03964,5c442dc1-c667-4a22-b063-51f417fff385,unknown,Chưa rõ,99000,1,99000
O0015882,C03964,53e4d7ed-cace-4bd5-88a7-8faaeee63b22,unknown,Chưa rõ,263000,1,263000
O0015882,C03964,5c442dc1-c667-4a22-b063-51f417fff385,unknown,Chưa rõ,99000,2,198000
O0015882,C03964,21085931-e053-4570-a707-ea6ed4abbefb,unknown,Chưa rõ,49000,2,98000
O0015882,C03964,1897e1c5-4b2a-4125-ba70-f06507987f1a,unknown,Chưa rõ,116000,1,116000
O0015883,C03964,109c5523-b1a1-44a2-aa21-3eb131e7ccaf,unknown,Chưa rõ,257000,1,257000
O0015883,C03964,a55a0808-24d5-4157-86c7-4837c61122c6,unknown,Chưa rõ,65000,2,130000
O0015884,C03964,abb0c850-3fc1-4f03-acd3-ce8a38d26e69,unknown,Chưa rõ,249000,2,498000
O0015884,C03964,e75be2cc-dfde-44d1-a15b-47a1c93ae53d,unknown,Chưa rõ,175000,1,175000
O0015884,C03964,6ad8da4d-2a12-462e-8f10-f584db89a949,unknown,Chưa rõ,130000,1,130000
O0015885,C03964,3aaaa540-28cb-491c-b678-d134120aaa06,unknown,Chưa rõ,109000,2,218000
O0015886,C03964,135e4a5f-64c4-405c-aa58-506e6cc471e4,unknown,Chưa rõ,249000,1,249000
O0015887,C03964,a4d149f4-a9df-42f2-8013-538b2205ea35,unknown,Chưa rõ,215000,1,215000
O0015888,C03964,21085931-e053-4570-a707-ea6ed4abbefb,unknown,Chưa rõ,49000,1,49000
O0015889,C03964,f7235c62-c436-4f85-b7b5-d5bbf903d0d2,unknown,Chưa rõ,188000,2,376000
O0015889,C03964,dbada5a6-817c-48dd-841d-f327e42cd01a,unknown,Chưa rõ,625000,2,1250000
O0015889,C03964,a1825861-3d16-4853-ad20-8edbd11d45a0,unknown,Chưa rõ,78000,1,78000
O0015889,C03964,dde87a59-2f8d-4102-bf1c-6426cac29c72,unknown,Chưa rõ,48000,1,48000
O0015889,C03964,8c770142-8811-4081-9660-98635c83f120,unknown,Chưa rõ,90000,1,90000
O0015890,C03964,ff0a6e33-a51c-498b-88f5-92f2a334ec22,unknown,Chưa rõ,68000,1,68000
O0015890,C03964,63f31897-3b50-47ce-97c5-616b6039ab6b,unknown,Chưa rõ,69000,1,69000
O0015891,C03964,07d8197e-c38c-40c8-85da-6fd68a3ba29a,unknown,Chưa rõ,69000,1,69000
O0015892,C03964,1897e1c5-4b2a-4125-ba70-f06507987f1a,unknown,Chưa rõ,116000,1,116000
O0015892,C03964,e75be2cc-dfde-44d1-a15b-47a1c93ae53d,unknown,Chưa rõ,175000,2,350000
O0015893,C03964,d2058b82-e132-4211-90bf-76a47f24bd9d,unknown,Chưa rõ,158000,2,316000
O0015894,C03964,5c442dc1-c667-4a22-b063-51f417fff385,unknown,Chưa rõ,99000,2,198000
O0015895,C03964,4fa39a2b-21eb-46e6-a3f3-6f8f0d018d2a,unknown,Chưa rõ,147000,1,147000
O0015895,C03964,26ce5d00-3e81-4d24-8c3c-2404591ad5af,unknown,Chưa rõ,125000,2,250000
O0015895,C03964,a0f19895-e025-4c9c-8cea-ba64c4207418,unknown,Chưa rõ,158000,1,158000
O0015895,C03964,b2bd340d-0f14-409c-9ac2-50cc7536c811,unknown,Chưa rõ,182000,1,182000
O0015895,C03964,05be89b5-9c51-453a-a556-88bf7bff2017,unknown,Chưa rõ,90000,1,90000
O0015896,C03964,17568161-76b2-42cf-a4d4-80dece7cfca1,unknown,Chưa rõ,154000,1,154000
O0015896,C03964,abb0c850-3fc1-4f03-acd3-ce8a38d26e69,unknown,Chưa rõ,249000,1,249000
O0015897,C03965,1897e1c5-4b2a-4125-ba70-f06507987f1a,unknown,Chưa rõ,116000,2,232000
O0015897,C03965,644aa450-2679-436b-8cab-9a40cbaa8c15,unknown,Chưa rõ,181000,2,362000
O0015897,C03965,075fed30-08ae-44d6-b68b-432e3a4cf84a,unknown,Chưa rõ,27000,1,27000
O0015898,C03966,56fd68b4-67ea-4cb8-a765-e26749f49250,unknown,Chưa rõ,198000,1,198000
O0015899,C03966,135e4a5f-64c4-405c-aa58-506e6cc471e4,unknown,Chưa rõ,249000,1,249000
O0015900,C03967,b9273a6d-1caf-46ac-973d-f67fceddd599,unknown,Chưa rõ,30000,1,30000
O0015900,C03967,a0f19895-e025-4c9c-8cea-ba64c4207418,unknown,Chưa rõ,158000,1,158000
O0015901,C03968,b9273a6d-1caf-46ac-973d-f67fceddd599,unknown,Chưa rõ,30000,1,30000
O0015901,C03968,be44ad66-8334-4dd4-b7ca-5c930f43d001,unknown,Chưa rõ,138000,1,138000
O0015902,C03968,6ad8da4d-2a12-462e-8f10-f584db89a949,unknown,Chưa rõ,130000,1,130000
O0015902,C03968,9f861767-0564-4b64-b335-3f5c5de4b54f,unknown,Chưa rõ,167000,2,334000
O0015902,C03968,fe6f6861-0ea9-4e12-957c-9d1a1aecb195,unknown,Chưa rõ,263000,1,263000
O0015902,C03968,df83e309-3a6e-477b-b92e-fe9fda974a1e,unknown,Chưa rõ,141000,1,141000
O0015902,C03968,aed8d280-3acd-4ec8-ac52-b60da87f6a95,unknown,Chưa rõ,50000,1,50000
O0015902,C03968,ea66a53a-9c4c-4396-8d82-0cb99725baf8,unknown,Chưa rõ,189000,1,189000
O0015902,C03968,b201553d-821d-482b-85ce-18fbaea91c8a,unknown,Chưa rõ,249000,1,249000
O0015902,C03968,63f31897-3b50-47ce-97c5-616b6039ab6b,unknown,Chưa rõ,69000,2,138000
O0015902,C03968,abb0c850-3fc1-4f03-acd3-ce8a38d26e69,unknown,Chưa rõ,249000,1,249000
O0015903,C03968,0e22f933-bf79-4b28-87df-d0960351caa2,unknown,Chưa rõ,108000,1,108000
O0015903,C03968,9f861767-0564-4b64-b335-3f5c5de4b54f,unknown,Chưa rõ,167000,1,167000
O0015903,C03968,1897e1c5-4b2a-4125-ba70-f06507987f1a,unknown,Chưa rõ,116000,1,116000
O0015903,C03968,21085931-e053-4570-a707-ea6ed4abbefb,unknown,Chưa rõ,49000,1,49000
O0015903,C03968,fb1c1b39-78d0-4930-92a1-e65e72e6460f,unknown,Chưa rõ,129000,1,129000
O0015904,C03968,fb1c1b39-78d0-4930-92a1-e65e72e6460f,unknown,Chưa rõ,129000,1,129000
O0015905,C03968,b7132765-513a-4c2b-a7f8-f65edf8c121d,unknown,Chưa rõ,175000,1,175000
O0015905,C03968,11331b1e-e348-4b21-9f7d-8c9bbfb343c9,unknown,Chưa rõ,139000,2,278000
O0015905,C03968,abb0c850-3fc1-4f03-acd3-ce8a38d26e69,unknown,Chưa rõ,249000,1,249000
O0015906,C03968,abb0c850-3fc1-4f03-acd3-ce8a38d26e69,unknown,Chưa rõ,249000,1,249000
O0015906,C03968,73c00873-28a5-400c-8fe2-72abb6cf1137,unknown,Chưa rõ,257000,1,257000
O0015906,C03968,a1423d7b-e7e7-46b3-84cd-9cc686567fc6,unknown,Chưa rõ,147000,1,147000
O0015906,C03968,26ce5d00-3e81-4d24-8c3c-2404591ad5af,unknown,Chưa rõ,125000,1,125000
O0015907,C03969,b2bd340d-0f14-409c-9ac2-50cc7536c811,unknown,Chưa rõ,182000,1,182000
O0015907,C03969,a73ac20b-875e-4424-aa02-a332306219da,unknown,Chưa rõ,311000,1,311000
O0015908,C03969,871f690b-de88-4672-8653-bfb7b62d3020,unknown,Chưa rõ,267000,1,267000
O0015908,C03969,1b91f860-0937-4540-8b2c-aaf8d18c0034,unknown,Chưa rõ,77000,1,77000
O0015908,C03969,c482e41e-8b28-4dcd-a117-ef3b3a06fb20,unknown,Chưa rõ,90000,1,90000
O0015909,C03969,63f31897-3b50-47ce-97c5-616b6039ab6b,unknown,Chưa rõ,69000,1,69000
O0015909,C03969,d2058b82-e132-4211-90bf-76a47f24bd9d,unknown,Chưa rõ,158000,2,316000
O0015909,C03969,a1825861-3d16-4853-ad20-8edbd11d45a0,unknown,Chưa rõ,78000,2,156000
O0015909,C03969,55349f36-9244-438a-b5f9-3ac5b18b1f2f,unknown,Chưa rõ,263000,2,526000
O0015909,C03969,3a1d945b-f3aa-46c1-8353-b6873599406e,unknown,Chưa rõ,187000,2,374000
O0015910,C03970,fad509cd-e996-4f54-b9f8-6359d05c0be1,unknown,Chưa rõ,174000,1,174000
O0015911,C03970,3aaaa540-28cb-491c-b678-d134120aaa06,unknown,Chưa rõ,109000,2,218000
O0015912,C03971,5f725e60-c9aa-45d8-a115-055c0c2ccfcb,unknown,Chưa rõ,230000,1,230000
O0015912,C03971,1b91f860-0937-4540-8b2c-aaf8d18c0034,unknown,Chưa rõ,77000,2,154000
O0015912,C03971,ea6ecdd7-e7e7-4668-b374-7f2f47423ac2,unknown,Chưa rõ,311000,1,311000
O0015913,C03972,a4d149f4-a9df-42f2-8013-538b2205ea35,unknown,Chưa rõ,215000,1,215000
O0015913,C03972,075fed30-08ae-44d6-b68b-432e3a4cf84a,unknown,Chưa rõ,27000,1,27000
O0015914,C03972,df83e309-3a6e-477b-b92e-fe9fda974a1e,unknown,Chưa rõ,141000,1,141000
O0015914,C03972,1897e1c5-4b2a-4125-ba70-f06507987f1a,unknown,Chưa rõ,116000,1,116000
O0015914,C03972,3b8bb134-fbba-42c0-bd97-6ee479b5bf5b,unknown,Chưa rõ,152000,1,152000
O0015914,C03972,b2bd340d-0f14-409c-9ac2-50cc7536c811,unknown,Chưa rõ,182000,1,182000
O0015915,C03972,b7132765-513a-4c2b-a7f8-f65edf8c121d,unknown,Chưa rõ,175000,1,175000
O0015915,C03972,2e587a68-3fb9-4d80-8514-9201083cf532,unknown,Chưa rõ,272000,2,544000
O0015916,C03972,df83e309-3a6e-477b-b92e-fe9fda974a1e,unknown,Chưa rõ,141000,2,282000
O0015917,C03972,c482e41e-8b28-4dcd-a117-ef3b3a06fb20,unknown,Chưa rõ,90000,1,90000
O0015917,C03972,d05d6e4c-26c1-4d70-bd5e-c54c228d426d,unknown,Chưa rõ,132000,1,132000
O0015917,C03972,d05d6e4c-26c1-4d70-bd5e-c54c228d426d,unknown,Chưa rõ,132000,2,264000
O0015917,C03972,dbd67070-b6e6-49aa-abce-e577eee4c7c4,unknown,Chưa rõ,77000,1,77000
O0015917,C03972,7a02f253-07c1-4f25-a171-3607b8fb5d3a,unknown,Chưa rõ,298000,1,298000
O0015918,C03972,fad509cd-e996-4f54-b9f8-6359d05c0be1,unknown,Chưa rõ,174000,1,174000
O0015919,C03973,5cc6f248-00ff-4528-a325-1ebd742d12ec,unknown,Chưa rõ,189000,2,378000
O0015919,C03973,dbada5a6-817c-48dd-841d-f327e42cd01a,unknown,Chưa rõ,625000,1,625000
O0015920,C03973,26ce5d00-3e81-4d24-8c3c-2404591ad5af,unknown,Chưa rõ,125000,1,125000
O0015921,C03973,d05d6e4c-26c1-4d70-bd5e-c54c228d426d,unknown,Chưa rõ,132000,1,132000
O0015921,C03973,5c442dc1-c667-4a22-b063-51f417fff385,unknown,Chưa rõ,99000,1,99000
O0015922,C03973,df075bd3-113d-4c8f-a016-0d52be6f4a5c,unknown,Chưa rõ,108000,1,108000
O0015923,C03973,7c5c7aee-7f2a-4554-9682-dd7291ebb33e,unknown,Chưa rõ,248000,1,248000
O0015924,C03973,f8cca01d-7e32-4ef7-ae65-cf6214a3ed01,unknown,Chưa rõ,127000,1,127000
O0015924,C03973,7f9d30c3-dcc2-4571-a427-6e1d1c4159a1,unknown,Chưa rõ,106000,2,212000
O0015925,C03973,0e319247-8c70-46a0-91b4-8dd8eefd4c85,unknown,Chưa rõ,307000,1,307000
O0015926,C03974,abb0c850-3fc1-4f03-acd3-ce8a38d26e69,unknown,Chưa rõ,249000,1,249000
O0015927,C03974,53e4d7ed-cace-4bd5-88a7-8faaeee63b22,unknown,Chưa rõ,263000,1,263000
O0015927,C03974,55349f36-9244-438a-b5f9-3ac5b18b1f2f,unknown,Chưa rõ,263000,1,263000
O0015927,C03974,2a4632dd-277f-4872-8a81-d90febc80b85,unknown,Chưa rõ,159000,1,159000
O0015928,C03975,df83e309-3a6e-477b-b92e-fe9fda974a1e,unknown,Chưa rõ,141000,1,141000
O0015929,C03975,4cc15b70-4c0e-4e41-9abf-e83cd0fbd96a,unknown,Chưa rõ,140000,1,140000
O0015929,C03975,a4d149f4-a9df-42f2-8013-538b2205ea35,unknown,Chưa rõ,215000,1,215000
O0015930,C03975,abb0c850-3fc1-4f03-acd3-ce8a38d26e69,unknown,Chưa rõ,249000,1,249000
O0015930,C03975,aed8d280-3acd-4ec8-ac52-b60da87f6a95,unknown,Chưa rõ,50000,1,50000
O0015930,C03975,abb0c850-3fc1-4f03-acd3-ce8a38d26e69,unknown,Chưa rõ,249000,1,249000
O0015931,C03976,d2058b82-e132-4211-90bf-76a47f24bd9d,unknown,Chưa rõ,158000,1,158000
O0015931,C03976,a1423d7b-e7e7-46b3-84cd-9cc686567fc6,unknown,Chưa rõ,147000,1,147000
O0015932,C03976,21085931-e053-4570-a707-ea6ed4abbefb,unknown,Chưa rõ,49000,1,49000
O0015933,C03976,aed8d280-3acd-4ec8-ac52-b60da87f6a95,unknown,Chưa rõ,50000,2,100000
O0015933,C03976,07d8197e-c38c-40c8-85da-6fd68a3ba29a,unknown,Chưa rõ,69000,1,69000
O0015933,C03976,56fd68b4-67ea-4cb8-a765-e26749f49250,unknown,Chưa rõ,198000,1,198000
O0015934,C03976,0e22f933-bf79-4b28-87df-d0960351caa2,unknown,Chưa rõ,108000,2,216000
O0015934,C03976,abb0c850-3fc1-4f03-acd3-ce8a38d26e69,unknown,Chưa rõ,249000,1,249000
O0015934,C03976,9f861767-0564-4b64-b335-3f5c5de4b54f,unknown,Chưa rõ,167000,2,334000
O0015934,C03976,11e9c8f3-8f7a-47d6-87eb-09941479e3e8,unknown,Chưa rõ,261000,1,261000
O0015935,C03977,fe6f6861-0ea9-4e12-957c-9d1a1aecb195,unknown,Chưa rõ,263000,1,263000
O0015936,C03977,dbada5a6-817c-48dd-841d-f327e42cd01a,unknown,Chưa rõ,625000,2,1250000
O0015936,C03977,a4d149f4-a9df-42f2-8013-538b2205ea35,unknown,Chưa rõ,215000,1,215000
O0015936,C03977,c6d0db78-3341-4615-918d-57439dfb047c,unknown,Chưa rõ,215000,1,215000
O0015937,C03977,136a08eb-9c63-4acd-942b-d17973838985,unknown,Chưa rõ,625000,1,625000
O0015938,C03977,f69486de-3d25-42e6-b2ae-a28eb57b086b,unknown,Chưa rõ,266000,2,532000
O0015938,C03977,31e91034-0552-4ddd-ac09-093e9df18b1d,unknown,Chưa rõ,139000,1,139000
O0015939,C03977,7a02f253-07c1-4f25-a171-3607b8fb5d3a,unknown,Chưa rõ,298000,1,298000
O0015939,C03977,19329c16-6550-4b78-8ef3-4d8bb13da066,unknown,Chưa rõ,59000,1,59000
O0015939,C03977,31e91034-0552-4ddd-ac09-093e9df18b1d,unknown,Chưa rõ,139000,1,139000
O0015940,C03977,644aa450-2679-436b-8cab-9a40cbaa8c15,unknown,Chưa rõ,181000,1,181000
O0015940,C03977,5d7a9faa-ce20-4bad-97aa-00dcd2e8224d,unknown,Chưa rõ,110000,1,110000
O0015940,C03977,df075bd3-113d-4c8f-a016-0d52be6f4a5c,unknown,Chưa rõ,108000,1,108000
O0015941,C03977,17fe8044-360f-46df-8db7-716f265a392d,unknown,Chưa rõ,239000,2,478000
O0015942,C03977,8c770142-8811-4081-9660-98635c83f120,unknown,Chưa rõ,90000,1,90000
O0015942,C03977,aed8d280-3acd-4ec8-ac52-b60da87f6a95,unknown,Chưa rõ,50000,1,50000
O0015943,C03977,1897e1c5-4b2a-4125-ba70-f06507987f1a,unknown,Chưa rõ,116000,1,116000
O0015944,C03977,21085931-e053-4570-a707-ea6ed4abbefb,unknown,Chưa rõ,49000,1,49000
O0015944,C03977,b623c7ec-bfa1-4be0-a1b6-8838ed7a8e49,unknown,Chưa rõ,49000,1,49000
O0015945,C03977,e75be2cc-dfde-44d1-a15b-47a1c93ae53d,unknown,Chưa rõ,175000,1,175000
O0015946,C03977,19329c16-6550-4b78-8ef3-4d8bb13da066,unknown,Chưa rõ,59000,2,118000
O0015947,C03977,5c442dc1-c667-4a22-b063-51f417fff385,unknown,Chưa rõ,99000,2,198000
O0015947,C03977,a383e733-de38-45df-903f-88acfda615d1,unknown,Chưa rõ,90000,1,90000
O0015948,C03977,fe6f6861-0ea9-4e12-957c-9d1a1aecb195,unknown,Chưa rõ,263000,1,263000
O0015949,C03977,109c5523-b1a1-44a2-aa21-3eb131e7ccaf,unknown,Chưa rõ,257000,2,514000
O0015949,C03977,53e4d7ed-cace-4bd5-88a7-8faaeee63b22,unknown,Chưa rõ,263000,1,263000
O0015949,C03977,e72e0263-cfec-41e6-83da-de623a7af1e5,unknown,Chưa rõ,118000,1,118000
O0015949,C03977,a1423d7b-e7e7-46b3-84cd-9cc686567fc6,unknown,Chưa rõ,147000,1,147000
O0015950,C03977,17fe8044-360f-46df-8db7-716f265a392d,unknown,Chưa rõ,239000,1,239000
O0015950,C03977,f69486de-3d25-42e6-b2ae-a28eb57b086b,unknown,Chưa rõ,266000,1,266000
O0015951,C03977,a5cf50d7-54e7-4d9b-ae92-dbc311d791be,unknown,Chưa rõ,88000,1,88000
O0015952,C03977,ea6ecdd7-e7e7-4668-b374-7f2f47423ac2,unknown,Chưa rõ,311000,1,311000
O0015953,C03977,e72e0263-cfec-41e6-83da-de623a7af1e5,unknown,Chưa rõ,118000,1,118000
O0015954,C03977,a5cf50d7-54e7-4d9b-ae92-dbc311d791be,unknown,Chưa rõ,88000,1,88000
O0015954,C03977,ea66a53a-9c4c-4396-8d82-0cb99725baf8,unknown,Chưa rõ,189000,2,378000
O0015955,C03978,379c2994-cba9-459f-843d-d404dc595c1c,unknown,Chưa rõ,182000,1,182000
O0015955,C03978,11e9c8f3-8f7a-47d6-87eb-09941479e3e8,unknown,Chưa rõ,261000,1,261000
O0015955,C03978,a1423d7b-e7e7-46b3-84cd-9cc686567fc6,unknown,Chưa rõ,147000,1,147000
O0015955,C03978,55349f36-9244-438a-b5f9-3ac5b18b1f2f,unknown,Chưa rõ,263000,1,263000
O0015956,C03979,26ce5d00-3e81-4d24-8c3c-2404591ad5af,unknown,Chưa rõ,125000,1,125000
O0015957,C03980,dbada5a6-817c-48dd-841d-f327e42cd01a,unknown,Chưa rõ,625000,1,625000
O0015957,C03980,ab38c530-f595-46fd-87db-a566d7f1d7f0,unknown,Chưa rõ,278000,2,556000
O0015958,C03980,abb0c850-3fc1-4f03-acd3-ce8a38d26e69,unknown,Chưa rõ,249000,1,249000
O0015959,C03981,17568161-76b2-42cf-a4d4-80dece7cfca1,unknown,Chưa rõ,154000,1,154000
O0015959,C03981,a383e733-de38-45df-903f-88acfda615d1,unknown,Chưa rõ,90000,1,90000
O0015960,C03982,6ad8da4d-2a12-462e-8f10-f584db89a949,unknown,Chưa rõ,130000,1,130000
O0015960,C03982,dbada5a6-817c-48dd-841d-f327e42cd01a,unknown,Chưa rõ,625000,1,625000
O0015960,C03982,3a1d945b-f3aa-46c1-8353-b6873599406e,unknown,Chưa rõ,187000,1,187000
O0015961,C03983,135e4a5f-64c4-405c-aa58-506e6cc471e4,unknown,Chưa rõ,249000,1,249000
O0015961,C03983,a5cf50d7-54e7-4d9b-ae92-dbc311d791be,unknown,Chưa rõ,88000,1,88000
O0015962,C03983,21085931-e053-4570-a707-ea6ed4abbefb,unknown,Chưa rõ,49000,1,49000
O0015962,C03983,388c3598-c2c0-435a-9ef4-41329cec0a04,unknown,Chưa rõ,69000,1,69000
O0015963,C03983,89377be7-b971-415c-8f6f-b2415d9840b5,unknown,Chưa rõ,86000,2,172000
O0015963,C03983,a383e733-de38-45df-903f-88acfda615d1,unknown,Chưa rõ,90000,1,90000
O0015963,C03983,f36f27a8-40c5-4e54-8098-f86c8717c255,unknown,Chưa rõ,167000,1,167000
O0015963,C03983,31e91034-0552-4ddd-ac09-093e9df18b1d,unknown,Chưa rõ,139000,2,278000
O0015963,C03983,dbd67070-b6e6-49aa-abce-e577eee4c7c4,unknown,Chưa rõ,77000,1,77000
O0015964,C03983,c6d0db78-3341-4615-918d-57439dfb047c,unknown,Chưa rõ,215000,1,215000
O0015965,C03983,8cdc805a-c904-48d3-8fa0-85d3d5188654,unknown,Chưa rõ,67000,2,134000
O0015966,C03983,abb0c850-3fc1-4f03-acd3-ce8a38d26e69,unknown,Chưa rõ,249000,1,249000
O0015966,C03983,3aaaa540-28cb-491c-b678-d134120aaa06,unknown,Chưa rõ,109000,1,109000
O0015966,C03983,ad73b470-ddb4-4a25-ae1a-0faddd711978,unknown,Chưa rõ,189000,1,189000
O0015966,C03983,644aa450-2679-436b-8cab-9a40cbaa8c15,unknown,Chưa rõ,181000,1,181000
O0015967,C03983,f36f27a8-40c5-4e54-8098-f86c8717c255,unknown,Chưa rõ,167000,1,167000
O0015968,C03983,075fed30-08ae-44d6-b68b-432e3a4cf84a,unknown,Chưa rõ,27000,1,27000
O0015968,C03983,df83e309-3a6e-477b-b92e-fe9fda974a1e,unknown,Chưa rõ,141000,1,141000
O0015968,C03983,109c5523-b1a1-44a2-aa21-3eb131e7ccaf,unknown,Chưa rõ,257000,1,257000
O0015969,C03983,3a1d945b-f3aa-46c1-8353-b6873599406e,unknown,Chưa rõ,187000,1,187000
O0015969,C03983,df075bd3-113d-4c8f-a016-0d52be6f4a5c,unknown,Chưa rõ,108000,1,108000
O0015970,C03983,89377be7-b971-415c-8f6f-b2415d9840b5,unknown,Chưa rõ,86000,2,172000
O0015970,C03983,a4d149f4-a9df-42f2-8013-538b2205ea35,unknown,Chưa rõ,215000,2,430000
O0015970,C03983,a4d149f4-a9df-42f2-8013-538b2205ea35,unknown,Chưa rõ,215000,2,430000
O0015970,C03983,a4d149f4-a9df-42f2-8013-538b2205ea35,unknown,Chưa rõ,215000,1,215000
O0015970,C03983,a383e733-de38-45df-903f-88acfda615d1,unknown,Chưa rõ,90000,1,90000
O0015971,C03983,21085931-e053-4570-a707-ea6ed4abbefb,unknown,Chưa rõ,49000,2,98000
O0015971,C03983,fbb02042-1787-4407-bc42-ecc3984289b7,unknown,Chưa rõ,108000,1,108000
O0015971,C03983,56fd68b4-67ea-4cb8-a765-e26749f49250,unknown,Chưa rõ,198000,2,396000
O0015972,C03983,f69486de-3d25-42e6-b2ae-a28eb57b086b,unknown,Chưa rõ,266000,1,266000
O0015973,C03983,8666b065-2845-428d-899c-9ff9ae7ba2a7,unknown,Chưa rõ,195000,1,195000
O0015973,C03983,3b8bb134-fbba-42c0-bd97-6ee479b5bf5b,unknown,Chưa rõ,152000,2,304000
O0015973,C03983,a5cf50d7-54e7-4d9b-ae92-dbc311d791be,unknown,Chưa rõ,88000,1,88000
O0015973,C03983,4fa39a2b-21eb-46e6-a3f3-6f8f0d018d2a,unknown,Chưa rõ,147000,1,147000
O0015974,C03984,ad73b470-ddb4-4a25-ae1a-0faddd711978,unknown,Chưa rõ,189000,1,189000
O0015975,C03984,416cfc8b-e788-464b-b20f-41f4dce7811f,unknown,Chưa rõ,112000,1,112000
O0015976,C03984,24c2bc58-6ee6-4a44-8e58-83992fe0566b,unknown,Chưa rõ,56000,1,56000
O0015976,C03984,defc18a5-94dc-41ca-a6a9-95025992497c,unknown,Chưa rõ,78000,1,78000
O0015977,C03984,0e319247-8c70-46a0-91b4-8dd8eefd4c85,unknown,Chưa rõ,307000,1,307000
O0015977,C03984,379c2994-cba9-459f-843d-d404dc595c1c,unknown,Chưa rõ,182000,1,182000
O0015977,C03984,54ca5478-c63e-44c9-8819-435d2f2589a5,unknown,Chưa rõ,149000,2,298000
O0015977,C03984,5cc6f248-00ff-4528-a325-1ebd742d12ec,unknown,Chưa rõ,189000,2,378000
O0015978,C03984,fad509cd-e996-4f54-b9f8-6359d05c0be1,unknown,Chưa rõ,174000,1,174000
O0015978,C03984,136a08eb-9c63-4acd-942b-d17973838985,unknown,Chưa rõ,625000,2,1250000
O0015979,C03984,b7132765-513a-4c2b-a7f8-f65edf8c121d,unknown,Chưa rõ,175000,1,175000
O0015979,C03984,420e1b2d-96fe-491a-9bcb-838937ccac78,unknown,Chưa rõ,258000,1,258000
