customer_id,first_purchase_date,acquisition_channel,campaign_type,acquisition_cost,recency,frequency_90d,monetary_90d,avg_order_value,product_diversity,return_rate,email_open_rate,support_ticket_count,CLV_target,money_unit_note
C04260,2025-04-27,Meta,Retargeting,3.07,129,2,457830.47,228915.24,1,0.0,0.49,0,988994.08,same unit as product_data_base.price_current
C04261,2024-03-15,Google,Prospecting,12.65,641,1,698631.22,698631.22,1,0.0,0.29,0,419178.73,same unit as product_data_base.price_current
C04262,2024-12-29,Google,Prospecting,19.91,352,1,419015.89,419015.89,1,0.13,0.42,0,251409.54,same unit as product_data_base.price_current
C04263,2025-07-29,Google,Prospecting,17.01,7,5,4292320.11,858464.02,1,0.3,0.35,1,12896700.05,same unit as product_data_base.price_current
C04264,2023-06-13,Direct,Organic,0.0,722,14,7499602.84,535685.92,1,0.0,0.36,1,4499761.7,same unit as product_data_base.price_current
C04265,2023-05-28,Affiliate,Prospecting,8.59,886,2,284589.45,142294.72,1,0.32,0.29,0,170753.67,same unit as product_data_base.price_current
C04266,2023-10-21,Google,Prospecting,11.97,708,7,4847847.57,692549.65,1,0.0,0.37,0,2908708.54,same unit as product_data_base.price_current
C04267,2023-07-14,Google,Prospecting,7.19,703,16,9470298.89,591893.68,1,0.28,0.33,4,5682179.33,same unit as product_data_base.price_current
C04268,2024-10-24,Meta,Prospecting,14.3,295,7,2689896.26,384270.89,1,0.09,0.4,2,1613937.76,same unit as product_data_base.price_current
C04269,2024-04-24,Email,Retargeting,1.1,601,1,1864043.36,1864043.36,1,0.0,0.35,0,1118426.02,same unit as product_data_base.price_current
C04270,2023-05-03,Email,Retargeting,2.22,900,1,637093.03,637093.03,1,0.0,0.34,0,382255.82,same unit as product_data_base.price_current
C04271,2024-11-29,Email,Retargeting,1.09,382,1,285235.72,285235.72,1,0.0,0.39,0,171141.43,same unit as product_data_base.price_current
C04272,2025-08-22,Meta,Prospecting,12.1,7,5,2222914.34,444582.87,1,0.45,0.32,1,6009350.2,same unit as product_data_base.price_current
C04273,2024-10-22,Direct,Organic,0.0,267,2,1394779.04,697389.52,1,0.0,0.48,0,836867.42,same unit as product_data_base.price_current
C04274,2024-12-10,Meta,Retargeting,11.15,371,1,1096500.48,1096500.48,1,0.04,0.23,0,657900.29,same unit as product_data_base.price_current
C04275,2024-01-31,Email,Retargeting,1.97,481,11,6805563.22,618687.57,1,0.0,0.54,0,4083337.93,same unit as product_data_base.price_current
C04276,2025-06-30,Email,Retargeting,1.16,3,3,2489097.82,829699.27,1,0.13,0.6,0,15609956.45,same unit as product_data_base.price_current
C04277,2025-10-01,Email,Retargeting,2.2,76,1,390072.76,390072.76,1,0.1,0.78,0,1032437.79,same unit as product_data_base.price_current
C04278,2023-11-13,Google,Retargeting,6.5,764,1,503707.29,503707.29,1,0.21,0.09,0,302224.38,same unit as product_data_base.price_current
C04279,2024-11-11,Google,Prospecting,10.48,400,1,173680.12,173680.12,1,0.23,0.22,0,104208.07,same unit as product_data_base.price_current
C04280,2024-05-09,Meta,Retargeting,6.07,520,4,1712133.88,428033.47,1,0.09,0.24,0,1027280.33,same unit as product_data_base.price_current
C04281,2024-07-09,Direct,Organic,0.0,356,10,5699526.07,569952.61,1,0.0,0.31,0,3419715.64,same unit as product_data_base.price_current
C04282,2024-09-01,Meta,Retargeting,9.72,471,1,276009.89,276009.89,1,0.0,0.15,0,165605.94,same unit as product_data_base.price_current
C04283,2023-04-19,Google,Prospecting,20.23,819,5,2652278.28,530455.66,1,0.26,0.3,0,1591366.97,same unit as product_data_base.price_current
C04284,2024-01-07,Meta,Prospecting,11.91,709,1,214628.89,214628.89,1,0.16,0.17,0,128777.33,same unit as product_data_base.price_current
C04285,2025-05-04,Direct,Organic,0.0,146,5,2133082.8,426616.56,1,0.07,0.43,0,3280543.58,same unit as product_data_base.price_current
C04286,2024-09-07,Google,Prospecting,7.51,360,3,2386500.29,795500.1,1,0.0,0.37,0,1431900.18,same unit as product_data_base.price_current
C04287,2025-02-06,Email,Retargeting,2.39,313,1,138765.35,138765.35,1,0.0,0.6,0,83259.21,same unit as product_data_base.price_current
C04288,2023-07-25,Email,Retargeting,2.18,875,1,53748.31,53748.31,1,0.0,0.34,0,32248.99,same unit as product_data_base.price_current
C04289,2025-04-26,Direct,Organic,0.0,139,6,3825989.65,637664.94,1,0.34,0.49,0,9675201.16,same unit as product_data_base.price_current
C04290,2023-02-12,Meta,Prospecting,3.24,900,1,288461.66,288461.66,1,0.0,0.4,0,173077.0,same unit as product_data_base.price_current
C04291,2025-05-14,Email,Retargeting,0.61,216,1,611450.31,611450.31,1,0.11,0.52,1,461900.73,same unit as product_data_base.price_current
C04292,2025-02-23,Google,Prospecting,27.01,296,1,340621.97,340621.97,1,0.0,0.38,0,204373.18,same unit as product_data_base.price_current
C04293,2024-04-20,Meta,Prospecting,14.92,605,1,552350.76,552350.76,1,0.0,0.51,0,331410.46,same unit as product_data_base.price_current
C04294,2023-03-24,Meta,Retargeting,1.82,900,1,145157.41,145157.41,1,0.16,0.36,0,87094.44,same unit as product_data_base.price_current
C04295,2023-07-09,Meta,Prospecting,19.82,891,1,277890.99,277890.99,1,0.3,0.62,0,166734.59,same unit as product_data_base.price_current
C04296,2025-03-10,Meta,Prospecting,20.3,177,7,2764566.28,394938.04,1,0.0,0.21,0,3968444.37,same unit as product_data_base.price_current
C04297,2025-07-24,Meta,Prospecting,8.74,145,1,357963.12,357963.12,1,0.0,0.1,1,509418.79,same unit as product_data_base.price_current
C04298,2023-09-08,Meta,Prospecting,7.46,678,8,2866304.66,358288.08,1,0.06,0.32,2,1719782.8,same unit as product_data_base.price_current
C04299,2023-10-18,Google,Prospecting,16.56,686,5,1533966.35,306793.27,1,0.3,0.31,0,920379.81,same unit as product_data_base.price_current
C04300,2023-11-22,Meta,Prospecting,13.96,608,5,3896613.57,779322.71,1,0.31,0.43,0,2337968.14,same unit as product_data_base.price_current
C04301,2025-04-16,Meta,Retargeting,5.53,244,1,887518.27,887518.27,1,0.29,0.33,0,532510.96,same unit as product_data_base.price_current
C04302,2024-05-22,Direct,Organic,0.0,471,4,1037488.58,259372.15,1,0.0,0.6,0,622493.15,same unit as product_data_base.price_current
C04303,2024-12-31,Google,Retargeting,3.25,265,7,2336103.17,333729.02,1,0.07,0.33,0,1401661.9,same unit as product_data_base.price_current
C04304,2023-03-13,Meta,Prospecting,10.89,900,10,6895130.66,689513.07,1,0.0,0.5,1,4137078.4,same unit as product_data_base.price_current
C04305,2024-10-02,Google,Prospecting,13.03,440,1,97544.54,97544.54,1,0.0,0.42,0,58526.73,same unit as product_data_base.price_current
C04306,2025-07-28,Meta,Prospecting,4.07,141,1,1231227.08,1231227.08,1,0.07,0.25,0,1523105.2,same unit as product_data_base.price_current
C04307,2024-08-30,Meta,Retargeting,8.97,266,9,3679105.58,408789.51,1,0.0,0.43,2,2207463.35,same unit as product_data_base.price_current
C04308,2024-07-19,Meta,Prospecting,6.63,461,2,821773.05,410886.52,1,0.0,0.32,0,493063.83,same unit as product_data_base.price_current
C04309,2023-02-23,Affiliate,Prospecting,11.42,900,4,760279.06,190069.77,1,0.0,0.15,1,456167.44,same unit as product_data_base.price_current
C04310,2024-06-11,Email,Retargeting,1.92,391,10,4767506.27,476750.63,1,0.18,0.66,2,2860503.76,same unit as product_data_base.price_current
C04311,2024-09-02,Direct,Organic,0.0,470,1,268418.92,268418.92,1,0.25,0.53,2,161051.35,same unit as product_data_base.price_current
C04312,2023-07-12,Affiliate,Retargeting,5.57,807,8,5165147.28,645643.41,1,0.0,0.48,0,3099088.37,same unit as product_data_base.price_current
C04313,2023-02-27,Direct,Organic,0.0,900,6,3566822.71,594470.45,1,0.0,0.52,0,2140093.63,same unit as product_data_base.price_current
C04314,2023-05-09,Email,Retargeting,2.11,878,4,1112745.95,278186.49,1,0.0,0.57,0,667647.57,same unit as product_data_base.price_current
C04315,2024-12-06,Email,Retargeting,1.69,315,5,5133763.66,1026752.73,1,0.0,0.36,2,3080258.19,same unit as product_data_base.price_current
C04316,2025-05-01,Meta,Retargeting,9.97,78,2,1140157.9,570078.95,1,0.0,0.33,0,3466547.78,same unit as product_data_base.price_current
C04317,2023-01-08,Meta,Prospecting,25.73,900,1,2148197.37,2148197.37,1,0.24,0.44,0,1288918.42,same unit as product_data_base.price_current
C04318,2023-01-29,Google,Prospecting,18.75,900,1,289762.4,289762.4,1,0.2,0.32,0,173857.44,same unit as product_data_base.price_current
C04319,2025-08-04,Google,Prospecting,14.75,134,1,749829.46,749829.46,1,0.0,0.16,0,1831917.78,same unit as product_data_base.price_current
C04320,2023-05-11,Affiliate,Retargeting,12.31,900,1,1006448.66,1006448.66,1,0.37,0.12,2,603869.2,same unit as product_data_base.price_current
C04321,2023-07-07,Google,Prospecting,14.57,742,11,5038924.12,458084.01,1,0.0,0.29,0,3023354.47,same unit as product_data_base.price_current
C04322,2024-12-09,Email,Retargeting,1.38,128,8,4971604.0,621450.5,1,0.19,0.74,1,12375119.23,same unit as product_data_base.price_current
C04323,2023-07-31,Google,Prospecting,24.61,869,1,549513.44,549513.44,1,0.32,0.31,0,329708.07,same unit as product_data_base.price_current
C04324,2023-10-03,Meta,Prospecting,18.04,731,4,1487572.53,371893.13,1,0.0,0.25,2,892543.52,same unit as product_data_base.price_current
C04325,2023-08-31,Google,Prospecting,12.4,773,9,5892904.74,654767.19,1,0.29,0.4,0,3535742.84,same unit as product_data_base.price_current
C04326,2025-09-13,Google,Prospecting,18.2,5,17,9358080.88,550475.35,1,0.08,0.43,1,35241517.89,same unit as product_data_base.price_current
C04327,2024-11-15,Google,Prospecting,13.59,226,6,3365357.36,560892.89,1,0.0,0.32,1,2019214.42,same unit as product_data_base.price_current
C04328,2023-06-20,Google,Prospecting,20.23,848,4,2386147.82,596536.95,1,0.0,0.57,0,1431688.69,same unit as product_data_base.price_current
C04329,2024-10-14,Meta,Prospecting,16.03,259,5,1966263.66,393252.73,1,0.0,0.3,1,1179758.2,same unit as product_data_base.price_current
C04330,2023-07-07,Google,Prospecting,7.05,621,11,7015108.37,637737.12,1,0.05,0.28,0,4209065.02,same unit as product_data_base.price_current
C04331,2023-02-21,Google,Prospecting,16.29,900,1,345354.95,345354.95,1,0.0,0.21,0,207212.97,same unit as product_data_base.price_current
C04332,2023-04-21,Google,Prospecting,5.61,804,8,4098746.08,512343.26,1,0.0,0.39,0,2459247.65,same unit as product_data_base.price_current
C04333,2025-05-26,Google,Prospecting,6.04,116,5,793759.96,158751.99,1,0.12,0.2,0,2839836.83,same unit as product_data_base.price_current
C04334,2023-07-30,Meta,Prospecting,10.04,738,2,340413.1,170206.55,1,0.0,0.28,0,204247.86,same unit as product_data_base.price_current
C04335,2025-05-07,Meta,Retargeting,4.21,184,2,551744.43,275872.22,1,0.0,0.22,0,444785.29,same unit as product_data_base.price_current
C04336,2024-09-18,Meta,Prospecting,2.74,296,3,1640065.51,546688.5,1,0.04,0.27,0,984039.3,same unit as product_data_base.price_current
C04337,2025-11-15,Google,Prospecting,7.69,31,1,262441.17,262441.17,1,0.0,0.18,0,779697.0,same unit as product_data_base.price_current
C04338,2023-10-26,Google,Prospecting,5.21,782,1,444850.08,444850.08,1,0.09,0.13,1,266910.05,same unit as product_data_base.price_current
C04339,2025-07-12,Direct,Organic,0.0,157,1,224595.96,224595.96,1,0.0,0.44,0,353783.24,same unit as product_data_base.price_current
C04340,2023-05-17,Meta,Prospecting,8.55,900,1,317752.74,317752.74,1,0.15,0.09,1,190651.64,same unit as product_data_base.price_current
C04341,2025-11-09,Meta,Retargeting,7.58,37,1,250733.0,250733.0,1,0.0,0.22,0,1101878.28,same unit as product_data_base.price_current
C04342,2024-03-15,Google,Prospecting,26.34,641,1,207633.36,207633.36,1,0.2,0.51,0,124580.02,same unit as product_data_base.price_current
C04343,2023-07-30,Google,Retargeting,10.7,790,3,1377207.54,459069.18,1,0.07,0.38,1,826324.52,same unit as product_data_base.price_current
C04344,2025-01-21,Google,Prospecting,19.04,64,5,1236883.87,247376.77,1,0.11,0.43,0,5389359.18,same unit as product_data_base.price_current
C04345,2024-03-10,Direct,Organic,0.0,646,1,245773.35,245773.35,1,0.0,0.6,0,147464.01,same unit as product_data_base.price_current
C04346,2025-02-18,Direct,Organic,0.0,60,14,7534753.87,538196.71,1,0.0,0.49,0,38973403.11,same unit as product_data_base.price_current
C04347,2024-03-14,Meta,Prospecting,15.26,514,4,1817613.49,454403.37,1,0.0,0.15,0,1090568.09,same unit as product_data_base.price_current
C04348,2024-10-27,Direct,Organic,0.0,415,1,188962.61,188962.61,1,0.0,0.54,0,113377.56,same unit as product_data_base.price_current
C04349,2024-02-15,Meta,Prospecting,12.36,670,1,240954.54,240954.54,1,0.41,0.42,0,144572.72,same unit as product_data_base.price_current
C04350,2025-03-16,Google,Retargeting,6.65,206,2,137096.56,68548.28,1,0.0,0.2,0,82257.94,same unit as product_data_base.price_current
C04351,2024-09-01,Email,Retargeting,2.91,371,8,5962711.12,745338.89,1,0.42,0.4,0,3577626.67,same unit as product_data_base.price_current
C04352,2024-03-02,Email,Retargeting,2.29,566,11,4954065.32,450369.57,1,0.0,0.28,2,2972439.19,same unit as product_data_base.price_current
C04353,2025-06-20,Meta,Retargeting,6.6,179,1,224686.07,224686.07,1,0.0,0.37,0,464001.9,same unit as product_data_base.price_current
C04354,2025-07-30,Meta,Prospecting,2.47,25,10,4094629.38,409462.94,1,0.21,0.48,1,13666891.93,same unit as product_data_base.price_current
C04355,2025-01-11,Google,Prospecting,21.1,213,3,1891278.74,630426.25,1,0.04,0.4,0,1644049.54,same unit as product_data_base.price_current
C04356,2023-11-24,Meta,Prospecting,17.45,753,1,1058031.26,1058031.26,1,0.0,0.31,0,634818.75,same unit as product_data_base.price_current
C04357,2023-02-21,Meta,Retargeting,4.14,900,1,49654.47,49654.47,1,0.25,0.19,0,29792.68,same unit as product_data_base.price_current
C04358,2024-01-11,Google,Prospecting,17.58,626,5,2842969.43,568593.89,1,0.0,0.29,0,1705781.66,same unit as product_data_base.price_current
C04359,2023-09-20,Google,Prospecting,15.06,672,7,4801005.7,685857.96,1,0.0,0.42,0,2880603.42,same unit as product_data_base.price_current
C04360,2023-09-24,Email,Retargeting,1.37,707,3,2622175.73,874058.58,1,0.0,0.33,0,1573305.44,same unit as product_data_base.price_current
C04361,2023-12-25,Meta,Prospecting,15.46,594,9,4997747.1,555305.23,1,0.0,0.38,0,2998648.26,same unit as product_data_base.price_current
C04362,2024-10-13,Direct,Organic,0.0,261,8,5246204.3,655775.54,1,0.37,0.53,2,3147722.58,same unit as product_data_base.price_current
C04363,2023-02-15,Meta,Prospecting,6.51,900,3,508097.21,169365.74,1,0.13,0.31,2,304858.33,same unit as product_data_base.price_current
C04364,2024-08-22,Direct,Organic,0.0,259,7,2662913.13,380416.16,1,0.09,0.24,0,1597747.88,same unit as product_data_base.price_current
C04365,2024-12-20,Google,Prospecting,30.27,151,2,2667974.44,1333987.22,1,0.61,0.35,0,3883477.37,same unit as product_data_base.price_current
C04366,2024-08-23,Google,Prospecting,19.72,480,1,245313.95,245313.95,1,0.0,0.41,0,147188.37,same unit as product_data_base.price_current
C04367,2024-01-16,Direct,Organic,0.0,577,4,2247452.35,561863.09,1,0.0,0.12,1,1348471.41,same unit as product_data_base.price_current
C04368,2023-04-28,Meta,Retargeting,5.67,900,1,476493.08,476493.08,1,0.33,0.42,0,285895.85,same unit as product_data_base.price_current
C04369,2023-04-26,Meta,Prospecting,18.75,855,10,5400435.58,540043.56,1,0.06,0.45,0,3240261.35,same unit as product_data_base.price_current
C04370,2023-09-17,Google,Prospecting,21.49,735,17,7782643.28,457802.55,1,0.0,0.38,1,4669585.97,same unit as product_data_base.price_current
C04371,2023-11-01,Meta,Prospecting,8.53,776,1,706933.96,706933.96,1,0.0,0.22,0,424160.38,same unit as product_data_base.price_current
C04372,2023-01-07,Google,Prospecting,12.46,900,1,482549.71,482549.71,1,0.0,0.06,0,289529.83,same unit as product_data_base.price_current
C04373,2024-01-01,Meta,Prospecting,0.5,634,3,781762.04,260587.35,1,0.0,0.17,0,469057.23,same unit as product_data_base.price_current
C04374,2024-06-06,Direct,Organic,0.0,441,3,1475318.1,491772.7,1,0.0,0.39,0,885190.86,same unit as product_data_base.price_current
C04375,2024-03-04,Google,Retargeting,3.25,652,1,603146.42,603146.42,1,0.0,0.16,0,361887.85,same unit as product_data_base.price_current
C04376,2025-03-01,Meta,Retargeting,8.0,290,1,1055718.34,1055718.34,1,0.02,0.4,0,633431.0,same unit as product_data_base.price_current
C04377,2025-01-16,Direct,Organic,0.0,230,13,5678195.8,436784.29,1,0.06,0.4,0,3772712.14,same unit as product_data_base.price_current
C04378,2024-01-02,Meta,Retargeting,6.55,714,1,308658.16,308658.16,1,0.19,0.36,0,185194.9,same unit as product_data_base.price_current
C04379,2023-11-09,Meta,Retargeting,4.52,611,6,4267035.5,711172.58,1,0.0,0.45,0,2560221.3,same unit as product_data_base.price_current
C04380,2024-06-21,Google,Prospecting,18.43,455,4,880271.88,220067.97,1,0.05,0.27,0,528163.13,same unit as product_data_base.price_current
C04381,2025-07-09,Google,Prospecting,12.28,160,1,1159109.6,1159109.6,1,0.0,0.39,0,1276323.26,same unit as product_data_base.price_current
C04382,2025-05-14,Google,Prospecting,5.84,69,10,3659711.52,365971.15,1,0.0,0.35,2,9651401.65,same unit as product_data_base.price_current
C04383,2025-02-20,Google,Prospecting,9.37,196,5,1460544.8,292108.96,1,0.08,0.44,0,1421575.51,same unit as product_data_base.price_current
C04384,2023-11-30,Meta,Prospecting,26.77,566,12,7328143.49,610678.62,1,0.0,0.33,1,4396886.09,same unit as product_data_base.price_current
C04385,2025-03-08,Affiliate,Prospecting,7.04,283,1,202403.86,202403.86,1,0.0,0.53,0,121442.31,same unit as product_data_base.price_current
C04386,2023-12-14,Email,Retargeting,1.72,733,1,1100872.47,1100872.47,1,0.0,0.45,0,660523.48,same unit as product_data_base.price_current
C04387,2023-09-30,Meta,Retargeting,7.57,680,3,1482498.02,494166.01,1,0.0,0.42,1,889498.81,same unit as product_data_base.price_current
C04388,2025-08-20,Email,Retargeting,2.58,118,1,131960.53,131960.53,1,0.0,0.54,0,267221.03,same unit as product_data_base.price_current
C04389,2024-12-20,Google,Retargeting,6.21,238,5,2858581.61,571716.32,1,0.24,0.33,1,1715148.97,same unit as product_data_base.price_current
C04390,2024-05-14,Meta,Retargeting,9.33,455,3,1150128.35,383376.12,1,0.0,0.26,0,690077.01,same unit as product_data_base.price_current
C04391,2024-11-15,Meta,Prospecting,11.68,231,3,1311579.73,437193.24,1,0.47,0.29,1,786947.84,same unit as product_data_base.price_current
C04392,2023-03-20,Meta,Retargeting,5.97,742,12,4376284.25,364690.35,1,0.22,0.35,1,2625770.55,same unit as product_data_base.price_current
C04393,2024-09-13,Direct,Organic,0.0,459,1,522171.81,522171.81,1,0.32,0.4,3,313303.09,same unit as product_data_base.price_current
C04394,2025-08-04,Google,Prospecting,12.63,7,4,1774121.15,443530.29,1,0.0,0.51,0,12912099.63,same unit as product_data_base.price_current
C04395,2023-12-24,Meta,Prospecting,17.61,459,9,4135853.45,459539.27,1,0.0,0.16,1,2481512.07,same unit as product_data_base.price_current
C04396,2024-09-09,Meta,Prospecting,4.71,362,8,2897492.88,362186.61,1,0.0,0.1,0,1738495.73,same unit as product_data_base.price_current
C04397,2024-05-21,Google,Prospecting,17.6,331,4,2120714.21,530178.55,1,0.08,0.18,0,1272428.52,same unit as product_data_base.price_current
C04398,2024-07-29,Google,Retargeting,9.07,262,3,2161133.23,720377.74,1,0.0,0.54,0,1296679.94,same unit as product_data_base.price_current
C04399,2023-09-01,Email,Retargeting,2.62,728,4,2671570.7,667892.67,1,0.2,0.35,1,1602942.42,same unit as product_data_base.price_current
C04400,2024-05-20,Affiliate,Prospecting,9.14,478,5,2128445.63,425689.13,1,0.0,0.51,1,1277067.38,same unit as product_data_base.price_current
C04401,2024-02-26,Google,Prospecting,9.56,659,1,507108.12,507108.12,1,0.12,0.16,0,304264.87,same unit as product_data_base.price_current
C04402,2023-08-05,Google,Prospecting,20.04,864,1,95275.94,95275.94,1,0.15,0.35,0,57165.57,same unit as product_data_base.price_current
C04403,2025-10-05,Google,Retargeting,9.59,72,1,926093.52,926093.52,1,0.32,0.19,0,2096059.83,same unit as product_data_base.price_current
C04404,2023-11-26,Direct,Organic,0.0,751,1,1711098.16,1711098.16,1,0.0,0.33,0,1026658.89,same unit as product_data_base.price_current
C04405,2024-10-11,Meta,Prospecting,16.89,297,5,1709295.44,341859.09,1,0.07,0.37,0,1025577.27,same unit as product_data_base.price_current
C04406,2024-01-26,Meta,Prospecting,11.56,690,1,326989.54,326989.54,1,0.0,0.18,0,196193.72,same unit as product_data_base.price_current
C04407,2024-01-16,Email,Retargeting,1.68,612,6,3390887.05,565147.84,1,0.0,0.6,0,2034532.23,same unit as product_data_base.price_current
C04408,2025-01-11,Meta,Prospecting,18.97,339,1,667678.1,667678.1,1,0.0,0.29,0,400606.86,same unit as product_data_base.price_current
C04409,2025-03-30,Meta,Prospecting,13.01,118,8,3124507.45,390563.43,1,0.0,0.56,1,9056422.85,same unit as product_data_base.price_current
C04410,2024-11-03,Email,Retargeting,1.04,408,1,761082.97,761082.97,1,0.0,0.51,0,456649.78,same unit as product_data_base.price_current
C04411,2024-05-27,Meta,Prospecting,10.54,354,5,2691667.69,538333.54,1,0.0,0.51,1,1615000.62,same unit as product_data_base.price_current
C04412,2025-08-06,Meta,Prospecting,21.95,86,4,1065391.64,266347.91,1,0.11,0.41,0,3378768.86,same unit as product_data_base.price_current
C04413,2025-07-18,Google,Prospecting,6.59,151,1,876489.76,876489.76,1,0.0,0.23,0,1588563.22,same unit as product_data_base.price_current
C04414,2025-07-01,Google,Retargeting,11.55,82,3,1734805.98,578268.66,1,0.0,0.46,0,7187013.41,same unit as product_data_base.price_current
C04415,2024-10-05,Meta,Retargeting,6.07,437,1,484141.41,484141.41,1,0.14,0.5,1,290484.85,same unit as product_data_base.price_current
C04416,2024-03-02,Direct,Organic,0.0,590,3,2105738.72,701912.91,1,0.15,0.4,0,1263443.23,same unit as product_data_base.price_current
C04417,2024-05-16,Meta,Prospecting,5.05,450,7,2449980.46,349997.21,1,0.06,0.28,2,1469988.28,same unit as product_data_base.price_current
C04418,2024-12-30,Email,Retargeting,2.43,220,5,3477978.23,695595.65,1,0.14,0.59,1,2086786.94,same unit as product_data_base.price_current
C04419,2023-03-12,Meta,Prospecting,8.73,900,1,25865.8,25865.8,1,0.0,0.23,0,15519.48,same unit as product_data_base.price_current
C04420,2024-04-22,Google,Prospecting,16.66,603,1,522328.81,522328.81,1,0.0,0.5,0,313397.29,same unit as product_data_base.price_current
C04421,2024-04-01,Meta,Retargeting,0.5,399,26,16132076.4,620464.48,1,0.02,0.46,3,9679245.84,same unit as product_data_base.price_current
C04422,2023-07-08,Meta,Prospecting,21.07,803,6,3100103.51,516683.92,1,0.08,0.38,0,1860062.11,same unit as product_data_base.price_current
C04423,2023-10-18,Meta,Prospecting,11.24,790,1,91620.81,91620.81,1,0.0,0.15,0,54972.49,same unit as product_data_base.price_current
C04424,2025-07-08,Google,Retargeting,4.85,161,1,963253.15,963253.15,1,0.15,0.49,0,1514018.21,same unit as product_data_base.price_current
C04425,2023-10-19,Google,Prospecting,17.34,703,6,2075784.94,345964.16,1,0.0,0.14,1,1245470.96,same unit as product_data_base.price_current
C04426,2025-01-25,Meta,Prospecting,18.31,153,8,4874385.89,609298.24,1,0.0,0.33,1,5886505.97,same unit as product_data_base.price_current
C04427,2024-01-12,Affiliate,Retargeting,6.93,704,1,159939.6,159939.6,1,0.1,0.06,2,95963.76,same unit as product_data_base.price_current
C04428,2024-05-22,Meta,Prospecting,18.12,382,6,2085505.22,347584.2,1,0.0,0.3,0,1251303.13,same unit as product_data_base.price_current
C04429,2024-06-11,Google,Prospecting,15.82,415,6,2349970.58,391661.76,1,0.18,0.22,0,1409982.35,same unit as product_data_base.price_current
C04430,2024-07-12,Meta,Prospecting,13.53,522,1,260321.65,260321.65,1,0.0,0.25,0,156192.99,same unit as product_data_base.price_current
C04431,2025-11-20,Google,Prospecting,10.4,26,1,278663.17,278663.17,1,0.0,0.2,0,530173.06,same unit as product_data_base.price_current
C04432,2023-09-17,Email,Retargeting,2.65,732,6,3981954.43,663659.07,1,0.38,0.5,0,2389172.66,same unit as product_data_base.price_current
C04433,2024-02-25,Google,Prospecting,20.69,660,1,344740.57,344740.57,1,0.0,0.06,0,206844.34,same unit as product_data_base.price_current
C04434,2023-10-31,Meta,Prospecting,16.29,777,1,356403.74,356403.74,1,0.0,0.22,0,213842.24,same unit as product_data_base.price_current
C04435,2025-07-30,Meta,Prospecting,19.4,54,8,5619477.38,702434.67,1,0.2,0.54,1,29246411.05,same unit as product_data_base.price_current
C04436,2025-11-28,Email,Retargeting,0.96,18,1,360955.12,360955.12,1,0.0,0.47,0,1828419.26,same unit as product_data_base.price_current
C04437,2024-06-25,Meta,Prospecting,13.43,539,1,482217.42,482217.42,1,0.0,0.26,0,289330.45,same unit as product_data_base.price_current
C04438,2023-04-18,Google,Prospecting,23.76,900,3,1080216.05,360072.02,1,0.25,0.41,1,648129.63,same unit as product_data_base.price_current
C04439,2023-09-25,Meta,Prospecting,12.79,729,11,5983151.79,543922.89,1,0.0,0.47,0,3589891.07,same unit as product_data_base.price_current
C04440,2023-08-10,Meta,Prospecting,13.89,859,1,245640.84,245640.84,1,0.1,0.24,1,147384.5,same unit as product_data_base.price_current
C04441,2024-11-23,Meta,Retargeting,6.36,388,1,231837.34,231837.34,1,0.0,0.41,0,139102.4,same unit as product_data_base.price_current
C04442,2023-09-12,Direct,Organic,0.0,826,1,65283.51,65283.51,1,0.0,0.53,0,39170.11,same unit as product_data_base.price_current
C04443,2023-09-10,Email,Retargeting,2.18,828,1,301775.65,301775.65,1,0.06,0.34,0,181065.39,same unit as product_data_base.price_current
C04444,2023-09-14,Google,Prospecting,2.54,750,4,1022583.07,255645.77,1,0.26,0.18,2,613549.84,same unit as product_data_base.price_current
C04445,2024-01-18,Meta,Prospecting,13.71,698,1,569743.44,569743.44,1,0.53,0.25,2,341846.07,same unit as product_data_base.price_current
C04446,2024-03-17,Google,Prospecting,18.78,538,5,2483822.21,496764.44,1,0.0,0.42,0,1490293.33,same unit as product_data_base.price_current
C04447,2024-08-21,Google,Prospecting,18.75,292,2,1027886.52,513943.26,1,0.0,0.55,0,616731.91,same unit as product_data_base.price_current
C04448,2024-01-25,Google,Prospecting,27.2,482,2,512131.06,256065.53,1,0.0,0.5,0,307278.64,same unit as product_data_base.price_current
C04449,2024-08-04,Meta,Prospecting,9.49,374,3,1514968.87,504989.62,1,0.0,0.39,0,908981.32,same unit as product_data_base.price_current
C04450,2024-08-20,Affiliate,Prospecting,12.44,308,7,3515952.96,502278.99,1,0.0,0.29,0,2109571.78,same unit as product_data_base.price_current
C04451,2023-01-19,Google,Retargeting,5.73,900,1,1133191.5,1133191.5,1,0.0,0.29,0,679914.9,same unit as product_data_base.price_current
C04452,2024-08-29,Direct,Organic,0.0,401,4,644379.95,161094.99,1,0.3,0.34,2,386627.97,same unit as product_data_base.price_current
C04453,2023-02-02,Meta,Prospecting,4.91,900,12,6461539.66,538461.64,1,0.0,0.37,0,3876923.79,same unit as product_data_base.price_current
C04454,2025-05-11,Meta,Retargeting,10.52,89,11,5970639.36,542785.4,1,0.21,0.27,3,15869666.0,same unit as product_data_base.price_current
C04455,2023-06-04,Meta,Prospecting,19.32,900,1,27360.06,27360.06,1,0.0,0.34,0,16416.03,same unit as product_data_base.price_current
C04456,2025-06-23,Direct,Organic,0.0,176,1,622173.37,622173.37,1,0.0,0.49,1,730258.38,same unit as product_data_base.price_current
