order_id,customer_id,order_date,order_value,num_items
O0047678,C01729,2023-03-24,568972.04,2
O0047679,C02433,2023-03-24,585474.09,2
O0047680,C05905,2023-03-24,427917.36,3
O0047681,C03139,2023-03-24,207987.66,1
O0047682,C03495,2023-03-24,837870.43,3
O0047683,C09991,2023-03-24,1315641.29,3
O0047684,C05718,2023-03-24,1424127.51,3
O0047685,C03926,2023-03-24,1020672.73,4
O0047686,C08458,2023-03-24,871173.52,3
O0047687,C00914,2023-03-24,337310.72,2
O0047688,C01299,2023-03-24,2527846.68,5
O0047689,C03366,2023-03-24,1543288.79,4
O0047690,C01633,2023-03-24,1534814.55,4
O0047691,C08521,2023-03-24,789232.13,3
O0047692,C08691,2023-03-24,605013.22,2
O0047693,C04199,2023-03-24,549136.08,2
O0047694,C01042,2023-03-24,893225.28,3
O0047695,C08102,2023-03-24,710911.52,2
O0047696,C04561,2023-03-24,1024749.57,2
O0047697,C04515,2023-03-24,356432.07,2
O0047698,C07701,2023-03-24,819785.45,2
O0047699,C04768,2023-03-24,1960190.45,4
O0047700,C00623,2023-03-24,812782.53,3
O0047701,C02478,2023-03-24,556563.74,2
O0047702,C05927,2023-03-25,651070.64,2
O0047703,C08569,2023-03-25,4344912.74,4
O0047704,C00298,2023-03-25,1431262.77,3
O0047705,C05823,2023-03-25,470918.85,1
O0047706,C09609,2023-03-25,1849774.21,4
O0047707,C01984,2023-03-25,793434.71,2
O0047708,C06431,2023-03-25,312515.38,1
O0047709,C04075,2023-03-25,265401.66,1
O0047710,C07572,2023-03-25,713279.75,2
O0047711,C03351,2023-03-25,1120919.81,3
O0047712,C05850,2023-03-25,661083.64,3
O0047713,C07125,2023-03-25,2106247.48,2
O0047714,C04501,2023-03-25,216432.93,1
O0047715,C03883,2023-03-25,1817625.44,3
O0047716,C06557,2023-03-25,634820.27,2
O0047717,C08280,2023-03-25,294952.26,1
O0047718,C07220,2023-03-25,643960.22,2
O0047719,C07378,2023-03-25,832622.59,3
O0047720,C04591,2023-03-25,657587.43,2
O0047721,C03578,2023-03-25,497854.11,2
O0047722,C09233,2023-03-25,547690.53,3
O0047723,C09865,2023-03-25,491362.53,1
O0047724,C04686,2023-03-25,359247.47,1
O0047725,C09711,2023-03-25,1151951.4,3
O0047726,C05270,2023-03-25,717042.15,2
O0047727,C08761,2023-03-25,1611678.16,4
O0047728,C02746,2023-03-25,1205607.04,4
O0047729,C04524,2023-03-25,548341.35,2
O0047730,C09633,2023-03-25,1129065.67,3
O0047731,C07511,2023-03-25,1113695.84,3
O0047732,C00224,2023-03-25,613140.0,2
O0047733,C07877,2023-03-25,539429.52,2
O0047734,C00203,2023-03-25,1359450.6,4
O0047735,C01375,2023-03-25,1460461.84,3
O0047736,C00941,2023-03-25,1264004.44,3
O0047737,C05269,2023-03-25,987686.44,2
O0047738,C02234,2023-03-25,679809.34,2
O0047739,C06055,2023-03-25,517103.52,3
O0047740,C02219,2023-03-25,2015021.72,4
O0047741,C06073,2023-03-25,330317.95,1
O0047742,C07755,2023-03-25,1708536.11,2
O0047743,C06009,2023-03-25,1878067.13,3
O0047744,C08974,2023-03-25,1318132.19,3
O0047745,C08871,2023-03-25,170865.32,1
O0047746,C00739,2023-03-25,858661.0,1
O0047747,C00774,2023-03-25,575525.67,2
O0047748,C06426,2023-03-25,257964.17,1
O0047749,C04338,2023-03-25,364184.82,2
O0047750,C01743,2023-03-25,1269141.84,3
O0047751,C03715,2023-03-26,418802.0,1
O0047752,C04261,2023-03-26,745485.99,1
O0047753,C01380,2023-03-26,890068.1,2
O0047754,C09396,2023-03-26,237768.94,1
O0047755,C09620,2023-03-26,1933177.45,2
O0047756,C05916,2023-03-26,1441191.97,2
O0047757,C00438,2023-03-26,1072039.87,2
O0047758,C09382,2023-03-26,384049.35,2
O0047759,C04266,2023-03-26,243683.58,1
O0047760,C07482,2023-03-26,954331.6,4
O0047761,C05412,2023-03-26,1069860.02,3
O0047762,C09263,2023-03-26,781828.27,3
O0047763,C06987,2023-03-26,1074962.82,1
O0047764,C02032,2023-03-26,1259922.05,4
O0047765,C05402,2023-03-26,364426.08,1
O0047766,C08719,2023-03-26,1288660.66,4
O0047767,C08824,2023-03-26,1049411.64,2
O0047768,C02276,2023-03-26,1143977.43,5
O0047769,C02491,2023-03-26,1572061.39,1
O0047770,C08189,2023-03-26,2297095.33,2
O0047771,C09455,2023-03-26,1480954.4,3
O0047772,C05657,2023-03-26,417938.53,2
O0047773,C01719,2023-03-26,890604.52,3
O0047774,C09411,2023-03-26,3027578.86,4
O0047775,C00535,2023-03-26,2964336.55,5
O0047776,C05979,2023-03-26,799390.5,3
O0047777,C06932,2023-03-26,1963128.2,3
O0047778,C00419,2023-03-26,634734.77,1
O0047779,C06633,2023-03-26,377685.23,1
O0047780,C05914,2023-03-26,732818.08,2
O0047781,C01616,2023-03-26,1019756.5,3
O0047782,C03647,2023-03-26,1138346.19,3
O0047783,C03562,2023-03-26,1901942.03,4
O0047784,C00101,2023-03-26,957999.26,3
O0047785,C09740,2023-03-26,288077.1,1
O0047786,C08821,2023-03-26,280431.48,1
O0047787,C02014,2023-03-26,1484422.77,3
O0047788,C05429,2023-03-26,298750.39,1
O0047789,C07398,2023-03-26,959674.64,2
O0047790,C03600,2023-03-26,1916055.36,4
O0047791,C08127,2023-03-26,255847.6,1
O0047792,C06635,2023-03-26,698137.74,2
O0047793,C05090,2023-03-26,1668008.17,3
O0047794,C06778,2023-03-27,382472.2,2
O0047795,C08784,2023-03-27,2356172.33,4
O0047796,C08879,2023-03-27,281530.41,2
O0047797,C05849,2023-03-27,198173.64,1
O0047798,C03829,2023-03-27,175041.1,1
O0047799,C03929,2023-03-27,1389781.27,4
O0047800,C00051,2023-03-27,834187.75,2
O0047801,C04841,2023-03-27,908743.78,3
O0047802,C01589,2023-03-27,619167.82,2
O0047803,C09882,2023-03-27,1535691.72,2
O0047804,C00531,2023-03-27,972970.91,4
O0047805,C03152,2023-03-27,253859.52,1
O0047806,C02482,2023-03-27,1383659.33,5
O0047807,C05946,2023-03-27,1201643.33,4
O0047808,C07406,2023-03-27,1494582.91,3
O0047809,C02690,2023-03-27,1135777.91,4
O0047810,C04529,2023-03-27,596620.59,2
O0047811,C08759,2023-03-27,936072.9,4
O0047812,C08841,2023-03-27,682997.82,3
O0047813,C07626,2023-03-27,1582426.05,4
O0047814,C05560,2023-03-27,2167441.78,4
O0047815,C07757,2023-03-27,490274.62,1
O0047816,C09379,2023-03-27,1306378.65,3
O0047817,C03856,2023-03-27,769363.2,2
O0047818,C07229,2023-03-27,2488987.86,5
O0047819,C00569,2023-03-27,1451086.88,2
O0047820,C01443,2023-03-27,318864.39,2
O0047821,C05423,2023-03-27,480398.31,2
O0047822,C06517,2023-03-27,319915.38,2
O0047823,C09768,2023-03-27,501532.24,3
O0047824,C06787,2023-03-27,2799080.05,5
O0047825,C06186,2023-03-27,654929.08,2
O0047826,C06413,2023-03-27,946329.78,3
O0047827,C06617,2023-03-27,556104.17,3
O0047828,C01250,2023-03-28,1900356.23,4
O0047829,C08434,2023-03-28,840097.51,4
O0047830,C03898,2023-03-28,201224.16,1
O0047831,C08965,2023-03-28,883370.79,4
O0047832,C08142,2023-03-28,1854386.33,5
O0047833,C09736,2023-03-28,2069032.72,2
O0047834,C01436,2023-03-28,685980.6,1
O0047835,C05913,2023-03-28,1768211.53,2
O0047836,C03238,2023-03-28,804184.55,1
O0047837,C00942,2023-03-28,962394.84,3
O0047838,C01260,2023-03-28,215773.11,2
O0047839,C04428,2023-03-28,324800.61,2
O0047840,C05293,2023-03-28,1088769.18,3
O0047841,C09163,2023-03-28,732117.15,1
O0047842,C00869,2023-03-28,464150.17,2
O0047843,C06602,2023-03-28,995637.7,3
O0047844,C05795,2023-03-28,1032748.09,2
O0047845,C00494,2023-03-28,378903.97,2
O0047846,C05376,2023-03-28,1339110.99,3
O0047847,C01401,2023-03-28,565709.18,2
O0047848,C07693,2023-03-28,1917567.51,4
O0047849,C03159,2023-03-28,2739179.86,4
O0047850,C01301,2023-03-28,1190945.59,4
O0047851,C04441,2023-03-28,1372170.19,4
O0047852,C09548,2023-03-28,627571.66,3
O0047853,C00880,2023-03-28,306884.48,2
O0047854,C07770,2023-03-28,424459.63,1
O0047855,C03975,2023-03-28,721801.81,2
O0047856,C00300,2023-03-28,1321697.46,2
O0047857,C09714,2023-03-28,712786.96,3
O0047858,C04321,2023-03-28,301911.29,2
O0047859,C02345,2023-03-28,557290.88,2
O0047860,C04673,2023-03-28,370866.47,1
O0047861,C01211,2023-03-28,1523880.6,4
O0047862,C09096,2023-03-28,1988674.82,3
O0047863,C00746,2023-03-28,528266.46,1
O0047864,C01248,2023-03-28,2960837.28,4
O0047865,C03305,2023-03-28,601685.3,1
O0047866,C09653,2023-03-28,1112233.79,3
O0047867,C07819,2023-03-28,655580.95,3
O0047868,C09460,2023-03-28,108753.36,1
O0047869,C01421,2023-03-28,613654.06,2
O0047870,C07419,2023-03-28,166836.58,1
O0047871,C00631,2023-03-29,1001414.69,3
O0047872,C03689,2023-03-29,1025717.37,4
O0047873,C00680,2023-03-29,1731471.12,3
O0047874,C07747,2023-03-29,1813837.65,5
O0047875,C09987,2023-03-29,1228343.64,3
O0047876,C09078,2023-03-29,803513.79,2
O0047877,C06874,2023-03-29,1292969.79,2
O0047878,C06419,2023-03-29,683878.33,3
O0047879,C09454,2023-03-29,1178371.95,4
O0047880,C04890,2023-03-29,327507.68,2
O0047881,C05723,2023-03-29,415390.55,2
O0047882,C05172,2023-03-29,569227.89,3
O0047883,C09856,2023-03-29,1050081.14,3
O0047884,C09828,2023-03-29,952762.18,4
O0047885,C05987,2023-03-29,2105815.34,5
O0047886,C04846,2023-03-29,895305.44,3
O0047887,C01611,2023-03-29,1896585.18,4
O0047888,C09012,2023-03-29,1484651.35,1
O0047889,C09801,2023-03-29,87014.83,1
O0047890,C00731,2023-03-29,675282.54,2
O0047891,C00090,2023-03-29,1111982.86,3
O0047892,C00567,2023-03-29,612203.82,2
O0047893,C02991,2023-03-29,717964.94,3
O0047894,C05530,2023-03-29,553991.11,2
O0047895,C03758,2023-03-29,1076745.4,3
O0047896,C01583,2023-03-29,1120615.62,2
O0047897,C05950,2023-03-29,976970.97,3
O0047898,C08260,2023-03-29,1105272.46,4
O0047899,C04207,2023-03-29,1157443.77,3
O0047900,C06256,2023-03-29,211031.98,1
O0047901,C03817,2023-03-29,524132.22,2
O0047902,C03859,2023-03-30,1710446.92,5
O0047903,C05941,2023-03-30,1604210.42,3
O0047904,C02275,2023-03-30,1566912.66,3
O0047905,C09465,2023-03-30,1549744.33,2
O0047906,C00437,2023-03-30,399602.44,1
O0047907,C04672,2023-03-30,464152.49,1
O0047908,C04998,2023-03-30,949616.46,2
O0047909,C01905,2023-03-30,513647.17,1
O0047910,C03035,2023-03-30,1013798.0,2
O0047911,C09179,2023-03-30,561062.94,2
O0047912,C02589,2023-03-30,465313.42,2
O0047913,C05208,2023-03-30,309849.66,2
O0047914,C00818,2023-03-30,900971.07,3
O0047915,C02922,2023-03-30,510666.95,2
O0047916,C09137,2023-03-30,690922.71,3
O0047917,C07111,2023-03-30,182126.01,1
O0047918,C04012,2023-03-30,1080541.01,3
O0047919,C09952,2023-03-30,873184.01,2
O0047920,C00563,2023-03-30,824134.4,1
O0047921,C04931,2023-03-30,1160286.04,2
O0047922,C03708,2023-03-30,958701.65,3
O0047923,C07713,2023-03-30,961293.81,3
O0047924,C01614,2023-03-30,801486.42,2
O0047925,C07664,2023-03-30,990690.39,2
O0047926,C09426,2023-03-30,664374.86,2
O0047927,C05840,2023-03-30,265947.43,1
O0047928,C08715,2023-03-30,176513.29,1
O0047929,C06657,2023-03-30,1405622.75,3
O0047930,C02435,2023-03-30,689479.49,2
O0047931,C02659,2023-03-30,1276492.78,2
O0047932,C03903,2023-03-31,1085667.41,3
O0047933,C08613,2023-03-31,567923.87,2
O0047934,C08707,2023-03-31,273534.82,1
O0047935,C08214,2023-03-31,246017.02,1
O0047936,C08007,2023-03-31,129185.13,1
O0047937,C02445,2023-03-31,1111809.24,4
O0047938,C01271,2023-03-31,650968.87,2
O0047939,C06606,2023-03-31,130831.44,1
O0047940,C02494,2023-03-31,1653065.62,3
O0047941,C03542,2023-03-31,1826616.14,3
O0047942,C01395,2023-03-31,512200.63,1
O0047943,C05317,2023-03-31,601119.16,3
O0047944,C08660,2023-03-31,744244.32,4
O0047945,C08773,2023-03-31,1407971.22,4
O0047946,C06968,2023-03-31,376631.21,1
O0047947,C03340,2023-03-31,1548255.76,5
O0047948,C08416,2023-03-31,1482051.53,4
O0047949,C05267,2023-03-31,825438.47,2
O0047950,C08345,2023-03-31,376330.47,2
O0047951,C01445,2023-03-31,1062797.0,2
O0047952,C04355,2023-03-31,1072939.55,3
O0047953,C06336,2023-03-31,1587001.26,4
O0047954,C08129,2023-03-31,1602821.76,4
O0047955,C07810,2023-03-31,729993.3,2
O0047956,C02728,2023-03-31,1278502.87,4
O0047957,C06554,2023-03-31,238965.59,1
O0047958,C09577,2023-03-31,1035057.08,3
O0047959,C00717,2023-03-31,840165.96,3
O0047960,C08682,2023-03-31,562827.79,1
O0047961,C04519,2023-03-31,893867.2,3
O0047962,C00855,2023-03-31,891643.09,3
O0047963,C08217,2023-03-31,768581.97,3
O0047964,C04545,2023-03-31,860198.91,2
O0047965,C01048,2023-03-31,114622.03,1
O0047966,C02361,2023-03-31,187261.72,2
O0047967,C04381,2023-03-31,485572.46,2
O0047968,C05707,2023-03-31,1067620.58,2
O0047969,C02597,2023-04-01,201995.91,1
O0047970,C09997,2023-04-01,110915.1,1
O0047971,C03658,2023-04-01,518216.76,2
O0047972,C00525,2023-04-01,3842435.22,4
O0047973,C08548,2023-04-01,625098.2,2
O0047974,C06425,2023-04-01,1620442.69,5
O0047975,C00523,2023-04-01,950145.85,2
O0047976,C09870,2023-04-01,298198.24,1
O0047977,C03492,2023-04-01,1644599.35,3
O0047978,C07372,2023-04-01,1187332.7,4
O0047979,C01711,2023-04-01,1344216.47,2
O0047980,C00615,2023-04-01,149495.69,1
O0047981,C09111,2023-04-01,985678.96,3
O0047982,C09392,2023-04-01,1015978.95,2
O0047983,C08095,2023-04-01,1382496.97,3
O0047984,C08547,2023-04-01,1370449.48,4
O0047985,C06497,2023-04-01,1129358.2,4
O0047986,C06549,2023-04-01,455988.22,1
O0047987,C02778,2023-04-01,1022043.84,4
O0047988,C05481,2023-04-01,1638727.25,4
O0047989,C07750,2023-04-01,1000629.03,2
O0047990,C08369,2023-04-01,1616251.01,4
O0047991,C06596,2023-04-01,1129027.6,4
O0047992,C04361,2023-04-01,618616.4,2
O0047993,C06077,2023-04-01,634683.45,2
O0047994,C02776,2023-04-01,2674222.7,2
O0047995,C09963,2023-04-01,323594.82,1
O0047996,C00994,2023-04-01,1380339.68,2
O0047997,C01753,2023-04-01,2126755.78,5
O0047998,C05507,2023-04-01,1154904.62,2
O0047999,C05024,2023-04-01,901873.47,2
O0048000,C04715,2023-04-01,731755.91,3
O0048001,C02994,2023-04-01,1065534.9,3
O0048002,C09261,2023-04-01,340749.71,1
O0048003,C05098,2023-04-01,1376861.17,2
O0048004,C09129,2023-04-01,149377.2,1
O0048005,C01108,2023-04-02,389259.71,2
O0048006,C09670,2023-04-02,1555238.4,2
O0048007,C06439,2023-04-02,1119664.5,2
O0048008,C07755,2023-04-02,1994683.0,2
O0048009,C09580,2023-04-02,656982.37,3
O0048010,C05066,2023-04-02,1101999.94,3
O0048011,C07807,2023-04-02,1068562.97,3
O0048012,C01849,2023-04-02,757219.02,2
O0048013,C00555,2023-04-02,854091.35,2
O0048014,C05246,2023-04-02,433181.09,2
O0048015,C04718,2023-04-02,957797.69,4
O0048016,C04433,2023-04-02,1071312.76,3
O0048017,C04264,2023-04-02,545286.83,2
O0048018,C07729,2023-04-02,213468.02,1
O0048019,C06319,2023-04-02,2143043.32,3
O0048020,C05380,2023-04-02,1452841.15,5
O0048021,C08363,2023-04-02,576497.28,1
O0048022,C09660,2023-04-02,588518.95,3
O0048023,C00684,2023-04-02,185564.44,1
O0048024,C01115,2023-04-02,273448.29,1
O0048025,C06318,2023-04-02,341495.51,1
O0048026,C00413,2023-04-02,1413606.46,4
O0048027,C03048,2023-04-02,327265.19,1
O0048028,C07845,2023-04-02,718159.22,2
O0048029,C06867,2023-04-02,210930.53,1
O0048030,C06833,2023-04-02,979823.76,1
O0048031,C08900,2023-04-02,519710.89,2
O0048032,C04072,2023-04-02,992688.57,2
O0048033,C06560,2023-04-02,301902.99,1
O0048034,C06056,2023-04-02,936282.3,2
O0048035,C05216,2023-04-02,529048.28,1
O0048036,C02821,2023-04-02,327804.65,1
O0048037,C01181,2023-04-02,344496.0,1
O0048038,C02399,2023-04-02,1855007.86,5
O0048039,C04892,2023-04-02,1760478.01,4
O0048040,C05681,2023-04-02,529799.31,1
O0048041,C08757,2023-04-03,637855.92,3
O0048042,C07333,2023-04-03,384908.14,1
O0048043,C09570,2023-04-03,343584.25,1
O0048044,C03544,2023-04-03,160024.77,1
O0048045,C05476,2023-04-03,1107573.07,3
O0048046,C05469,2023-04-03,457445.92,2
O0048047,C01631,2023-04-03,256819.56,1
O0048048,C06907,2023-04-03,685357.91,1
O0048049,C02100,2023-04-03,730481.96,3
O0048050,C06775,2023-04-03,1194076.82,2
O0048051,C05038,2023-04-03,129029.75,1
O0048052,C05886,2023-04-03,1044430.11,2
O0048053,C03795,2023-04-03,738680.46,2
O0048054,C02120,2023-04-03,1102424.75,3
O0048055,C02895,2023-04-03,980078.83,1
O0048056,C04403,2023-04-03,533088.24,2
O0048057,C00010,2023-04-03,1212452.58,4
O0048058,C08961,2023-04-03,182378.64,1
O0048059,C04310,2023-04-03,1557926.31,4
O0048060,C02402,2023-04-03,1421973.47,4
O0048061,C07413,2023-04-03,286707.68,1
O0048062,C03024,2023-04-03,373038.19,2
O0048063,C07576,2023-04-03,938001.21,3
O0048064,C08274,2023-04-03,304823.39,1
O0048065,C01592,2023-04-03,1596968.92,4
O0048066,C07180,2023-04-03,920871.33,3
O0048067,C09649,2023-04-03,1159006.22,1
O0048068,C00408,2023-04-03,1050893.64,4
O0048069,C04743,2023-04-03,878986.19,3
O0048070,C09168,2023-04-03,425631.79,3
O0048071,C05464,2023-04-03,304480.94,1
O0048072,C04925,2023-04-03,889575.65,4
O0048073,C08573,2023-04-03,1166014.29,4
O0048074,C01166,2023-04-03,487252.72,2
O0048075,C03067,2023-04-03,689888.41,2
O0048076,C03116,2023-04-04,1102253.5,2
O0048077,C08284,2023-04-04,889877.45,3
O0048078,C05355,2023-04-04,1338605.46,2
O0048079,C06704,2023-04-04,247829.06,1
O0048080,C01135,2023-04-04,568516.95,2
O0048081,C00095,2023-04-04,715078.39,3
O0048082,C04626,2023-04-04,292282.74,1
O0048083,C07272,2023-04-04,474486.23,1
O0048084,C05993,2023-04-04,819093.59,3
O0048085,C01515,2023-04-04,1175732.13,5
O0048086,C07182,2023-04-04,951368.52,4
O0048087,C06310,2023-04-04,595219.38,2
O0048088,C04238,2023-04-04,867132.68,2
O0048089,C03002,2023-04-04,1283354.56,4
O0048090,C02165,2023-04-04,529558.34,2
O0048091,C06232,2023-04-04,1575412.47,5
O0048092,C03800,2023-04-04,1031456.73,2
O0048093,C04135,2023-04-04,450649.58,1
O0048094,C05915,2023-04-04,534021.63,2
O0048095,C05222,2023-04-04,598172.21,2
O0048096,C03062,2023-04-04,1526885.12,1
O0048097,C03329,2023-04-04,439311.23,2
O0048098,C05187,2023-04-04,2061629.11,5
O0048099,C01951,2023-04-04,1338463.8,4
O0048100,C04683,2023-04-04,529265.11,3
O0048101,C06246,2023-04-04,272960.88,1
O0048102,C09538,2023-04-04,3035210.75,5
O0048103,C02871,2023-04-04,633925.58,2
O0048104,C06517,2023-04-04,778739.14,2
O0048105,C01139,2023-04-04,184340.22,1
O0048106,C07547,2023-04-04,277807.61,1
O0048107,C03235,2023-04-04,461863.39,1
O0048108,C04647,2023-04-04,456911.62,2
O0048109,C00458,2023-04-04,194574.3,1
O0048110,C09107,2023-04-04,896448.92,2
O0048111,C04052,2023-04-04,1355143.65,4
O0048112,C08249,2023-04-04,1625422.91,4
O0048113,C09338,2023-04-04,224910.37,1
O0048114,C08399,2023-04-04,1373930.46,4
O0048115,C05527,2023-04-05,412011.6,2
O0048116,C00357,2023-04-05,374986.49,1
O0048117,C07795,2023-04-05,433413.87,2
O0048118,C01603,2023-04-05,256317.93,1
O0048119,C07490,2023-04-05,517810.39,3
O0048120,C07302,2023-04-05,941980.92,2
O0048121,C09766,2023-04-05,332305.71,1
O0048122,C08095,2023-04-05,923817.64,4
O0048123,C09306,2023-04-05,682870.28,2
O0048124,C09235,2023-04-05,1927900.77,3
O0048125,C00985,2023-04-05,1532304.14,5
O0048126,C02875,2023-04-05,292738.24,2
O0048127,C09854,2023-04-05,1113894.55,2
O0048128,C06255,2023-04-05,1550426.0,5
O0048129,C05244,2023-04-05,778760.63,3
O0048130,C08026,2023-04-05,856927.42,4
O0048131,C09918,2023-04-05,1987220.32,4
O0048132,C09954,2023-04-05,572776.99,2
O0048133,C00370,2023-04-05,845715.72,3
O0048134,C07880,2023-04-05,1194975.72,3
O0048135,C07466,2023-04-05,1716140.67,3
O0048136,C08162,2023-04-05,922321.88,1
O0048137,C09467,2023-04-05,614894.69,1
O0048138,C09514,2023-04-05,679779.18,2
O0048139,C09533,2023-04-05,1152987.61,3
O0048140,C05302,2023-04-05,213834.5,1
O0048141,C00240,2023-04-05,251818.27,1
O0048142,C03485,2023-04-05,164338.25,1
O0048143,C02335,2023-04-05,462808.99,2
O0048144,C01528,2023-04-06,1014903.98,3
O0048145,C06276,2023-04-06,875250.04,2
O0048146,C00808,2023-04-06,1374252.67,2
O0048147,C01963,2023-04-06,1784819.62,4
O0048148,C07243,2023-04-06,1058654.22,3
O0048149,C07237,2023-04-06,792486.07,2
O0048150,C01092,2023-04-06,360826.61,1
O0048151,C02827,2023-04-06,1285521.84,4
O0048152,C07698,2023-04-06,481871.85,3
O0048153,C07127,2023-04-06,792946.3,3
O0048154,C08669,2023-04-06,374094.38,1
O0048155,C04504,2023-04-06,677373.91,2
O0048156,C01434,2023-04-06,210212.83,1
O0048157,C04462,2023-04-06,566433.09,2
O0048158,C01405,2023-04-06,376860.18,2
O0048159,C09207,2023-04-06,786522.32,3
O0048160,C04817,2023-04-06,1653079.64,4
O0048161,C05511,2023-04-06,248731.45,1
O0048162,C02405,2023-04-06,1152224.64,3
O0048163,C09101,2023-04-06,524679.32,2
O0048164,C08627,2023-04-06,862651.28,2
O0048165,C08094,2023-04-06,2077715.45,5
O0048166,C01607,2023-04-06,289529.43,1
O0048167,C02315,2023-04-06,979704.34,1
O0048168,C06387,2023-04-06,460396.21,2
O0048169,C05486,2023-04-06,906396.05,3
O0048170,C01974,2023-04-06,1523062.5,3
O0048171,C04038,2023-04-06,464953.34,2
O0048172,C01601,2023-04-06,512669.53,2
O0048173,C05375,2023-04-06,2211797.69,5
O0048174,C06673,2023-04-06,553224.94,2
O0048175,C01173,2023-04-07,482777.17,2
O0048176,C06183,2023-04-07,518219.46,2
O0048177,C09932,2023-04-07,880000.97,3
O0048178,C01948,2023-04-07,817628.47,2
O0048179,C07827,2023-04-07,746824.37,2
O0048180,C09437,2023-04-07,601262.19,3
O0048181,C03614,2023-04-07,201039.45,1
O0048182,C04209,2023-04-07,1355455.92,2
O0048183,C08592,2023-04-07,1875765.71,4
O0048184,C05066,2023-04-07,997564.79,3
O0048185,C07332,2023-04-07,260048.7,2
O0048186,C08077,2023-04-07,338114.34,1
O0048187,C06131,2023-04-07,1817973.45,4
O0048188,C00109,2023-04-07,704418.52,2
O0048189,C09473,2023-04-07,150098.92,1
O0048190,C04037,2023-04-07,1694815.3,4
O0048191,C05080,2023-04-07,248261.83,1
O0048192,C00017,2023-04-07,430777.6,2
O0048193,C07363,2023-04-07,1009681.19,3
O0048194,C08312,2023-04-07,1266309.08,4
O0048195,C00785,2023-04-07,528392.59,2
O0048196,C06819,2023-04-07,2550803.67,4
O0048197,C02077,2023-04-07,873254.65,1
O0048198,C03975,2023-04-07,516289.24,1
O0048199,C01976,2023-04-07,578354.43,1
O0048200,C00727,2023-04-07,914521.14,4
O0048201,C03402,2023-04-07,1728007.46,4
O0048202,C04607,2023-04-07,443397.29,2
O0048203,C08839,2023-04-07,712311.62,2
O0048204,C09960,2023-04-07,1198694.64,3
O0048205,C04554,2023-04-07,1315356.91,2
O0048206,C05343,2023-04-07,544931.82,3
O0048207,C04299,2023-04-07,705074.27,2
O0048208,C09984,2023-04-08,373760.13,1
O0048209,C06248,2023-04-08,1451077.09,4
O0048210,C03796,2023-04-08,746590.57,2
O0048211,C09248,2023-04-08,208873.28,1
O0048212,C07984,2023-04-08,1844596.13,4
O0048213,C06130,2023-04-08,1586650.42,3
O0048214,C00954,2023-04-08,1155069.21,1
O0048215,C09445,2023-04-08,1019757.48,2
O0048216,C09742,2023-04-08,2429674.62,4
O0048217,C01373,2023-04-08,737363.27,3
O0048218,C03786,2023-04-08,182227.37,1
O0048219,C04156,2023-04-08,426560.45,1
O0048220,C09503,2023-04-08,217263.05,1
O0048221,C00348,2023-04-08,628277.76,3
O0048222,C08049,2023-04-08,3062211.49,3
O0048223,C07881,2023-04-08,439202.75,2
O0048224,C08761,2023-04-08,309527.59,2
O0048225,C02201,2023-04-08,1975195.06,1
O0048226,C05060,2023-04-08,2033216.57,3
O0048227,C00853,2023-04-08,715567.96,2
O0048228,C02056,2023-04-08,1104267.32,3
O0048229,C04100,2023-04-08,750504.76,1
O0048230,C09125,2023-04-08,876906.61,3
O0048231,C05693,2023-04-08,1027671.02,4
O0048232,C04702,2023-04-08,924202.88,3
O0048233,C02358,2023-04-08,2055834.52,5
O0048234,C01419,2023-04-08,1587723.66,4
O0048235,C07680,2023-04-08,1120894.98,4
O0048236,C04810,2023-04-08,914739.33,2
O0048237,C06552,2023-04-08,302881.99,1
O0048238,C03995,2023-04-08,775302.77,3
O0048239,C04984,2023-04-08,3635702.36,4
O0048240,C05634,2023-04-08,958708.51,2
O0048241,C01496,2023-04-08,265387.7,1
O0048242,C02366,2023-04-08,1383813.72,3
O0048243,C09474,2023-04-09,599983.73,2
O0048244,C00947,2023-04-09,265972.74,1
O0048245,C09400,2023-04-09,1685783.69,3
O0048246,C07533,2023-04-09,1015169.68,3
O0048247,C07060,2023-04-09,232509.83,1
O0048248,C05819,2023-04-09,568582.35,1
O0048249,C04571,2023-04-09,153743.22,1
O0048250,C07203,2023-04-09,1072179.33,1
O0048251,C05549,2023-04-09,738708.47,2
O0048252,C05420,2023-04-09,217739.48,1
O0048253,C07134,2023-04-09,1532160.66,3
O0048254,C04663,2023-04-09,1981569.58,2
O0048255,C00676,2023-04-09,820696.23,2
O0048256,C09816,2023-04-09,246410.54,1
O0048257,C03889,2023-04-09,898640.49,2
O0048258,C09658,2023-04-09,766121.0,2
O0048259,C07993,2023-04-09,1544747.93,4
O0048260,C03261,2023-04-09,1555943.82,3
O0048261,C07188,2023-04-09,1019675.44,3
O0048262,C09879,2023-04-09,2075856.23,5
O0048263,C09394,2023-04-09,2854234.42,4
O0048264,C07711,2023-04-09,1015703.27,2
O0048265,C09999,2023-04-09,1003691.28,2
O0048266,C04953,2023-04-09,609869.62,3
O0048267,C06122,2023-04-09,738320.46,2
O0048268,C09030,2023-04-09,141452.45,1
O0048269,C00986,2023-04-09,361572.79,1
O0048270,C00718,2023-04-09,1298904.77,3
O0048271,C09636,2023-04-09,590034.92,2
O0048272,C01160,2023-04-09,1113125.41,1
O0048273,C02926,2023-04-09,1983175.83,5
O0048274,C01602,2023-04-09,738599.71,3
